Resource,onshore_wind,solar_pv_sat,solar_btm,solar_btm_curt,hydro,battery4,battery8,pumped_hydro,geothermal,Total
t111,0.4207898259834358,5.104106778591468,7.69475341401,0.7628406973702871,5.4142018274380556e-8,0.0015357601301152356,0.19191663239901857,23.426948498369367,53.77804403330941,91.38093569430512
t112,0.4296496398810089,4.750306724566787,8.575790644460001,0.8056076975672968,5.431380110860587e-8,0.001557161465908346,0.19105953866079883,23.910076884244305,53.778044033309484,92.4420923784694
t113,0.4503511750591304,4.100182416139231,9.4568278428,0.8408792517862493,5.837980004615713e-8,0.0016440112604660783,0.1911329894981812,24.344408978801702,53.77804403330939,93.16347075703415
t114,0.445940908445758,4.170500599881508,10.33786504114,0.8624867889956747,5.43601591670876e-8,0.0015770308859937919,0.18996078350830312,25.11336511395978,53.778044033311716,94.8997403544889
t115,0.4531878238164627,3.9487453753689787,11.21890223948,0.8812449033955335,5.414626344216261e-8,0.0015483722151474,0.18948106595143568,26.045142346307802,53.77804403331042,96.51629621399205
t116,0.46479221754969685,3.552971888936963,11.64846940205,0.8495075355617641,5.4361704363572606e-8,0.0015183105699456527,0.18760958677904488,27.411693278253328,53.77804403330372,97.89460630736616
t117,0.4909728579622121,3.1852888602026113,12.07803653251,0.8357941371839955,5.846589786848274e-8,0.0016158940017968603,0.19286893193623314,27.85877230747542,53.7780440333072,98.42139361304537
t118,0.47905604616556774,3.2208971320862236,12.50760369508,0.8270804204943786,5.4413445026857706e-8,0.0015449424762210753,0.18691886562606647,28.52326296239954,53.7780440333073,99.52440815204875
t119,0.48552912848326873,3.090185171407173,12.93717082554,0.8171641384092042,5.4188776662314594e-8,0.001514141706739083,0.18641277375602686,29.149506027234647,53.778044033307275,100.4455262940331
t120,0.4923120111043473,3.0040028522752658,13.366737956000001,0.8128695686291524,5.437006094134944e-8,0.001489772157406492,0.18591917569104507,29.699709453786866,53.778044033307594,101.34108487732175
t121,0.526109550844077,2.6764712283029324,13.79630511857,0.7848978013803674,5.8596925845940246e-8,0.0015385919871939585,0.18633676976837374,30.329400427297795,53.778044033307424,102.07910358005509
t122,0.48418816854115176,2.800766643877849,13.81554096728,0.7858554703572407,5.447761488264828e-8,0.0014660194752378459,0.1844357916205645,30.7050523980491,53.778044033306884,102.55534954698564
t123,0.4646685744513546,2.7614359783209794,13.8347768481,0.7788925116386831,5.423961165377785e-8,0.0014639377037388224,0.18472128621935097,30.992944557761493,53.77804403330749,102.7969477817427
t124,0.44476135000382644,2.741535930513314,13.85401269681,0.7756999919060324,5.44172244657155e-8,0.0014695641433388237,0.1846001370727006,31.16545591528899,53.7780440333077,102.94557967346313
t125,0.43326157727301395,2.5896284390899726,13.87324857763,0.7716875396062827,5.857118968441093e-8,0.0015332123779130391,0.18559720938529548,31.104102994433777,53.77804403330714,102.7371036416746
t126,0.40846615557110233,2.652903141184753,13.89248442634,0.7606217600139744,5.4511509646120164e-8,0.001481068716835371,0.18345934457382615,31.487724252633065,53.77804403330732,103.16518423685238
t127,0.3873484183237729,2.6351028462412724,13.91172030716,0.7583400737484631,5.427766367576155e-8,0.0014887995497270222,0.1834569307390365,31.531406928507995,53.77804403330723,103.18690839185516
t128,0.3675119378057325,2.6130447501030125,13.96935775716,0.755260190218692,5.44571660018704e-8,0.0015073927772895912,0.18299117909949944,31.582178901328927,53.77804403330731,103.24989619625762
t129,0.3423244644470276,2.4335888247826705,14.026995207159999,0.7450924877121423,5.8615505258823746e-8,0.001582206843540301,0.18410687754895408,31.48199352791345,53.77804403330734,102.99372768833062
t130,0.32926680204657316,2.576674474526483,14.08463265716,0.7483574624336939,5.4510178068490926e-8,0.001551695802167349,0.18289900118795166,31.604962959096962,53.778044033307324,103.30638914007133
t131,0.3126061069120126,2.463929692728564,14.14227010716,0.7286080108421092,5.431410684087132e-8,0.0015199024407723072,0.18109643137108522,31.991738853176646,53.77804403330723,103.59981319225253
t132,0.294113346123653,2.4218724319711087,14.19990755716,0.7214259313738854,5.449533590330371e-8,0.0015495937286605238,0.18080646782977894,32.05733025103622,53.77804403330733,103.65504966702598
t133,0.25230878206970775,2.2429447063619814,14.257545039270001,0.7105020101215475,5.866729018880657e-8,0.001623687652042436,0.18244215761261165,31.951875822835348,53.7780440333076,103.37728629789814
t134,0.28115433868267925,2.370997146190561,14.34557633821,0.7103454814807134,5.455460082098765e-8,0.0016002302121551288,0.18115689394206977,32.05829625384437,53.77804403330733,103.72717077042448
t135,0.28632773037322456,2.3422826931202816,14.433607637149999,0.705051496718713,5.433092862337671e-8,0.0015775775298838006,0.18121558215999944,32.23064594665789,53.77804403330736,103.95875275134827
t136,0.29396415183902525,2.23193180244834,14.5216389682,0.683420670476766,5.4553354468080484e-8,0.0015479551935761483,0.18037730286160839,32.59131603150572,53.77804403330721,104.2822409703856
t137,0.2770288890838715,2.0483016196754917,14.60967029925,0.6654844599795201,5.873409237726762e-8,0.00162591390574553,0.18557826844580197,32.612252822318254,53.7780440333073,104.17798636470008
t138,0.3036849982181216,2.1132961951967593,14.69770159819,0.65577171013202,5.4628091499075734e-8,0.0015976585868950905,0.17980282488871582,32.814063813131995,53.77804403330726,104.54396288627987
t139,0.3081018579394847,2.0308783177761414,14.78573289713,0.6363842258483556,5.4408228909402226e-8,0.0015710922670205347,0.17912761130117968,33.07410671890104,53.77804403330765,104.7939468088791
t140,0.31245378442645594,1.9334547285520682,15.225856639629999,0.6172447744002119,5.460638539560041e-8,0.0015466141887156642,0.17830468631913612,33.34345957860383,53.77804403330715,105.39036489403395
t141,0.3012702227365466,1.684307228724505,15.66598038213,0.5748063052606626,5.8919522484615475e-8,0.0015894545613912429,0.1782278616685208,33.767479548890066,53.77804403330734,105.95170509619855
t142,0.3208793765161802,1.6630886703537036,16.10610412463,0.5537898470419717,5.475614232430636e-8,0.0015470486985992868,0.17516678722289905,34.198497708382,53.778044033307474,106.79711765090897
t143,0.32258258077470925,1.5362022157824755,16.54622786713,0.5209330289713439,5.453246806697611e-8,0.001537044725544685,0.17357432704330866,34.786675578730566,53.77804403330724,107.66577673099765
t144,0.32473546172170326,1.4221525902063596,16.98635160963,0.4900139377349068,5.4736776894899074e-8,0.0015244059241025687,0.17162487249745445,35.35138862892238,53.778044033307076,108.52583559468076
t145,0.3152273687870946,1.2777772906087288,17.42647535213,0.45701696220257204,5.903693076862235e-8,0.0015859169534876256,0.17095052352472187,35.79872231281632,53.778044033307474,109.22579981936732
t146,0.3733855503981083,1.2419791352313732,17.44865254106,0.4370763961953746,5.488487975681554e-8,0.0015301422770381324,0.16846795743621165,36.395877081131616,53.77804403330758,109.84501289192218
t147,0.4105625180056752,1.181008558981346,17.470829762100003,0.41719451391286166,5.467014197351435e-8,0.0015127704828342197,0.16714235269385508,36.75130416511664,53.778044033307246,110.17759872927061
t148,0.4416626904564962,1.1317389968915477,17.49300695103,0.4008783317627097,5.4876635048873975e-8,0.001490155063955932,0.16568641433485892,37.078895639892046,53.778044033307246,110.49140326761551
t149,0.4897002792375912,1.052240823186034,17.51518417207,0.37913665237888544,5.922842907887906e-8,0.0015597411912091422,0.16426635876866127,37.20477334932906,53.77804403330732,110.58490546869717
