BalanceComponent,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand
t48,54.05537593421172,26.54134640895351,-41.0744399231656,0.0,0.0,0.0,2.6902344259292227e-13,0.0,0.0,-39.52228242
t49,54.06279007463899,26.321242163068824,-40.684992117707985,0.0,0.0,0.0,2.7632316944650626e-13,0.0,0.0,-39.69904012
t50,54.14069837448505,26.02363971316681,-40.3072188076524,0.0,0.0,0.0,2.6920487144209246e-13,0.0,0.0,-39.85711928
t51,54.230429060970366,26.254143055628727,-40.49052593659897,0.0,0.0,0.0,2.6911456137066563e-13,0.0,0.0,-39.99404618
t52,54.316965609802025,26.02127508309144,-40.238114652894325,0.0,0.0,0.0,2.6921335770242974e-13,0.0,0.0,-40.10012604
t53,54.46282313444762,25.866241975908125,-40.0079954003556,0.0,0.0,0.0,2.772100638262563e-13,0.0,0.0,-40.32106971
t54,54.51117956834042,25.63267678731831,-39.71509568565873,0.0,0.0,0.0,2.6950431276714256e-13,0.0,0.0,-40.42876067
t55,54.607251513032494,25.438514648698966,-39.41060398173199,0.0,0.0,0.0,2.6979059581978926e-13,0.0,0.0,-40.63516218
t56,54.709743023635355,25.710645695027022,-39.63367194866258,0.0,0.0,0.0,2.695904890100183e-13,0.0,0.0,-40.78671677
t57,54.82798663973284,25.47796776794178,-39.3535815376747,0.0,0.0,0.0,2.7871822893562537e-13,0.0,0.0,-40.95237287
t58,54.90310775726729,25.186748421816546,-38.94230219908433,0.0,0.0,0.0,2.701019675020202e-13,0.0,0.0,-41.14755398
t59,55.001124483194786,24.91364918019668,-38.506847143391575,0.0,0.0,0.0,2.70311987328924e-13,0.0,0.0,-41.40792652
t60,55.10282370613747,24.53284347574272,-37.95282597188029,0.0,0.0,0.0,2.703297429970097e-13,0.0,0.0,-41.68284121
t61,55.19884325145159,24.773379571983995,-37.81396114343584,0.0,0.0,0.0,2.806934868641193e-13,0.0,0.0,-42.15826168
t62,55.33597286673623,24.183612011145726,-36.92113182788193,0.0,0.0,0.0,0.0,0.0,0.0,-42.59845305
