Year,Month,Day,Hour,Minute,Total PV Output (kW),,Month,Modeled Monthly Generation (MWh),Actual Monthly Generation (MWh),% Error,MSE
2012,1,15,0,0,0,,,,,,
2012,1,15,0,30,0,,,,,,
2012,1,15,1,0,0,,,,,,
2012,1,15,1,30,0,,,,,,
2012,1,15,2,0,0,,,,,,
2012,1,15,2,30,0,,,,,,
2012,1,15,3,0,0,,,,,,
2012,1,15,3,30,0,,,,,,
2012,1,15,4,0,0,,,,,,
2012,1,15,4,30,0,,,,,,
2012,1,15,5,0,0,,,,,,
2012,1,15,5,30,0,,,,,,
2012,1,15,6,0,0,,,,,,
2012,1,15,6,30,0,,,,,,
2012,1,15,7,0,0,,,,,,
2012,1,15,7,30,5.041067837,,,,,,
2012,1,15,8,0,10.95889855,,,,,,
2012,1,15,8,30,164.4222236,,,,,,
2012,1,15,9,0,447.4894932,,,,,,
2012,1,15,9,30,332.2806632,,,,,,
2012,1,15,10,0,618.2475606,,,,,,
2012,1,15,10,30,640.5922064,,,,,,
2012,1,15,11,0,669.3671693,,,,,,
2012,1,15,11,30,663.182184,,,,,,
2012,1,15,12,0,407.9141206,,,,,,
2012,1,15,12,30,364.3183083,,,,,,
2012,1,15,13,0,357.7575612,,,,,,
2012,1,15,13,30,319.0876051,,,,,,
2012,1,15,14,0,212.7965577,,,,,,
2012,1,15,14,30,198.6262082,,,,,,
2012,1,15,15,0,373.8162873,,,,,,
2012,1,15,15,30,196.2380685,,,,,,
2012,1,15,16,0,338.9089743,,,,,,
2012,1,15,16,30,140.4829953,,,,,,
2012,1,15,17,0,0,,,,,,
2012,1,15,17,30,0,,,,,,
2012,1,15,18,0,0,,,,,,
2012,1,15,18,30,0,,,,,,
2012,1,15,19,0,0,,,,,,
2012,1,15,19,30,0,,,,,,
2012,1,15,20,0,0,,,,,,
2012,1,15,20,30,0,,,,,,
2012,1,15,21,0,0,,,,,,
2012,1,15,21,30,0,,,,,,
2012,1,15,22,0,0,,,,,,
2012,1,15,22,30,0,,,,,,
2012,1,15,23,0,0,,,,,,
2012,1,15,23,30,0,,,,,,
2012,1,16,0,0,0,,,,,,
2012,1,16,0,30,0,,,,,,
2012,1,16,1,0,0,,,,,,
2012,1,16,1,30,0,,,,,,
2012,1,16,2,0,0,,,,,,
2012,1,16,2,30,0,,,,,,
2012,1,16,3,0,0,,,,,,
2012,1,16,3,30,0,,,,,,
2012,1,16,4,0,0,,,,,,
2012,1,16,4,30,0,,,,,,
2012,1,16,5,0,0,,,,,,
2012,1,16,5,30,0,,,,,,
2012,1,16,6,0,0,,,,,,
2012,1,16,6,30,0,,,,,,
2012,1,16,7,0,0,,,,,,
2012,1,16,7,30,436.6596787,,,,,,
2012,1,16,8,0,77.82085549,,,,,,
2012,1,16,8,30,46.02471327,,,,,,
2012,1,16,9,0,192.7899323,,,,,,
2012,1,16,9,30,418.8276227,,,,,,
2012,1,16,10,0,166.0604029,,,,,,
2012,1,16,10,30,572.9053056,,,,,,
2012,1,16,11,0,350.9203086,,,,,,
2012,1,16,11,30,402.8334894,,,,,,
2012,1,16,12,0,368.4640412,,,,,,
2012,1,16,12,30,344.3118207,,,,,,
2012,1,16,13,0,398.8299041,,,,,,
2012,1,16,13,30,360.3952363,,,,,,
2012,1,16,14,0,113.0248834,,,,,,
2012,1,16,14,30,72.39542531,,,,,,
2012,1,16,15,0,58.54195285,,,,,,
2012,1,16,15,30,63.04876533,,,,,,
2012,1,16,16,0,89.80176319,,,,,,
2012,1,16,16,30,371.9744742,,,,,,
2012,1,16,17,0,0,,,,,,
2012,1,16,17,30,0,,,,,,
2012,1,16,18,0,0,,,,,,
2012,1,16,18,30,0,,,,,,
2012,1,16,19,0,0,,,,,,
2012,1,16,19,30,0,,,,,,
2012,1,16,20,0,0,,,,,,
2012,1,16,20,30,0,,,,,,
2012,1,16,21,0,0,,,,,,
2012,1,16,21,30,0,,,,,,
2012,1,16,22,0,0,,,,,,
2012,1,16,22,30,0,,,,,,
2012,1,16,23,0,0,,,,,,
2012,1,16,23,30,0,,,,,,
2012,1,17,0,0,0,,,,,,
2012,1,17,0,30,0,,,,,,
2012,1,17,1,0,0,,,,,,
2012,1,17,1,30,0,,,,,,
2012,1,17,2,0,0,,,,,,
2012,1,17,2,30,0,,,,,,
2012,1,17,3,0,0,,,,,,
2012,1,17,3,30,0,,,,,,
2012,1,17,4,0,0,,,,,,
2012,1,17,4,30,0,,,,,,
2012,1,17,5,0,0,,,,,,
2012,1,17,5,30,0,,,,,,
2012,1,17,6,0,0,,,,,,
2012,1,17,6,30,0,,,,,,
2012,1,17,7,0,0,,,,,,
2012,1,17,7,30,435.280501,,,,,,
2012,1,17,8,0,974.2277001,,,,,,
2012,1,17,8,30,1209.608013,,,,,,
2012,1,17,9,0,1315.060992,,,,,,
2012,1,17,9,30,1355.483977,,,,,,
2012,1,17,10,0,1359.78622,,,,,,
2012,1,17,10,30,1324.156037,,,,,,
2012,1,17,11,0,1290.922348,,,,,,
2012,1,17,11,30,1265.626306,,,,,,
2012,1,17,12,0,1245.046927,,,,,,
2012,1,17,12,30,1261.079733,,,,,,
2012,1,17,13,0,1284.512285,,,,,,
2012,1,17,13,30,1315.00593,,,,,,
2012,1,17,14,0,1346.41947,,,,,,
2012,1,17,14,30,1367.560016,,,,,,
2012,1,17,15,0,1334.120044,,,,,,
2012,1,17,15,30,1238.565844,,,,,,
2012,1,17,16,0,973.3446049,,,,,,
2012,1,17,16,30,438.0654219,,,,,,
2012,1,17,17,0,0,,,,,,
2012,1,17,17,30,0,,,,,,
2012,1,17,18,0,0,,,,,,
2012,1,17,18,30,0,,,,,,
2012,1,17,19,0,0,,,,,,
2012,1,17,19,30,0,,,,,,
2012,1,17,20,0,0,,,,,,
2012,1,17,20,30,0,,,,,,
2012,1,17,21,0,0,,,,,,
2012,1,17,21,30,0,,,,,,
2012,1,17,22,0,0,,,,,,
2012,1,17,22,30,0,,,,,,
2012,1,17,23,0,0,,,,,,
2012,1,17,23,30,0,,,,,,
2012,1,18,0,0,0,,,,,,
2012,1,18,0,30,0,,,,,,
2012,1,18,1,0,0,,,,,,
2012,1,18,1,30,0,,,,,,
2012,1,18,2,0,0,,,,,,
2012,1,18,2,30,0,,,,,,
2012,1,18,3,0,0,,,,,,
2012,1,18,3,30,0,,,,,,
2012,1,18,4,0,0,,,,,,
2012,1,18,4,30,0,,,,,,
2012,1,18,5,0,0,,,,,,
2012,1,18,5,30,0,,,,,,
2012,1,18,6,0,0,,,,,,
2012,1,18,6,30,0,,,,,,
2012,1,18,7,0,11.85364591,,,,,,
2012,1,18,7,30,496.4889668,,,,,,
2012,1,18,8,0,1041.536993,,,,,,
2012,1,18,8,30,1262.382835,,,,,,
2012,1,18,9,0,1347.295927,,,,,,
2012,1,18,9,30,1369.988512,,,,,,
2012,1,18,10,0,1336.845168,,,,,,
2012,1,18,10,30,1303.05888,,,,,,
2012,1,18,11,0,1266.092337,,,,,,
2012,1,18,11,30,1242.617626,,,,,,
2012,1,18,12,0,1223.682076,,,,,,
2012,1,18,12,30,1240.80776,,,,,,
2012,1,18,13,0,1268.596257,,,,,,
2012,1,18,13,30,1301.939787,,,,,,
2012,1,18,14,0,1338.509714,,,,,,
2012,1,18,14,30,1354.290085,,,,,,
2012,1,18,15,0,1318.003885,,,,,,
2012,1,18,15,30,1223.749626,,,,,,
2012,1,18,16,0,965.3392798,,,,,,
2012,1,18,16,30,431.3828176,,,,,,
2012,1,18,17,0,0,,,,,,
2012,1,18,17,30,0,,,,,,
2012,1,18,18,0,0,,,,,,
2012,1,18,18,30,0,,,,,,
2012,1,18,19,0,0,,,,,,
2012,1,18,19,30,0,,,,,,
2012,1,18,20,0,0,,,,,,
2012,1,18,20,30,0,,,,,,
2012,1,18,21,0,0,,,,,,
2012,1,18,21,30,0,,,,,,
2012,1,18,22,0,0,,,,,,
2012,1,18,22,30,0,,,,,,
2012,1,18,23,0,0,,,,,,
2012,1,18,23,30,0,,,,,,
2012,1,19,0,0,0,,,,,,
2012,1,19,0,30,0,,,,,,
2012,1,19,1,0,0,,,,,,
2012,1,19,1,30,0,,,,,,
2012,1,19,2,0,0,,,,,,
2012,1,19,2,30,0,,,,,,
2012,1,19,3,0,0,,,,,,
2012,1,19,3,30,0,,,,,,
2012,1,19,4,0,0,,,,,,
2012,1,19,4,30,0,,,,,,
2012,1,19,5,0,0,,,,,,
2012,1,19,5,30,0,,,,,,
2012,1,19,6,0,0,,,,,,
2012,1,19,6,30,0,,,,,,
2012,1,19,7,0,1.316299248,,,,,,
2012,1,19,7,30,222.6094928,,,,,,
2012,1,19,8,0,152.6539764,,,,,,
2012,1,19,8,30,354.6462731,,,,,,
2012,1,19,9,0,1221.607154,,,,,,
2012,1,19,9,30,1265.640823,,,,,,
2012,1,19,10,0,1285.549032,,,,,,
2012,1,19,10,30,1275.269108,,,,,,
2012,1,19,11,0,1231.640247,,,,,,
2012,1,19,11,30,1220.12127,,,,,,
2012,1,19,12,0,1194.808867,,,,,,
2012,1,19,12,30,1216.622375,,,,,,
2012,1,19,13,0,1277.255486,,,,,,
2012,1,19,13,30,1308.834069,,,,,,
2012,1,19,14,0,1316.237385,,,,,,
2012,1,19,14,30,1315.540917,,,,,,
2012,1,19,15,0,1275.284194,,,,,,
2012,1,19,15,30,1157.487649,,,,,,
2012,1,19,16,0,945.4043967,,,,,,
2012,1,19,16,30,421.0125735,,,,,,
2012,1,19,17,0,0,,,,,,
2012,1,19,17,30,0,,,,,,
2012,1,19,18,0,0,,,,,,
2012,1,19,18,30,0,,,,,,
2012,1,19,19,0,0,,,,,,
2012,1,19,19,30,0,,,,,,
2012,1,19,20,0,0,,,,,,
2012,1,19,20,30,0,,,,,,
2012,1,19,21,0,0,,,,,,
2012,1,19,21,30,0,,,,,,
2012,1,19,22,0,0,,,,,,
2012,1,19,22,30,0,,,,,,
2012,1,19,23,0,0,,,,,,
2012,1,19,23,30,0,,,,,,
2012,1,20,0,0,0,,,,,,
2012,1,20,0,30,0,,,,,,
2012,1,20,1,0,0,,,,,,
2012,1,20,1,30,0,,,,,,
2012,1,20,2,0,0,,,,,,
2012,1,20,2,30,0,,,,,,
2012,1,20,3,0,0,,,,,,
2012,1,20,3,30,0,,,,,,
2012,1,20,4,0,0,,,,,,
2012,1,20,4,30,0,,,,,,
2012,1,20,5,0,0,,,,,,
2012,1,20,5,30,0,,,,,,
2012,1,20,6,0,0,,,,,,
2012,1,20,6,30,0,,,,,,
2012,1,20,7,0,11.26205646,,,,,,
2012,1,20,7,30,423.0479117,,,,,,
2012,1,20,8,0,940.9050545,,,,,,
2012,1,20,8,30,797.0701408,,,,,,
2012,1,20,9,0,1177.591119,,,,,,
2012,1,20,9,30,1290.843952,,,,,,
2012,1,20,10,0,1285.580796,,,,,,
2012,1,20,10,30,1268.505429,,,,,,
2012,1,20,11,0,1229.953263,,,,,,
2012,1,20,11,30,1209.134272,,,,,,
2012,1,20,12,0,1184.330704,,,,,,
2012,1,20,12,30,1197.22576,,,,,,
2012,1,20,13,0,1229.517982,,,,,,
2012,1,20,13,30,1254.103747,,,,,,
2012,1,20,14,0,1256.975649,,,,,,
2012,1,20,14,30,1262.345681,,,,,,
2012,1,20,15,0,1213.391013,,,,,,
2012,1,20,15,30,887.0623976,,,,,,
2012,1,20,16,0,753.5429017,,,,,,
2012,1,20,16,30,426.6357443,,,,,,
2012,1,20,17,0,8.761544228,,,,,,
2012,1,20,17,30,0,,,,,,
2012,1,20,18,0,0,,,,,,
2012,1,20,18,30,0,,,,,,
2012,1,20,19,0,0,,,,,,
2012,1,20,19,30,0,,,,,,
2012,1,20,20,0,0,,,,,,
2012,1,20,20,30,0,,,,,,
2012,1,20,21,0,0,,,,,,
2012,1,20,21,30,0,,,,,,
2012,1,20,22,0,0,,,,,,
2012,1,20,22,30,0,,,,,,
2012,1,20,23,0,0,,,,,,
2012,1,20,23,30,0,,,,,,
2012,1,21,0,0,0,,,,,,
2012,1,21,0,30,0,,,,,,
2012,1,21,1,0,0,,,,,,
2012,1,21,1,30,0,,,,,,
2012,1,21,2,0,0,,,,,,
2012,1,21,2,30,0,,,,,,
2012,1,21,3,0,0,,,,,,
2012,1,21,3,30,0,,,,,,
2012,1,21,4,0,0,,,,,,
2012,1,21,4,30,0,,,,,,
2012,1,21,5,0,0,,,,,,
2012,1,21,5,30,0,,,,,,
2012,1,21,6,0,0,,,,,,
2012,1,21,6,30,0,,,,,,
2012,1,21,7,0,0,,,,,,
2012,1,21,7,30,2.692655325,,,,,,
2012,1,21,8,0,7.715110951,,,,,,
2012,1,21,8,30,26.63315066,,,,,,
2012,1,21,9,0,21.96052577,,,,,,
2012,1,21,9,30,215.0372259,,,,,,
2012,1,21,10,0,124.9637241,,,,,,
2012,1,21,10,30,752.8616593,,,,,,
2012,1,21,11,0,342.8155002,,,,,,
2012,1,21,11,30,410.4684551,,,,,,
2012,1,21,12,0,486.4277437,,,,,,
2012,1,21,12,30,197.2384588,,,,,,
2012,1,21,13,0,328.4968016,,,,,,
2012,1,21,13,30,290.8063869,,,,,,
2012,1,21,14,0,485.5392764,,,,,,
2012,1,21,14,30,622.1073646,,,,,,
2012,1,21,15,0,318.3369992,,,,,,
2012,1,21,15,30,551.735831,,,,,,
2012,1,21,16,0,788.0584253,,,,,,
2012,1,21,16,30,338.6106948,,,,,,
2012,1,21,17,0,13.97380277,,,,,,
2012,1,21,17,30,0,,,,,,
2012,1,21,18,0,0,,,,,,
2012,1,21,18,30,0,,,,,,
2012,1,21,19,0,0,,,,,,
2012,1,21,19,30,0,,,,,,
2012,1,21,20,0,0,,,,,,
2012,1,21,20,30,0,,,,,,
2012,1,21,21,0,0,,,,,,
2012,1,21,21,30,0,,,,,,
2012,1,21,22,0,0,,,,,,
2012,1,21,22,30,0,,,,,,
2012,1,21,23,0,0,,,,,,
2012,1,21,23,30,0,,,,,,
2012,1,22,0,0,0,,,,,,
2012,1,22,0,30,0,,,,,,
2012,1,22,1,0,0,,,,,,
2012,1,22,1,30,0,,,,,,
2012,1,22,2,0,0,,,,,,
2012,1,22,2,30,0,,,,,,
2012,1,22,3,0,0,,,,,,
2012,1,22,3,30,0,,,,,,
2012,1,22,4,0,0,,,,,,
2012,1,22,4,30,0,,,,,,
2012,1,22,5,0,0,,,,,,
2012,1,22,5,30,0,,,,,,
2012,1,22,6,0,0,,,,,,
2012,1,22,6,30,0,,,,,,
2012,1,22,7,0,9.596757481,,,,,,
2012,1,22,7,30,272.808407,,,,,,
2012,1,22,8,0,615.4583513,,,,,,
2012,1,22,8,30,465.5374718,,,,,,
2012,1,22,9,0,532.6633164,,,,,,
2012,1,22,9,30,679.1066842,,,,,,
2012,1,22,10,0,771.707352,,,,,,
2012,1,22,10,30,859.03907,,,,,,
2012,1,22,11,0,874.5796536,,,,,,
2012,1,22,11,30,806.4424966,,,,,,
2012,1,22,12,0,996.7661797,,,,,,
2012,1,22,12,30,1015.491255,,,,,,
2012,1,22,13,0,941.0188177,,,,,,
2012,1,22,13,30,926.3299007,,,,,,
2012,1,22,14,0,905.4574812,,,,,,
2012,1,22,14,30,835.8079586,,,,,,
2012,1,22,15,0,908.653035,,,,,,
2012,1,22,15,30,1229.70597,,,,,,
2012,1,22,16,0,1030.262404,,,,,,
2012,1,22,16,30,494.5709507,,,,,,
2012,1,22,17,0,26.71591059,,,,,,
2012,1,22,17,30,0,,,,,,
2012,1,22,18,0,0,,,,,,
2012,1,22,18,30,0,,,,,,
2012,1,22,19,0,0,,,,,,
2012,1,22,19,30,0,,,,,,
2012,1,22,20,0,0,,,,,,
2012,1,22,20,30,0,,,,,,
2012,1,22,21,0,0,,,,,,
2012,1,22,21,30,0,,,,,,
2012,1,22,22,0,0,,,,,,
2012,1,22,22,30,0,,,,,,
2012,1,22,23,0,0,,,,,,
2012,1,22,23,30,0,,,,,,
2012,1,23,0,0,0,,,,,,
2012,1,23,0,30,0,,,,,,
2012,1,23,1,0,0,,,,,,
2012,1,23,1,30,0,,,,,,
2012,1,23,2,0,0,,,,,,
2012,1,23,2,30,0,,,,,,
2012,1,23,3,0,0,,,,,,
2012,1,23,3,30,0,,,,,,
2012,1,23,4,0,0,,,,,,
2012,1,23,4,30,0,,,,,,
2012,1,23,5,0,0,,,,,,
2012,1,23,5,30,0,,,,,,
2012,1,23,6,0,0,,,,,,
2012,1,23,6,30,0,,,,,,
2012,1,23,7,0,0.859252071,,,,,,
2012,1,23,7,30,10.64045193,,,,,,
2012,1,23,8,0,23.59424089,,,,,,
2012,1,23,8,30,121.6483186,,,,,,
2012,1,23,9,0,110.8988613,,,,,,
2012,1,23,9,30,34.13610741,,,,,,
2012,1,23,10,0,70.59483372,,,,,,
2012,1,23,10,30,170.8263909,,,,,,
2012,1,23,11,0,91.5969487,,,,,,
2012,1,23,11,30,281.3258184,,,,,,
2012,1,23,12,0,279.6551498,,,,,,
2012,1,23,12,30,241.937114,,,,,,
2012,1,23,13,0,191.1026835,,,,,,
2012,1,23,13,30,167.7966992,,,,,,
2012,1,23,14,0,140.8083018,,,,,,
2012,1,23,14,30,238.9436672,,,,,,
2012,1,23,15,0,49.68114404,,,,,,
2012,1,23,15,30,12.72973828,,,,,,
2012,1,23,16,0,531.8916209,,,,,,
2012,1,23,16,30,248.2578616,,,,,,
2012,1,23,17,0,24.90868811,,,,,,
2012,1,23,17,30,0,,,,,,
2012,1,23,18,0,0,,,,,,
2012,1,23,18,30,0,,,,,,
2012,1,23,19,0,0,,,,,,
2012,1,23,19,30,0,,,,,,
2012,1,23,20,0,0,,,,,,
2012,1,23,20,30,0,,,,,,
2012,1,23,21,0,0,,,,,,
2012,1,23,21,30,0,,,,,,
2012,1,23,22,0,0,,,,,,
2012,1,23,22,30,0,,,,,,
2012,1,23,23,0,0,,,,,,
2012,1,23,23,30,0,,,,,,
2012,1,24,0,0,0,,,,,,
2012,1,24,0,30,0,,,,,,
2012,1,24,1,0,0,,,,,,
2012,1,24,1,30,0,,,,,,
2012,1,24,2,0,0,,,,,,
2012,1,24,2,30,0,,,,,,
2012,1,24,3,0,0,,,,,,
2012,1,24,3,30,0,,,,,,
2012,1,24,4,0,0,,,,,,
2012,1,24,4,30,0,,,,,,
2012,1,24,5,0,0,,,,,,
2012,1,24,5,30,0,,,,,,
2012,1,24,6,0,0,,,,,,
2012,1,24,6,30,0,,,,,,
2012,1,24,7,0,5.62840875,,,,,,
2012,1,24,7,30,61.61194902,,,,,,
2012,1,24,8,0,164.3815115,,,,,,
2012,1,24,8,30,645.1031592,,,,,,
2012,1,24,9,0,882.0919527,,,,,,
2012,1,24,9,30,1058.24275,,,,,,
2012,1,24,10,0,1149.853099,,,,,,
2012,1,24,10,30,1011.257718,,,,,,
2012,1,24,11,0,1017.876786,,,,,,
2012,1,24,11,30,1123.510721,,,,,,
2012,1,24,12,0,1139.490523,,,,,,
2012,1,24,12,30,1280.307557,,,,,,
2012,1,24,13,0,1300.625073,,,,,,
2012,1,24,13,30,1326.937146,,,,,,
2012,1,24,14,0,929.299153,,,,,,
2012,1,24,14,30,1006.879479,,,,,,
2012,1,24,15,0,1008.595174,,,,,,
2012,1,24,15,30,792.4726606,,,,,,
2012,1,24,16,0,594.0498276,,,,,,
2012,1,24,16,30,553.8445078,,,,,,
2012,1,24,17,0,38.97471135,,,,,,
2012,1,24,17,30,0,,,,,,
2012,1,24,18,0,0,,,,,,
2012,1,24,18,30,0,,,,,,
2012,1,24,19,0,0,,,,,,
2012,1,24,19,30,0,,,,,,
2012,1,24,20,0,0,,,,,,
2012,1,24,20,30,0,,,,,,
2012,1,24,21,0,0,,,,,,
2012,1,24,21,30,0,,,,,,
2012,1,24,22,0,0,,,,,,
2012,1,24,22,30,0,,,,,,
2012,1,24,23,0,0,,,,,,
2012,1,24,23,30,0,,,,,,
2012,1,25,0,0,0,,,,,,
2012,1,25,0,30,0,,,,,,
2012,1,25,1,0,0,,,,,,
2012,1,25,1,30,0,,,,,,
2012,1,25,2,0,0,,,,,,
2012,1,25,2,30,0,,,,,,
2012,1,25,3,0,0,,,,,,
2012,1,25,3,30,0,,,,,,
2012,1,25,4,0,0,,,,,,
2012,1,25,4,30,0,,,,,,
2012,1,25,5,0,0,,,,,,
2012,1,25,5,30,0,,,,,,
2012,1,25,6,0,0,,,,,,
2012,1,25,6,30,0,,,,,,
2012,1,25,7,0,17.14677622,,,,,,
2012,1,25,7,30,552.2922411,,,,,,
2012,1,25,8,0,1108.547547,,,,,,
2012,1,25,8,30,1284.495029,,,,,,
2012,1,25,9,0,1354.227338,,,,,,
2012,1,25,9,30,1376.814891,,,,,,
2012,1,25,10,0,1356.312443,,,,,,
2012,1,25,10,30,1324.927779,,,,,,
2012,1,25,11,0,1292.07116,,,,,,
2012,1,25,11,30,1269.401433,,,,,,
2012,1,25,12,0,1254.858956,,,,,,
2012,1,25,12,30,1262.775328,,,,,,
2012,1,25,13,0,1279.277267,,,,,,
2012,1,25,13,30,1307.471419,,,,,,
2012,1,25,14,0,1330.478146,,,,,,
2012,1,25,14,30,1352.265116,,,,,,
2012,1,25,15,0,1328.834497,,,,,,
2012,1,25,15,30,1248.99145,,,,,,
2012,1,25,16,0,1073.510569,,,,,,
2012,1,25,16,30,544.9377634,,,,,,
2012,1,25,17,0,42.444856,,,,,,
2012,1,25,17,30,0,,,,,,
2012,1,25,18,0,0,,,,,,
2012,1,25,18,30,0,,,,,,
2012,1,25,19,0,0,,,,,,
2012,1,25,19,30,0,,,,,,
2012,1,25,20,0,0,,,,,,
2012,1,25,20,30,0,,,,,,
2012,1,25,21,0,0,,,,,,
2012,1,25,21,30,0,,,,,,
2012,1,25,22,0,0,,,,,,
2012,1,25,22,30,0,,,,,,
2012,1,25,23,0,0,,,,,,
2012,1,25,23,30,0,,,,,,
2012,1,26,0,0,0,,,,,,
2012,1,26,0,30,0,,,,,,
2012,1,26,1,0,0,,,,,,
2012,1,26,1,30,0,,,,,,
2012,1,26,2,0,0,,,,,,
2012,1,26,2,30,0,,,,,,
2012,1,26,3,0,0,,,,,,
2012,1,26,3,30,0,,,,,,
2012,1,26,4,0,0,,,,,,
2012,1,26,4,30,0,,,,,,
2012,1,26,5,0,0,,,,,,
2012,1,26,5,30,0,,,,,,
2012,1,26,6,0,0,,,,,,
2012,1,26,6,30,0,,,,,,
2012,1,26,7,0,36.97847819,,,,,,
2012,1,26,7,30,534.2028385,,,,,,
2012,1,26,8,0,1092.32554,,,,,,
2012,1,26,8,30,1270.104552,,,,,,
2012,1,26,9,0,1352.44894,,,,,,
2012,1,26,9,30,1359.98518,,,,,,
2012,1,26,10,0,1336.174848,,,,,,
2012,1,26,10,30,1302.558377,,,,,,
2012,1,26,11,0,1271.94634,,,,,,
2012,1,26,11,30,1250.908867,,,,,,
2012,1,26,12,0,1234.323036,,,,,,
2012,1,26,12,30,1244.464485,,,,,,
2012,1,26,13,0,1265.756861,,,,,,
2012,1,26,13,30,1304.02692,,,,,,
2012,1,26,14,0,1335.57952,,,,,,
2012,1,26,14,30,1356.809392,,,,,,
2012,1,26,15,0,1344.641685,,,,,,
2012,1,26,15,30,1268.601574,,,,,,
2012,1,26,16,0,1104.439459,,,,,,
2012,1,26,16,30,580.2730161,,,,,,
2012,1,26,17,0,52.40743175,,,,,,
2012,1,26,17,30,0,,,,,,
2012,1,26,18,0,0,,,,,,
2012,1,26,18,30,0,,,,,,
2012,1,26,19,0,0,,,,,,
2012,1,26,19,30,0,,,,,,
2012,1,26,20,0,0,,,,,,
2012,1,26,20,30,0,,,,,,
2012,1,26,21,0,0,,,,,,
2012,1,26,21,30,0,,,,,,
2012,1,26,22,0,0,,,,,,
2012,1,26,22,30,0,,,,,,
2012,1,26,23,0,0,,,,,,
2012,1,26,23,30,0,,,,,,
2012,1,27,0,0,0,,,,,,
2012,1,27,0,30,0,,,,,,
2012,1,27,1,0,0,,,,,,
2012,1,27,1,30,0,,,,,,
2012,1,27,2,0,0,,,,,,
2012,1,27,2,30,0,,,,,,
2012,1,27,3,0,0,,,,,,
2012,1,27,3,30,0,,,,,,
2012,1,27,4,0,0,,,,,,
2012,1,27,4,30,0,,,,,,
2012,1,27,5,0,0,,,,,,
2012,1,27,5,30,0,,,,,,
2012,1,27,6,0,0,,,,,,
2012,1,27,6,30,0,,,,,,
2012,1,27,7,0,16.61667789,,,,,,
2012,1,27,7,30,514.955881,,,,,,
2012,1,27,8,0,412.307139,,,,,,
2012,1,27,8,30,1030.182497,,,,,,
2012,1,27,9,0,1218.269216,,,,,,
2012,1,27,9,30,1369.463376,,,,,,
2012,1,27,10,0,1363.185584,,,,,,
2012,1,27,10,30,1343.225041,,,,,,
2012,1,27,11,0,1313.43903,,,,,,
2012,1,27,11,30,1293.191142,,,,,,
2012,1,27,12,0,1274.18215,,,,,,
2012,1,27,12,30,1289.611442,,,,,,
2012,1,27,13,0,1319.51074,,,,,,
2012,1,27,13,30,1345.61933,,,,,,
2012,1,27,14,0,1372.623969,,,,,,
2012,1,27,14,30,1402.95345,,,,,,
2012,1,27,15,0,1375.818088,,,,,,
2012,1,27,15,30,1290.77972,,,,,,
2012,1,27,16,0,1116.046869,,,,,,
2012,1,27,16,30,608.6041743,,,,,,
2012,1,27,17,0,90.01232598,,,,,,
2012,1,27,17,30,0,,,,,,
2012,1,27,18,0,0,,,,,,
2012,1,27,18,30,0,,,,,,
2012,1,27,19,0,0,,,,,,
2012,1,27,19,30,0,,,,,,
2012,1,27,20,0,0,,,,,,
2012,1,27,20,30,0,,,,,,
2012,1,27,21,0,0,,,,,,
2012,1,27,21,30,0,,,,,,
2012,1,27,22,0,0,,,,,,
2012,1,27,22,30,0,,,,,,
2012,1,27,23,0,0,,,,,,
2012,1,27,23,30,0,,,,,,
2012,1,28,0,0,0,,,,,,
2012,1,28,0,30,0,,,,,,
2012,1,28,1,0,0,,,,,,
2012,1,28,1,30,0,,,,,,
2012,1,28,2,0,0,,,,,,
2012,1,28,2,30,0,,,,,,
2012,1,28,3,0,0,,,,,,
2012,1,28,3,30,0,,,,,,
2012,1,28,4,0,0,,,,,,
2012,1,28,4,30,0,,,,,,
2012,1,28,5,0,0,,,,,,
2012,1,28,5,30,0,,,,,,
2012,1,28,6,0,0,,,,,,
2012,1,28,6,30,0,,,,,,
2012,1,28,7,0,39.17921488,,,,,,
2012,1,28,7,30,641.7206999,,,,,,
2012,1,28,8,0,1248.468642,,,,,,
2012,1,28,8,30,1429.174873,,,,,,
2012,1,28,9,0,1494.465114,,,,,,
2012,1,28,9,30,1513.185415,,,,,,
2012,1,28,10,0,1489.042942,,,,,,
2012,1,28,10,30,1453.308931,,,,,,
2012,1,28,11,0,1410.724786,,,,,,
2012,1,28,11,30,1380.585126,,,,,,
2012,1,28,12,0,1359.004057,,,,,,
2012,1,28,12,30,1368.251057,,,,,,
2012,1,28,13,0,1381.570668,,,,,,
2012,1,28,13,30,1405.675624,,,,,,
2012,1,28,14,0,1427.676018,,,,,,
2012,1,28,14,30,1450.937581,,,,,,
2012,1,28,15,0,1422.241664,,,,,,
2012,1,28,15,30,1341.157112,,,,,,
2012,1,28,16,0,1172.393451,,,,,,
2012,1,28,16,30,652.698756,,,,,,
2012,1,28,17,0,97.73120906,,,,,,
2012,1,28,17,30,0,,,,,,
2012,1,28,18,0,0,,,,,,
2012,1,28,18,30,0,,,,,,
2012,1,28,19,0,0,,,,,,
2012,1,28,19,30,0,,,,,,
2012,1,28,20,0,0,,,,,,
2012,1,28,20,30,0,,,,,,
2012,1,28,21,0,0,,,,,,
2012,1,28,21,30,0,,,,,,
2012,1,28,22,0,0,,,,,,
2012,1,28,22,30,0,,,,,,
2012,1,28,23,0,0,,,,,,
2012,1,28,23,30,0,,,,,,
2012,1,29,0,0,0,,,,,,
