Year,Month,Day,Hour,Minute,Total Wind Output (kW)
2012,10,3,10,0,102144.8
2012,10,3,11,0,154411.6
2012,10,3,12,0,161278.5
2012,10,3,13,0,161278.5
2012,10,3,14,0,161278.5
2012,10,3,15,0,161278.5
2012,10,3,16,0,161278.5
2012,10,3,17,0,161278.5
2012,10,3,18,0,144966
2012,10,3,19,0,161276.9
2012,10,3,20,0,161278.5
2012,10,3,21,0,161278.5
2012,10,3,22,0,161278.5
2012,10,3,23,0,161278.5
2012,10,4,0,0,161278.5
2012,10,4,1,0,161278.5
2012,10,4,2,0,158870.1
2012,10,4,3,0,158289.6
2012,10,4,4,0,152659.2
2012,10,4,5,0,153845.8
2012,10,4,6,0,151717.5
2012,10,4,7,0,149212.1
2012,10,4,8,0,136686.7
2012,10,4,9,0,144228.2
2012,10,4,10,0,150107.1
2012,10,4,11,0,155310.5
2012,10,4,12,0,155636.4
2012,10,4,13,0,156670.9
2012,10,4,14,0,160691.9
2012,10,4,15,0,155146.3
2012,10,4,16,0,151191.5
2012,10,4,17,0,158618.3
2012,10,4,18,0,141360.8
2012,10,4,19,0,153103
2012,10,4,20,0,152974.4
2012,10,4,21,0,151067.2
2012,10,4,22,0,147639.8
2012,10,4,23,0,155239.4
2012,10,5,0,0,157770.3
2012,10,5,1,0,146603.4
2012,10,5,2,0,125658.8
2012,10,5,3,0,117341.3
2012,10,5,4,0,94601
2012,10,5,5,0,51939
2012,10,5,6,0,40547.8
2012,10,5,7,0,37259.5
2012,10,5,8,0,56279.8
2012,10,5,9,0,51749.5
2012,10,5,10,0,62783.9
2012,10,5,11,0,59426.2
2012,10,5,12,0,69790.6
2012,10,5,13,0,75024.5
2012,10,5,14,0,85867
2012,10,5,15,0,90333.2
2012,10,5,16,0,94396.7
2012,10,5,17,0,91458.8
2012,10,5,18,0,23434.99
2012,10,5,19,0,25198.06
2012,10,5,20,0,83372.8
2012,10,5,21,0,61738.66
2012,10,5,22,0,41517.01
2012,10,5,23,0,36563.3
2012,10,6,0,0,48947.7
2012,10,6,1,0,43110.1
2012,10,6,2,0,43526.7
2012,10,6,3,0,40131.6
2012,10,6,4,0,95322
2012,10,6,5,0,83835.1
2012,10,6,6,0,64466.4
2012,10,6,7,0,50408.5
2012,10,6,8,0,23979.8
2012,10,6,9,0,8247.39
2012,10,6,10,0,21021.06
2012,10,6,11,0,1120.61
2012,10,6,12,0,3215.227
2012,10,6,13,0,4515.46
2012,10,6,14,0,6723.145
2012,10,6,15,0,22667.5
2012,10,6,16,0,89201.2
2012,10,6,17,0,45243.7
2012,10,6,18,0,36911.6
2012,10,6,19,0,41139.5
2012,10,6,20,0,65410.7
2012,10,6,21,0,78216.7
2012,10,6,22,0,84918.4
2012,10,6,23,0,81647.3
2012,10,7,0,0,66309.6
2012,10,7,1,0,64379.8
2012,10,7,2,0,66830.8
2012,10,7,3,0,74099.8
2012,10,7,4,0,59672.1
2012,10,7,5,0,103385.6
2012,10,7,6,0,52159.8
2012,10,7,7,0,19742.66
2012,10,7,8,0,4722.82
2012,10,7,9,0,3639.65
2012,10,7,10,0,356.442
2012,10,7,11,0,0
2012,10,7,12,0,0
2012,10,7,13,0,1698.25
2012,10,7,14,0,2032.79
2012,10,7,15,0,3312.19
2012,10,7,16,0,12129.87
2012,10,7,17,0,38487.06
2012,10,7,18,0,15947.14
2012,10,7,19,0,13232.55
2012,10,7,20,0,8057.26
2012,10,7,21,0,12720.71
2012,10,7,22,0,40193.18
2012,10,7,23,0,54888.79
2012,10,8,0,0,23499.2
2012,10,8,1,0,59787.1
2012,10,8,2,0,54561.98
2012,10,8,3,0,54349.64
2012,10,8,4,0,52957.57
2012,10,8,5,0,22667.6
2012,10,8,6,0,22310.52
2012,10,8,7,0,24645.6
2012,10,8,8,0,13687.29
2012,10,8,9,0,8016.23
2012,10,8,10,0,4181.87
2012,10,8,11,0,13297.76
2012,10,8,12,0,24366.25
2012,10,8,13,0,43766.8
2012,10,8,14,0,63657.5
2012,10,8,15,0,82660.8
2012,10,8,16,0,95052.7
2012,10,8,17,0,88353.3
2012,10,8,18,0,25146.67
2012,10,8,19,0,17213.64
2012,10,8,20,0,79294.3
2012,10,8,21,0,48978.9
2012,10,8,22,0,29442.1
2012,10,8,23,0,83187.4
2012,10,9,0,0,90170.6
2012,10,9,1,0,73155.4
2012,10,9,2,0,71893.9
2012,10,9,3,0,64542.17
2012,10,9,4,0,59309.28
2012,10,9,5,0,54167.94
2012,10,9,6,0,52340.7
2012,10,9,7,0,47427.91
2012,10,9,8,0,40598.07
2012,10,9,9,0,38858.76
2012,10,9,10,0,36898.05
2012,10,9,11,0,37290.27
2012,10,9,12,0,50440.9
2012,10,9,13,0,58333.9
2012,10,9,14,0,69754
2012,10,9,15,0,81043.1
2012,10,9,16,0,89880.1
2012,10,9,17,0,110542
2012,10,9,18,0,132333.3
2012,10,9,19,0,152866.7
2012,10,9,20,0,160693.9
2012,10,9,21,0,161278.5
2012,10,9,22,0,161278.5
2012,10,9,23,0,161278.5
2012,10,10,0,0,161246.9
2012,10,10,1,0,160941.1
2012,10,10,2,0,161278.5
2012,10,10,3,0,159863.3
2012,10,10,4,0,159974.6
2012,10,10,5,0,147020.5
2012,10,10,6,0,136524.4
2012,10,10,7,0,107238.2
2012,10,10,8,0,80478.5
2012,10,10,9,0,83624.7
2012,10,10,10,0,103650.3
2012,10,10,11,0,125375.1
2012,10,10,12,0,148224.8
2012,10,10,13,0,147340.8
2012,10,10,14,0,147340.8
2012,10,10,15,0,148371.5
2012,10,10,16,0,152163.4
2012,10,10,17,0,152836.7
2012,10,10,18,0,144044.6
2012,10,10,19,0,146890.3
2012,10,10,20,0,151543.5
2012,10,10,21,0,161278.5
2012,10,10,22,0,160523.2
2012,10,10,23,0,155892.8
2012,10,11,0,0,161278.5
2012,10,11,1,0,161278.5
2012,10,11,2,0,160891.6
2012,10,11,3,0,158379.4
2012,10,11,4,0,142166.3
2012,10,11,5,0,141266.6
2012,10,11,6,0,142082.1
2012,10,11,7,0,139841.3
2012,10,11,8,0,147921.9
2012,10,11,9,0,152650.8
2012,10,11,10,0,149501.4
2012,10,11,11,0,133728.5
2012,10,11,12,0,128486.5
2012,10,11,13,0,138818
2012,10,11,14,0,135266.7
2012,10,11,15,0,161278.5
2012,10,11,16,0,146592.2
2012,10,11,17,0,161278.5
2012,10,11,18,0,140403.5
2012,10,11,19,0,151341.2
2012,10,11,20,0,161278.5
2012,10,11,21,0,161278.5
2012,10,11,22,0,161185.8
2012,10,11,23,0,153182.6
2012,10,12,0,0,160794
2012,10,12,1,0,160542.1
2012,10,12,2,0,161186.4
2012,10,12,3,0,158565.2
2012,10,12,4,0,156251
2012,10,12,5,0,155098.5
2012,10,12,6,0,147027.4
2012,10,12,7,0,138785.1
2012,10,12,8,0,87797.7
2012,10,12,9,0,119691
2012,10,12,10,0,139448.3
2012,10,12,11,0,142780.9
2012,10,12,12,0,129486.6
2012,10,12,13,0,121929.1
2012,10,12,14,0,110417.8
2012,10,12,15,0,122527.8
2012,10,12,16,0,34722.1
2012,10,12,17,0,32757.5
2012,10,12,18,0,26822.6
2012,10,12,19,0,24853.7
2012,10,12,20,0,47224.11
2012,10,12,21,0,19257.09
2012,10,12,22,0,284.648453
2012,10,12,23,0,2592.3176
2012,10,13,0,0,13687.54
2012,10,13,1,0,5587.89
2012,10,13,2,0,4721.48
2012,10,13,3,0,6008.93
2012,10,13,4,0,2847.26
2012,10,13,5,0,8659.74
2012,10,13,6,0,13643.89
2012,10,13,7,0,20417.09
2012,10,13,8,0,15619.4
2012,10,13,9,0,21684.5
2012,10,13,10,0,39918.1
2012,10,13,11,0,49963.2
2012,10,13,12,0,69258.6
2012,10,13,13,0,98602.2
2012,10,13,14,0,100473.7
2012,10,13,15,0,84462.7
2012,10,13,16,0,70652.3
2012,10,13,17,0,82484
2012,10,13,18,0,100753.3
2012,10,13,19,0,111901.3
2012,10,13,20,0,117140.6
2012,10,13,21,0,109470.4
2012,10,13,22,0,108054.9
2012,10,13,23,0,111758
2012,10,14,0,0,111522.2
2012,10,14,1,0,109635.5
2012,10,14,2,0,102269.6
2012,10,14,3,0,109470.4
2012,10,14,4,0,117313
2012,10,14,5,0,132158.6
2012,10,14,6,0,142711.5
2012,10,14,7,0,130040.4
2012,10,14,8,0,140530.5
2012,10,14,9,0,134319.7
2012,10,14,10,0,161278.5
2012,10,14,11,0,159246.5
2012,10,14,12,0,158055.5
2012,10,14,13,0,159546.5
2012,10,14,14,0,156308.5
2012,10,14,15,0,123921.8
2012,10,14,16,0,89930.2
2012,10,14,17,0,67005.1
2012,10,14,18,0,81570.8
2012,10,14,19,0,108590.6
2012,10,14,20,0,142248.5
2012,10,14,21,0,141010.6
2012,10,14,22,0,120189.3
2012,10,14,23,0,117042.2
2012,10,15,0,0,90564.4
2012,10,15,1,0,98972.8
2012,10,15,2,0,58240.2
2012,10,15,3,0,65313
2012,10,15,4,0,74243.6
2012,10,15,5,0,60940.6
2012,10,15,6,0,43614.3
2012,10,15,7,0,29421.81
2012,10,15,8,0,18257.04
2012,10,15,9,0,11507.06
2012,10,15,10,0,8628.42
2012,10,15,11,0,6463.49
2012,10,15,12,0,7452.82
2012,10,15,13,0,9156.81
2012,10,15,14,0,10750.33
2012,10,15,15,0,10870.17
2012,10,15,16,0,11425.78
2012,10,15,17,0,8070.9
2012,10,15,18,0,1863.716
2012,10,15,19,0,975.542
2012,10,15,20,0,0
2012,10,15,21,0,0
2012,10,15,22,0,0
2012,10,15,23,0,0
2012,10,16,0,0,0
2012,10,16,1,0,0
2012,10,16,2,0,0
2012,10,16,3,0,0
2012,10,16,4,0,0
2012,10,16,5,0,0
2012,10,16,6,0,0
2012,10,16,7,0,0
2012,10,16,8,0,0
2012,10,16,9,0,0
2012,10,16,10,0,0
2012,10,16,11,0,251.298
2012,10,16,12,0,4394.47
2012,10,16,13,0,6526.47
2012,10,16,14,0,8681.45
2012,10,16,15,0,7731.34
2012,10,16,16,0,3068.02
2012,10,16,17,0,0
2012,10,16,18,0,0
2012,10,16,19,0,0
2012,10,16,20,0,0
2012,10,16,21,0,0
2012,10,16,22,0,0
2012,10,16,23,0,0
2012,10,17,0,0,0
2012,10,17,1,0,0
2012,10,17,2,0,0
2012,10,17,3,0,0
2012,10,17,4,0,4293.9
2012,10,17,5,0,6512.15
2012,10,17,6,0,13181.25
2012,10,17,7,0,24840.51
2012,10,17,8,0,37692.4
2012,10,17,9,0,51983.1
2012,10,17,10,0,78644.7
2012,10,17,11,0,89556.5
2012,10,17,12,0,98033.4
2012,10,17,13,0,85235.1
2012,10,17,14,0,78567
2012,10,17,15,0,84328.3
2012,10,17,16,0,76414.7
2012,10,17,17,0,56785.4
2012,10,17,18,0,56678
2012,10,17,19,0,57000.8
2012,10,17,20,0,51771.4
2012,10,17,21,0,46937
2012,10,17,22,0,38310.1
2012,10,17,23,0,34568
2012,10,18,0,0,33218.9
2012,10,18,1,0,29422.3
2012,10,18,2,0,17902.48
2012,10,18,3,0,13752.74
2012,10,18,4,0,11707.46
2012,10,18,5,0,15901.14
2012,10,18,6,0,25410.84
2012,10,18,7,0,33534.6
2012,10,18,8,0,29205.4
2012,10,18,9,0,29934.9
2012,10,18,10,0,32053.9
2012,10,18,11,0,28579.55
2012,10,18,12,0,24990.75
2012,10,18,13,0,24656.41
2012,10,18,14,0,24788.35
2012,10,18,15,0,26633.15
2012,10,18,16,0,21907.7
2012,10,18,17,0,17829.6
2012,10,18,18,0,15372.5
2012,10,18,19,0,23229.44
2012,10,18,20,0,27198.6
2012,10,18,21,0,28500.4
2012,10,18,22,0,24302.74
2012,10,18,23,0,21098.42
2012,10,19,0,0,15803.67
2012,10,19,1,0,12077.73
2012,10,19,2,0,7837.09
2012,10,19,3,0,6188.28
2012,10,19,4,0,3525.83
2012,10,19,5,0,1146.88
2012,10,19,6,0,0
2012,10,19,7,0,0
2012,10,19,8,0,0
2012,10,19,9,0,0
2012,10,19,10,0,0
2012,10,19,11,0,0
2012,10,19,12,0,23.1761
2012,10,19,13,0,3330.04
2012,10,19,14,0,2756.02
2012,10,19,15,0,0
2012,10,19,16,0,2998.4
2012,10,19,17,0,37540.89
2012,10,19,18,0,13883.53
2012,10,19,19,0,28601.87
2012,10,19,20,0,9428.4
2012,10,19,21,0,9679.31
2012,10,19,22,0,10343.79
2012,10,19,23,0,12711.72
2012,10,20,0,0,33707.94
2012,10,20,1,0,75158.3
2012,10,20,2,0,96878.4
2012,10,20,3,0,110900.2
2012,10,20,4,0,114368.7
2012,10,20,5,0,124496.7
2012,10,20,6,0,135218.7
2012,10,20,7,0,131139.1
2012,10,20,8,0,112980
2012,10,20,9,0,108706.2
2012,10,20,10,0,124457.8
2012,10,20,11,0,141784.5
2012,10,20,12,0,154126.9
2012,10,20,13,0,154769.7
2012,10,20,14,0,154833.6
2012,10,20,15,0,158730.3
2012,10,20,16,0,161278.5
2012,10,20,17,0,160836.9
2012,10,20,18,0,161278.5
2012,10,20,19,0,156202.2
2012,10,20,20,0,150279.8
2012,10,20,21,0,152846.6
2012,10,20,22,0,161278.5
2012,10,20,23,0,161278.5
2012,10,21,0,0,161278.5
2012,10,21,1,0,161278.5
2012,10,21,2,0,161278.5
2012,10,21,3,0,161278.5
2012,10,21,4,0,161278.5
2012,10,21,5,0,160213.8
2012,10,21,6,0,159229.3
2012,10,21,7,0,156513.8
2012,10,21,8,0,156513.8
2012,10,21,9,0,154404.8
2012,10,21,10,0,153464.3
2012,10,21,11,0,152351.6
2012,10,21,12,0,154972.6
2012,10,21,13,0,148981.1
2012,10,21,14,0,148531.5
2012,10,21,15,0,140605.8
2012,10,21,16,0,149921
2012,10,21,17,0,150162.9
2012,10,21,18,0,158043.4
2012,10,21,19,0,154328.1
2012,10,21,20,0,154685.4
2012,10,21,21,0,120571.6
2012,10,21,22,0,126781
2012,10,21,23,0,118311.7
2012,10,22,0,0,99137.7
2012,10,22,1,0,120082.9
2012,10,22,2,0,133470.4
2012,10,22,3,0,143788.6
2012,10,22,4,0,153408
2012,10,22,5,0,142555.1
2012,10,22,6,0,152373.3
2012,10,22,7,0,135194.5
2012,10,22,8,0,145853.6
2012,10,22,9,0,114497.7
2012,10,22,10,0,125254.2
2012,10,22,11,0,153190.7
2012,10,22,12,0,158331.1
2012,10,22,13,0,160948
2012,10,22,14,0,156435.4
2012,10,22,15,0,145009.9
2012,10,22,16,0,123980.9
2012,10,22,17,0,109904.6
2012,10,22,18,0,87059.2
2012,10,22,19,0,77651.9
2012,10,22,20,0,67193.9
2012,10,22,21,0,47055.9
2012,10,22,22,0,53658
2012,10,22,23,0,45113.3
2012,10,23,0,0,52938.1
2012,10,23,1,0,45213.1
2012,10,23,2,0,47610.2
2012,10,23,3,0,48246.7
2012,10,23,4,0,30533.2
2012,10,23,5,0,29750.58
2012,10,23,6,0,36584.87
2012,10,23,7,0,34909.32
2012,10,23,8,0,42073.07
2012,10,23,9,0,56691.22
2012,10,23,10,0,96786.04
2012,10,23,11,0,127192.3
2012,10,23,12,0,142501.8
2012,10,23,13,0,144866.5
2012,10,23,14,0,145221.2
2012,10,23,15,0,150923.8
2012,10,23,16,0,145061.2
2012,10,23,17,0,104757.3
2012,10,23,18,0,139085.1
2012,10,23,19,0,138981.1
2012,10,23,20,0,112420.7
2012,10,23,21,0,138099
2012,10,23,22,0,151796.5
2012,10,23,23,0,149789.5
2012,10,24,0,0,145922.1
2012,10,24,1,0,133217.1
2012,10,24,2,0,133020
2012,10,24,3,0,137597.8
2012,10,24,4,0,101953
2012,10,24,5,0,119383.4
2012,10,24,6,0,161278.5
2012,10,24,7,0,161278.5
2012,10,24,8,0,72791.5
2012,10,24,9,0,41752.2
2012,10,24,10,0,20457.55
2012,10,24,11,0,0
2012,10,24,12,0,1415.15
2012,10,24,13,0,33061.38
2012,10,24,14,0,6479.72
2012,10,24,15,0,0
2012,10,24,16,0,4642.07
2012,10,24,17,0,0
2012,10,24,18,0,0
2012,10,24,19,0,13460.49
2012,10,24,20,0,18252.4
2012,10,24,21,0,39926
2012,10,24,22,0,63541.81
2012,10,24,23,0,55813.58
2012,10,25,0,0,61879.47
2012,10,25,1,0,16472.43
2012,10,25,2,0,2965.75
2012,10,25,3,0,14155.7
2012,10,25,4,0,7856.61
2012,10,25,5,0,25922.1
2012,10,25,6,0,40598.32
2012,10,25,7,0,31015.98
2012,10,25,8,0,23055.25
2012,10,25,9,0,12484.58
2012,10,25,10,0,8051.89
2012,10,25,11,0,14908.95
2012,10,25,12,0,17201.96
2012,10,25,13,0,31999.38
2012,10,25,14,0,43142.1
2012,10,25,15,0,45668.9
2012,10,25,16,0,43274.4
2012,10,25,17,0,50003.6
2012,10,25,18,0,78159.4
2012,10,25,19,0,115339.5
2012,10,25,20,0,143200.5
2012,10,25,21,0,157318.5
2012,10,25,22,0,161278.5
2012,10,25,23,0,161278.5
2012,10,26,0,0,161278.5
2012,10,26,1,0,161278.5
2012,10,26,2,0,161278.5
2012,10,26,3,0,161278.5
2012,10,26,4,0,161278.5
2012,10,26,5,0,161278.5
2012,10,26,6,0,161278.5
2012,10,26,7,0,161278.5
2012,10,26,8,0,146537.5
2012,10,26,9,0,148441.5
2012,10,26,10,0,161278.5
2012,10,26,11,0,161278.5
2012,10,26,12,0,161278.5
2012,10,26,13,0,161278.5
2012,10,26,14,0,161278.5
2012,10,26,15,0,161278.5
2012,10,26,16,0,158786.5
2012,10,26,17,0,139723.2
2012,10,26,18,0,123606.6
2012,10,26,19,0,161196.5
2012,10,26,20,0,104799.5
2012,10,26,21,0,72967.7
2012,10,26,22,0,108328.1
2012,10,26,23,0,159650.5
2012,10,27,0,0,161278.5
2012,10,27,1,0,161278.5
2012,10,27,2,0,160690.5
2012,10,27,3,0,161278.5
2012,10,27,4,0,159749.5
2012,10,27,5,0,159906.5
2012,10,27,6,0,153032.5
2012,10,27,7,0,156964.5
2012,10,27,8,0,161278.5
2012,10,27,9,0,161278.5
2012,10,27,10,0,159203.5
2012,10,27,11,0,156493.5
2012,10,27,12,0,132333.7
2012,10,27,13,0,114600.7
2012,10,27,14,0,133270.7
2012,10,27,15,0,140617.3
2012,10,27,16,0,132203.1
2012,10,27,17,0,91468.7
2012,10,27,18,0,96528.1
2012,10,27,19,0,72514.7
2012,10,27,20,0,70178.9
2012,10,27,21,0,58298.5
2012,10,27,22,0,37150.5
2012,10,27,23,0,25746.9
2012,10,28,0,0,19061.19
2012,10,28,1,0,24683.13
2012,10,28,2,0,22557.68
2012,10,28,3,0,36325.9
2012,10,28,4,0,48967.1
2012,10,28,5,0,56009.5
2012,10,28,6,0,42962.1
2012,10,28,7,0,40000.4
2012,10,28,8,0,40623.7
2012,10,28,9,0,33364.8
2012,10,28,10,0,35765.2
2012,10,28,11,0,23113.09
2012,10,28,12,0,19196.87
2012,10,28,13,0,16156.09
2012,10,28,14,0,11054.7
2012,10,28,15,0,7374.87
2012,10,28,16,0,2826.1
2012,10,28,17,0,506.858
2012,10,28,18,0,0
2012,10,28,19,0,0
2012,10,28,20,0,0
2012,10,28,21,0,0
2012,10,28,22,0,0
2012,10,28,23,0,857.203
2012,10,29,0,0,6463.153
2012,10,29,1,0,5502.83
2012,10,29,2,0,0
2012,10,29,3,0,0
2012,10,29,4,0,0
2012,10,29,5,0,0
2012,10,29,6,0,0
2012,10,29,7,0,0
2012,10,29,8,0,0
2012,10,29,9,0,0
2012,10,29,10,0,0
2012,10,29,11,0,0
2012,10,29,12,0,0
2012,10,29,13,0,4834.37
2012,10,29,14,0,4433.76
2012,10,29,15,0,2021.37
2012,10,29,16,0,0
2012,10,29,17,0,0
2012,10,29,18,0,0
2012,10,29,19,0,0
2012,10,29,20,0,0
2012,10,29,21,0,0
2012,10,29,22,0,0
2012,10,29,23,0,0
2012,10,30,0,0,0
2012,10,30,1,0,0
2012,10,30,2,0,0
2012,10,30,3,0,0
2012,10,30,4,0,0
2012,10,30,5,0,0
2012,10,30,6,0,0
2012,10,30,7,0,0
2012,10,30,8,0,0
2012,10,30,9,0,0
2012,10,30,10,0,0
2012,10,30,11,0,0
2012,10,30,12,0,0
2012,10,30,13,0,2407.4
2012,10,30,14,0,3078.69
2012,10,30,15,0,2248.83
2012,10,30,16,0,0
2012,10,30,17,0,0
2012,10,30,18,0,0
2012,10,30,19,0,0
2012,10,30,20,0,0
2012,10,30,21,0,1924.1
2012,10,30,22,0,0
2012,10,30,23,0,0
2012,10,31,0,0,1057.39
2012,10,31,1,0,3742.9567
2012,10,31,2,0,4122.871
2012,10,31,3,0,3430.308
2012,10,31,4,0,1077.03
2012,10,31,5,0,0
2012,10,31,6,0,0
2012,10,31,7,0,0
2012,10,31,8,0,0
2012,10,31,9,0,0
2012,10,31,10,0,0
2012,10,31,11,0,0
2012,10,31,12,0,0
2012,10,31,13,0,0
2012,10,31,14,0,2002.38
2012,10,31,15,0,4724.15
2012,10,31,16,0,20430.57
2012,10,31,17,0,8189.24
2012,10,31,18,0,4382.32
2012,10,31,19,0,15904.17
2012,10,31,20,0,16331.39
2012,10,31,21,0,17557.89
2012,10,31,22,0,22046.6
2012,10,31,23,0,28433.05
2012,11,1,0,0,41551.14
2012,11,1,1,0,51616.58
2012,11,1,2,0,62386.4
2012,11,1,3,0,77309.1
2012,11,1,4,0,78572.2
2012,11,1,5,0,67361.2
2012,11,1,6,0,60747.3
2012,11,1,7,0,53566.5
2012,11,1,8,0,37588.01
2012,11,1,9,0,25947.47
2012,11,1,10,0,24816.93
2012,11,1,11,0,22531.43
2012,11,1,12,0,26461.51
2012,11,1,13,0,33316.48
2012,11,1,14,0,41528.8
2012,11,1,15,0,53405.1
2012,11,1,16,0,54048.6
2012,11,1,17,0,44720.5
2012,11,1,18,0,12835.94
2012,11,1,19,0,30497.47
2012,11,1,20,0,39592.61
2012,11,1,21,0,23862.1
2012,11,1,22,0,51964.9
2012,11,1,23,0,60227.6
2012,11,2,0,0,65463.2
2012,11,2,1,0,52654.03
2012,11,2,2,0,54289.16
2012,11,2,3,0,39710.9
2012,11,2,4,0,16589.56
2012,11,2,5,0,7943.31
2012,11,2,6,0,1022.95
2012,11,2,7,0,0
2012,11,2,8,0,0
2012,11,2,9,0,0
2012,11,2,10,0,889.755
2012,11,2,11,0,1104.16
2012,11,2,12,0,8187.11
2012,11,2,13,0,8612.48
2012,11,2,14,0,10989.89
2012,11,2,15,0,10749.26
2012,11,2,16,0,7487.64
2012,11,2,17,0,13368.01
2012,11,2,18,0,15498.61
2012,11,2,19,0,17757.07
2012,11,2,20,0,16936.22
2012,11,2,21,0,13600.46
2012,11,2,22,0,9295.69
2012,11,2,23,0,7382.55
2012,11,3,0,0,5536.54
2012,11,3,1,0,5549.95
2012,11,3,2,0,6329.73
2012,11,3,3,0,6113.33
2012,11,3,4,0,5829.44
2012,11,3,5,0,7972.04
2012,11,3,6,0,12488.32
2012,11,3,7,0,16943.01
2012,11,3,8,0,20339.13
2012,11,3,9,0,19687.81
2012,11,3,10,0,23663.26
2012,11,3,11,0,24682.44
2012,11,3,12,0,26691.5
2012,11,3,13,0,29151.9
2012,11,3,14,0,30637.9
2012,11,3,15,0,26686.98
2012,11,3,16,0,16504.96
2012,11,3,17,0,14622.02
2012,11,3,18,0,27248.65
2012,11,3,19,0,35183.3
2012,11,3,20,0,42618.6
2012,11,3,21,0,48387.6
2012,11,3,22,0,59445.8
2012,11,3,23,0,66330.8
2012,11,4,0,0,73740.4
2012,11,4,1,0,72258.5
2012,11,4,2,0,81478.2
2012,11,4,3,0,93528.2
2012,11,4,4,0,92269.2
2012,11,4,5,0,80675
2012,11,4,6,0,73002.1
2012,11,4,7,0,67673.7
2012,11,4,8,0,69276.5
2012,11,4,9,0,72860.4
2012,11,4,10,0,87918.6
2012,11,4,11,0,95954.7
2012,11,4,12,0,115766.6
2012,11,4,13,0,133466.6
2012,11,4,14,0,156985.5
2012,11,4,15,0,161278.5
2012,11,4,16,0,133599
2012,11,4,17,0,121484.4
2012,11,4,18,0,140257.9
2012,11,4,19,0,149623.5
2012,11,4,20,0,145841.5
2012,11,4,21,0,135535
2012,11,4,22,0,155847.5
2012,11,4,23,0,148331.5
2012,11,5,0,0,149951.5
2012,11,5,1,0,125076.5
2012,11,5,2,0,106769.8
2012,11,5,3,0,101120.9
2012,11,5,4,0,98722.5
2012,11,5,5,0,110884.4
2012,11,5,6,0,119074.9
2012,11,5,7,0,127934.7
2012,11,5,8,0,118381.7
2012,11,5,9,0,95677.9
2012,11,5,10,0,105449.9
2012,11,5,11,0,105039.1
2012,11,5,12,0,102286.8
2012,11,5,13,0,84877.9
2012,11,5,14,0,63700.9
2012,11,5,15,0,79316
2012,11,5,16,0,91544.8
2012,11,5,17,0,87464.9
2012,11,5,18,0,81518.7
2012,11,5,19,0,62641.1
2012,11,5,20,0,51487.3
2012,11,5,21,0,38429.9
2012,11,5,22,0,23446.55
2012,11,5,23,0,20821.66
2012,11,6,0,0,12434.36
2012,11,6,1,0,4171.53
2012,11,6,2,0,1659.62
2012,11,6,3,0,4384.61
2012,11,6,4,0,6249.23
2012,11,6,5,0,8949.93
2012,11,6,6,0,12735.37
2012,11,6,7,0,10641.23
2012,11,6,8,0,6920.13
2012,11,6,9,0,782.918
2012,11,6,10,0,3953.69
2012,11,6,11,0,5402.4
2012,11,6,12,0,5695.28
2012,11,6,13,0,6646.49
2012,11,6,14,0,5586.55
2012,11,6,15,0,4942.1
2012,11,6,16,0,1648.36
2012,11,6,17,0,0
2012,11,6,18,0,0
2012,11,6,19,0,0
2012,11,6,20,0,0
2012,11,6,21,0,0
2012,11,6,22,0,0
2012,11,6,23,0,1226.46
2012,11,7,0,0,2819.764
2012,11,7,1,0,9155.21
2012,11,7,2,0,22580.83
2012,11,7,3,0,32040.9
2012,11,7,4,0,19019.52
2012,11,7,5,0,36735.1
2012,11,7,6,0,20023.14
2012,11,7,7,0,16965.39
2012,11,7,8,0,24551.2
2012,11,7,9,0,10060.35
2012,11,7,10,0,11459.22
2012,11,7,11,0,29186.76
2012,11,7,12,0,46657.8
2012,11,7,13,0,67057.3
2012,11,7,14,0,83912.2
2012,11,7,15,0,90011.1
2012,11,7,16,0,85628.7
2012,11,7,17,0,51657.03
2012,11,7,18,0,35607.81
2012,11,7,19,0,53519.5
2012,11,7,20,0,126008.3
2012,11,7,21,0,122503.3
2012,11,7,22,0,161132.3
2012,11,7,23,0,161278.5
2012,11,8,0,0,161278.5
2012,11,8,1,0,161278.5
2012,11,8,2,0,161278.5
2012,11,8,3,0,161278.5
2012,11,8,4,0,161278.5
2012,11,8,5,0,161278.5
2012,11,8,6,0,161171.4
2012,11,8,7,0,161278.5
2012,11,8,8,0,161278.5
2012,11,8,9,0,139726.2
2012,11,8,10,0,161278.5
2012,11,8,11,0,161278.5
2012,11,8,12,0,161278.5
2012,11,8,13,0,161278.5
2012,11,8,14,0,161278.5
2012,11,8,15,0,161278.5
2012,11,8,16,0,161278.5
2012,11,8,17,0,161278.5
2012,11,8,18,0,161278.5
2012,11,8,19,0,161278.5
2012,11,8,20,0,161278.5
2012,11,8,21,0,161278.5
2012,11,8,22,0,161278.5
2012,11,8,23,0,161278.5
2012,11,9,0,0,161278.5
2012,11,9,1,0,161278.5
2012,11,9,2,0,161278.5
2012,11,9,3,0,161278.5
2012,11,9,4,0,161278.5
2012,11,9,5,0,161278.5
2012,11,9,6,0,161278.5
2012,11,9,7,0,131175.4
2012,11,9,8,0,42239.5
2012,11,9,9,0,42239.5
2012,11,9,10,0,42239.5
2012,11,9,11,0,42239.5
2012,11,9,12,0,42239.5
2012,11,9,13,0,161278.5
2012,11,9,14,0,161278.5
2012,11,9,15,0,42239.5
2012,11,9,16,0,161278.5
2012,11,9,17,0,161278.5
