325158,city??,CA,country??,2012,32.7200508118,-116.26385498,Not Available,1,8760
WIND Toolkit data from NREL downloaded on 2022-10-10,,,,,,,,,
Temperature,Pressure,Speed,Direction,,,,,,
C,atm,m/s,Degrees,,,,,,
15.0,0.87,6.380,42.8,,,,,,
15.3,0.87,5.620,38.8,,,,,,
15.4,0.87,4.480,37.4,,,,,,
16.0,0.87,3.430,39.1,,,,,,
16.8,0.87,3.120,35.5,,,,,,
17.2,0.87,2.800,43.2,,,,,,
17.9,0.87,1.000,55.7,,,,,,
19.5,0.87,4.840,239.7,,,,,,
18.6,0.87,8.290,257.5,,,,,,
17.9,0.87,8.280,278.4,,,,,,
19.4,0.86,10.070,286.1,,,,,,
19.3,0.87,9.580,283.1,,,,,,
17.8,0.86,9.220,274.7,,,,,,
18.2,0.86,11.540,282.8,,,,,,
17.9,0.86,11.330,276.8,,,,,,
17.2,0.86,10.940,276.6,,,,,,
16.3,0.86,9.690,277.2,,,,,,
15.4,0.86,9.660,269.7,,,,,,
15.0,0.86,7.540,272.3,,,,,,
15.7,0.86,5.340,292.3,,,,,,
15.2,0.86,2.240,64.0,,,,,,
13.2,0.86,6.610,47.9,,,,,,
12.7,0.86,9.120,52.3,,,,,,
12.7,0.86,9.540,43.7,,,,,,
11.6,0.86,8.870,49.8,,,,,,
11.6,0.86,10.540,44.0,,,,,,
11.4,0.87,12.380,37.8,,,,,,
11.2,0.87,13.770,44.3,,,,,,
11.5,0.87,14.360,44.6,,,,,,
11.7,0.87,14.480,42.7,,,,,,
12.0,0.86,14.890,44.6,,,,,,
12.0,0.86,15.100,52.1,,,,,,
12.0,0.86,14.230,57.5,,,,,,
11.6,0.87,13.570,53.5,,,,,,
10.9,0.87,15.070,45.0,,,,,,
10.5,0.87,11.020,39.6,,,,,,
10.0,0.87,12.640,34.9,,,,,,
10.0,0.87,13.060,33.6,,,,,,
9.8,0.87,13.400,31.3,,,,,,
9.5,0.87,10.020,38.9,,,,,,
9.6,0.87,12.490,34.7,,,,,,
9.3,0.87,10.900,40.9,,,,,,
8.9,0.87,11.020,37.9,,,,,,
8.2,0.87,7.890,53.0,,,,,,
8.0,0.87,9.950,55.9,,,,,,
7.9,0.87,12.720,44.8,,,,,,
7.5,0.87,13.060,48.8,,,,,,
8.0,0.87,15.100,44.1,,,,,,
7.3,0.87,12.830,48.1,,,,,,
7.5,0.87,12.600,48.8,,,,,,
7.8,0.87,11.850,41.8,,,,,,
8.3,0.87,13.600,37.8,,,,,,
8.8,0.87,14.410,35.8,,,,,,
8.9,0.87,14.990,38.8,,,,,,
9.8,0.87,17.020,35.6,,,,,,
9.7,0.87,13.310,42.5,,,,,,
9.7,0.87,10.410,44.8,,,,,,
10.0,0.87,12.540,37.9,,,,,,
10.0,0.87,12.560,48.9,,,,,,
9.9,0.87,12.580,40.3,,,,,,
10.2,0.87,12.550,34.1,,,,,,
10.2,0.87,11.680,34.2,,,,,,
10.4,0.87,12.950,34.7,,,,,,
10.2,0.87,13.320,38.0,,,,,,
10.3,0.87,11.320,34.7,,,,,,
10.6,0.87,11.660,32.8,,,,,,
10.5,0.87,10.760,32.6,,,,,,
10.6,0.87,10.770,31.0,,,,,,
10.3,0.87,9.400,38.2,,,,,,
10.5,0.87,8.870,38.8,,,,,,
10.3,0.87,9.020,44.9,,,,,,
10.3,0.87,8.340,42.9,,,,,,
10.2,0.87,8.190,41.2,,,,,,
10.4,0.87,7.510,43.4,,,,,,
10.7,0.87,7.090,40.6,,,,,,
10.9,0.87,6.500,43.6,,,,,,
11.4,0.87,6.340,45.4,,,,,,
11.6,0.87,6.010,47.9,,,,,,
11.8,0.87,5.280,46.8,,,,,,
11.9,0.87,4.780,44.9,,,,,,
12.0,0.87,4.610,50.1,,,,,,
12.4,0.87,4.800,52.1,,,,,,
12.5,0.87,4.320,57.7,,,,,,
12.5,0.87,3.370,68.9,,,,,,
12.6,0.87,2.620,83.4,,,,,,
12.6,0.87,2.040,97.1,,,,,,
12.7,0.87,1.620,103.3,,,,,,
12.7,0.87,1.480,122.6,,,,,,
12.8,0.87,0.880,146.8,,,,,,
12.9,0.86,2.590,247.6,,,,,,
12.7,0.86,3.420,254.8,,,,,,
13.0,0.86,3.480,254.4,,,,,,
12.8,0.86,4.280,255.2,,,,,,
12.3,0.86,4.400,253.5,,,,,,
11.8,0.86,4.350,248.1,,,,,,
11.8,0.86,4.410,251.1,,,,,,
12.0,0.86,4.690,251.7,,,,,,
12.0,0.86,4.970,246.7,,,,,,
12.1,0.86,4.840,243.2,,,,,,
12.9,0.86,5.930,244.2,,,,,,
13.3,0.86,6.720,243.6,,,,,,
13.5,0.86,7.550,241.9,,,,,,
13.3,0.86,8.480,244.0,,,,,,
13.0,0.86,9.380,244.2,,,,,,
12.3,0.86,10.270,250.2,,,,,,
11.8,0.86,10.730,261.1,,,,,,
11.5,0.86,9.720,257.1,,,,,,
11.2,0.86,9.360,257.6,,,,,,
11.1,0.86,8.270,254.2,,,,,,
10.9,0.86,7.430,250.9,,,,,,
10.6,0.86,7.190,247.0,,,,,,
10.3,0.86,7.080,241.7,,,,,,
9.9,0.86,7.030,241.6,,,,,,
9.5,0.86,7.040,243.4,,,,,,
9.2,0.86,7.030,246.5,,,,,,
9.1,0.86,6.760,249.0,,,,,,
9.0,0.86,6.510,249.8,,,,,,
8.9,0.86,6.160,247.4,,,,,,
8.8,0.86,6.040,247.9,,,,,,
9.2,0.86,5.550,258.2,,,,,,
9.7,0.86,5.490,262.5,,,,,,
9.9,0.86,4.690,260.9,,,,,,
10.7,0.86,4.000,256.0,,,,,,
11.6,0.86,2.450,261.8,,,,,,
11.7,0.86,2.740,58.1,,,,,,
11.7,0.86,3.830,52.9,,,,,,
11.7,0.86,4.210,52.1,,,,,,
11.6,0.86,4.310,52.1,,,,,,
11.3,0.86,4.220,47.8,,,,,,
11.3,0.86,4.150,38.3,,,,,,
11.9,0.86,4.370,19.2,,,,,,
11.9,0.86,4.950,19.2,,,,,,
11.8,0.86,4.680,26.3,,,,,,
11.7,0.87,4.570,37.1,,,,,,
11.6,0.87,3.790,49.6,,,,,,
11.7,0.87,3.330,56.7,,,,,,
11.7,0.87,3.050,57.5,,,,,,
11.5,0.87,3.290,53.8,,,,,,
11.3,0.87,3.300,61.4,,,,,,
11.4,0.87,3.100,67.0,,,,,,
11.3,0.87,2.940,79.6,,,,,,
11.2,0.87,2.980,83.7,,,,,,
11.1,0.87,3.220,87.7,,,,,,
11.1,0.87,2.920,100.6,,,,,,
11.1,0.87,2.920,104.5,,,,,,
11.2,0.87,2.460,109.2,,,,,,
11.9,0.87,2.060,133.5,,,,,,
12.4,0.87,2.130,140.3,,,,,,
13.3,0.87,2.500,202.0,,,,,,
13.5,0.87,5.690,248.2,,,,,,
13.4,0.87,7.990,250.1,,,,,,
13.1,0.86,8.710,251.5,,,,,,
12.5,0.86,9.330,262.8,,,,,,
11.4,0.86,10.520,274.4,,,,,,
11.3,0.86,11.600,277.0,,,,,,
10.9,0.86,11.670,274.1,,,,,,
10.7,0.86,11.210,275.3,,,,,,
10.7,0.86,11.700,280.2,,,,,,
11.0,0.86,12.570,284.5,,,,,,
11.6,0.86,13.430,288.9,,,,,,
12.5,0.86,10.940,293.1,,,,,,
11.9,0.86,9.170,308.6,,,,,,
12.3,0.86,6.010,2.1,,,,,,
11.6,0.86,1.420,31.7,,,,,,
11.4,0.86,1.960,7.2,,,,,,
10.3,0.86,4.210,37.9,,,,,,
10.1,0.86,2.890,79.6,,,,,,
10.4,0.86,2.290,116.3,,,,,,
10.2,0.86,3.520,119.3,,,,,,
9.5,0.86,4.460,90.7,,,,,,
9.7,0.86,6.190,69.3,,,,,,
9.3,0.86,9.200,59.7,,,,,,
9.3,0.86,8.450,54.6,,,,,,
9.3,0.86,7.900,45.6,,,,,,
9.6,0.86,7.080,55.4,,,,,,
9.6,0.86,6.320,61.3,,,,,,
9.3,0.86,5.440,60.6,,,,,,
9.1,0.86,5.190,72.1,,,,,,
9.1,0.86,5.820,60.4,,,,,,
8.7,0.86,8.110,106.4,,,,,,
7.8,0.86,7.130,68.6,,,,,,
7.4,0.86,7.670,51.6,,,,,,
7.3,0.86,8.120,47.6,,,,,,
7.2,0.86,7.880,50.6,,,,,,
6.8,0.86,7.800,53.6,,,,,,
6.6,0.86,9.010,50.4,,,,,,
6.5,0.86,8.330,54.6,,,,,,
6.2,0.86,8.550,63.3,,,,,,
6.1,0.86,6.730,67.7,,,,,,
5.8,0.86,5.590,64.1,,,,,,
6.0,0.86,6.560,50.0,,,,,,
5.7,0.86,6.330,50.3,,,,,,
5.5,0.86,6.690,45.6,,,,,,
5.8,0.86,6.970,40.1,,,,,,
5.6,0.86,7.290,39.1,,,,,,
6.0,0.86,6.720,42.2,,,,,,
6.4,0.86,6.600,45.1,,,,,,
6.7,0.86,7.360,45.3,,,,,,
7.0,0.86,8.140,58.9,,,,,,
7.0,0.86,8.600,54.4,,,,,,
6.9,0.86,8.560,53.6,,,,,,
6.8,0.86,8.490,53.5,,,,,,
6.9,0.86,8.290,53.6,,,,,,
7.1,0.86,7.100,51.4,,,,,,
7.1,0.86,8.600,53.6,,,,,,
6.7,0.86,8.460,42.7,,,,,,
6.4,0.86,8.450,48.9,,,,,,
6.2,0.86,8.090,54.3,,,,,,
6.1,0.86,7.910,57.4,,,,,,
5.8,0.86,7.840,52.2,,,,,,
5.7,0.86,8.270,41.6,,,,,,
5.6,0.86,8.340,40.7,,,,,,
5.6,0.86,8.060,40.6,,,,,,
5.4,0.86,7.920,41.6,,,,,,
5.5,0.86,7.610,44.2,,,,,,
5.5,0.86,7.900,43.9,,,,,,
5.5,0.86,8.000,40.8,,,,,,
5.7,0.86,7.850,40.5,,,,,,
6.0,0.86,7.560,40.8,,,,,,
6.4,0.86,7.560,42.9,,,,,,
6.7,0.86,7.480,47.7,,,,,,
7.1,0.86,7.720,47.2,,,,,,
7.5,0.86,7.710,50.1,,,,,,
7.6,0.86,7.660,49.9,,,,,,
7.6,0.86,7.560,48.0,,,,,,
7.5,0.86,7.440,49.6,,,,,,
7.7,0.86,7.480,42.3,,,,,,
7.8,0.86,7.310,41.5,,,,,,
7.9,0.86,7.020,43.8,,,,,,
7.8,0.86,7.300,45.6,,,,,,
7.8,0.86,7.500,38.0,,,,,,
7.7,0.86,7.360,45.4,,,,,,
7.6,0.86,7.220,53.9,,,,,,
7.1,0.86,6.970,44.9,,,,,,
7.0,0.86,6.430,53.9,,,,,,
6.9,0.86,6.300,52.9,,,,,,
7.0,0.86,6.210,49.6,,,,,,
7.0,0.86,5.910,51.2,,,,,,
7.0,0.86,5.940,53.0,,,,,,
7.1,0.86,5.460,57.1,,,,,,
7.0,0.86,5.500,52.9,,,,,,
7.0,0.86,5.910,52.2,,,,,,
7.1,0.86,5.860,54.3,,,,,,
7.4,0.86,5.690,54.6,,,,,,
7.9,0.86,6.290,59.5,,,,,,
8.3,0.86,6.270,57.5,,,,,,
8.4,0.86,6.350,54.5,,,,,,
8.5,0.86,6.310,53.5,,,,,,
8.4,0.86,6.160,50.0,,,,,,
8.3,0.86,6.020,37.9,,,,,,
8.5,0.86,6.160,35.8,,,,,,
8.7,0.86,6.150,46.2,,,,,,
8.7,0.86,6.440,52.8,,,,,,
8.6,0.86,6.830,51.1,,,,,,
8.6,0.86,6.350,51.6,,,,,,
8.4,0.86,6.380,55.5,,,,,,
8.5,0.86,5.940,55.5,,,,,,
8.4,0.86,5.280,72.0,,,,,,
8.0,0.86,4.800,72.8,,,,,,
7.9,0.86,4.640,74.7,,,,,,
7.9,0.86,5.320,77.2,,,,,,
7.7,0.86,5.200,75.0,,,,,,
7.6,0.86,5.370,65.7,,,,,,
7.5,0.86,5.600,60.0,,,,,,
7.4,0.86,5.490,61.6,,,,,,
7.4,0.86,5.740,62.6,,,,,,
7.8,0.86,5.120,64.9,,,,,,
8.0,0.86,5.030,59.8,,,,,,
8.4,0.86,4.820,52.7,,,,,,
8.7,0.86,5.430,46.5,,,,,,
9.0,0.86,6.150,43.6,,,,,,
9.0,0.86,6.510,43.1,,,,,,
8.8,0.86,6.180,46.9,,,,,,
8.5,0.86,5.970,45.2,,,,,,
8.6,0.86,6.140,40.2,,,,,,
9.0,0.86,6.800,47.3,,,,,,
9.0,0.86,6.340,55.6,,,,,,
9.1,0.86,5.860,65.3,,,,,,
9.1,0.86,5.770,64.8,,,,,,
9.0,0.86,6.230,62.8,,,,,,
8.9,0.86,5.780,56.8,,,,,,
8.8,0.86,6.140,52.0,,,,,,
8.7,0.86,5.970,50.1,,,,,,
8.4,0.86,6.110,48.0,,,,,,
8.4,0.86,6.230,54.6,,,,,,
8.3,0.86,5.750,56.8,,,,,,
8.1,0.86,5.830,52.5,,,,,,
8.1,0.86,5.310,56.8,,,,,,
8.1,0.86,4.690,62.6,,,,,,
7.9,0.86,5.390,59.2,,,,,,
7.9,0.86,5.290,54.4,,,,,,
7.8,0.86,5.440,53.3,,,,,,
7.8,0.86,6.260,55.8,,,,,,
8.1,0.86,7.130,56.0,,,,,,
7.8,0.86,6.460,52.2,,,,,,
8.0,0.86,3.810,46.4,,,,,,
8.2,0.86,2.540,52.2,,,,,,
8.3,0.86,2.470,82.7,,,,,,
8.0,0.86,2.840,86.7,,,,,,
6.8,0.86,1.790,70.8,,,,,,
6.1,0.86,0.730,316.1,,,,,,
6.6,0.86,2.480,254.8,,,,,,
6.5,0.86,2.260,194.5,,,,,,
7.2,0.86,2.630,131.3,,,,,,
7.1,0.86,3.180,78.6,,,,,,
6.7,0.86,3.630,47.0,,,,,,
6.8,0.86,2.780,54.9,,,,,,
6.9,0.86,3.330,64.2,,,,,,
6.6,0.86,5.740,75.0,,,,,,
6.7,0.86,4.800,69.0,,,,,,
7.4,0.86,6.220,87.8,,,,,,
7.8,0.86,6.930,69.0,,,,,,
8.1,0.86,7.120,48.2,,,,,,
8.1,0.86,8.130,35.4,,,,,,
8.3,0.86,9.420,35.2,,,,,,
8.8,0.86,9.760,37.7,,,,,,
9.1,0.86,9.760,40.5,,,,,,
9.5,0.86,10.370,42.9,,,,,,
10.0,0.86,10.560,48.1,,,,,,
10.2,0.86,11.010,52.8,,,,,,
10.1,0.86,10.440,51.6,,,,,,
10.2,0.86,9.050,49.4,,,,,,
10.9,0.86,11.130,43.1,,,,,,
11.3,0.87,11.830,42.6,,,,,,
11.6,0.87,10.950,36.4,,,,,,
11.7,0.87,9.210,32.6,,,,,,
11.5,0.87,7.900,37.9,,,,,,
11.5,0.87,8.870,39.9,,,,,,
11.6,0.87,9.590,42.3,,,,,,
11.8,0.87,9.870,42.8,,,,,,
12.0,0.87,9.790,46.9,,,,,,
12.1,0.87,9.200,46.9,,,,,,
12.3,0.87,8.990,42.2,,,,,,
12.5,0.87,8.420,40.1,,,,,,
12.3,0.87,8.030,39.5,,,,,,
12.3,0.87,7.330,38.6,,,,,,
12.4,0.87,7.040,36.3,,,,,,
12.6,0.87,6.590,34.6,,,,,,
12.8,0.87,6.020,39.1,,,,,,
13.3,0.87,5.840,39.7,,,,,,
13.8,0.87,5.410,40.9,,,,,,
14.2,0.87,5.750,48.5,,,,,,
14.5,0.87,4.560,42.0,,,,,,
14.8,0.87,3.990,41.4,,,,,,
15.0,0.87,3.560,34.4,,,,,,
15.2,0.87,2.530,28.1,,,,,,
15.2,0.87,1.150,39.3,,,,,,
14.8,0.87,0.380,74.1,,,,,,
14.7,0.87,1.320,259.7,,,,,,
14.8,0.87,1.200,265.8,,,,,,
15.0,0.87,1.620,293.9,,,,,,
15.2,0.87,1.440,340.6,,,,,,
15.4,0.87,1.110,348.6,,,,,,
15.3,0.87,1.170,311.9,,,,,,
15.3,0.87,0.930,295.0,,,,,,
15.2,0.87,1.190,273.9,,,,,,
14.9,0.87,2.180,249.3,,,,,,
14.8,0.87,2.410,236.9,,,,,,
14.8,0.87,2.720,236.6,,,,,,
14.8,0.87,2.460,227.9,,,,,,
14.6,0.87,2.910,231.7,,,,,,
14.5,0.87,3.220,259.6,,,,,,
15.7,0.87,2.610,269.6,,,,,,
16.5,0.87,2.260,273.4,,,,,,
16.3,0.87,5.370,251.9,,,,,,
16.7,0.87,7.880,254.9,,,,,,
16.5,0.87,8.450,257.4,,,,,,
15.9,0.87,9.190,256.4,,,,,,
15.0,0.87,9.230,256.6,,,,,,
13.5,0.87,9.390,256.0,,,,,,
13.6,0.87,7.880,267.5,,,,,,
13.4,0.87,8.270,258.2,,,,,,
13.0,0.86,8.530,257.4,,,,,,
12.7,0.86,8.600,257.8,,,,,,
12.3,0.86,9.250,259.4,,,,,,
12.4,0.86,11.160,263.1,,,,,,
12.2,0.86,12.210,262.9,,,,,,
11.8,0.86,11.620,262.6,,,,,,
11.0,0.86,11.000,258.4,,,,,,
10.1,0.86,10.560,254.8,,,,,,
9.1,0.86,10.110,251.2,,,,,,
8.3,0.86,10.430,247.9,,,,,,
7.9,0.86,11.420,251.1,,,,,,
7.5,0.86,12.070,249.4,,,,,,
6.9,0.86,12.140,252.9,,,,,,
6.7,0.86,11.060,248.2,,,,,,
6.8,0.86,11.740,244.1,,,,,,
7.1,0.86,12.190,244.5,,,,,,
6.5,0.86,12.790,243.8,,,,,,
5.4,0.86,12.450,242.2,,,,,,
5.5,0.86,13.490,246.1,,,,,,
5.7,0.86,13.330,252.5,,,,,,
5.1,0.86,12.360,251.4,,,,,,
4.1,0.86,11.280,247.0,,,,,,
3.6,0.86,12.770,250.3,,,,,,
3.2,0.86,13.490,250.5,,,,,,
2.4,0.86,13.900,251.8,,,,,,
2.0,0.86,14.390,250.4,,,,,,
2.1,0.86,14.720,255.4,,,,,,
2.0,0.86,13.300,257.1,,,,,,
1.9,0.86,15.530,255.7,,,,,,
2.3,0.86,13.280,255.1,,,,,,
2.4,0.86,14.430,263.9,,,,,,
2.5,0.86,13.840,262.6,,,,,,
2.6,0.86,14.720,266.6,,,,,,
2.5,0.86,14.320,263.6,,,,,,
2.6,0.86,12.960,262.0,,,,,,
2.6,0.86,12.390,254.6,,,,,,
2.6,0.86,11.840,258.7,,,,,,
2.9,0.86,10.750,257.0,,,,,,
3.1,0.86,11.460,255.3,,,,,,
3.8,0.86,11.890,255.4,,,,,,
4.5,0.86,12.940,263.8,,,,,,
4.4,0.86,12.710,256.4,,,,,,
4.3,0.86,13.150,257.4,,,,,,
4.4,0.86,13.370,261.3,,,,,,
4.5,0.86,14.520,264.5,,,,,,
4.2,0.86,13.690,257.6,,,,,,
4.2,0.86,12.520,258.6,,,,,,
3.7,0.86,11.450,246.4,,,,,,
3.4,0.86,11.010,241.0,,,,,,
3.2,0.86,9.890,249.1,,,,,,
3.4,0.86,12.370,260.5,,,,,,
2.8,0.86,12.660,255.2,,,,,,
2.9,0.86,11.700,248.1,,,,,,
2.6,0.86,12.450,242.2,,,,,,
2.7,0.86,11.080,250.7,,,,,,
1.9,0.86,12.320,254.5,,,,,,
1.9,0.86,12.720,253.1,,,,,,
2.1,0.86,10.700,246.8,,,,,,
1.8,0.86,11.120,250.0,,,,,,
2.1,0.86,11.630,258.3,,,,,,
2.6,0.86,12.820,260.8,,,,,,
3.1,0.86,13.330,259.8,,,,,,
3.6,0.86,14.200,262.4,,,,,,
3.8,0.86,12.630,259.5,,,,,,
3.8,0.86,11.170,247.4,,,,,,
3.7,0.86,10.580,231.9,,,,,,
3.6,0.86,14.120,226.6,,,,,,
3.7,0.86,18.890,240.3,,,,,,
3.6,0.86,21.810,244.5,,,,,,
3.4,0.86,23.730,246.1,,,,,,
2.8,0.86,23.280,246.1,,,,,,
1.5,0.86,21.960,241.1,,,,,,
1.9,0.86,20.340,231.7,,,,,,
2.2,0.86,19.650,229.8,,,,,,
1.2,0.86,21.990,265.9,,,,,,
-0.1,0.86,18.100,265.9,,,,,,
-0.3,0.86,17.160,251.5,,,,,,
-0.3,0.86,16.270,242.8,,,,,,
-0.0,0.86,16.480,239.8,,,,,,
-0.2,0.86,17.440,241.2,,,,,,
0.1,0.86,17.260,247.8,,,,,,
0.5,0.86,16.990,262.7,,,,,,
0.7,0.86,14.540,266.3,,,,,,
0.6,0.86,13.740,271.5,,,,,,
1.0,0.86,14.340,269.2,,,,,,
1.1,0.86,12.470,270.1,,,,,,
1.7,0.86,11.000,269.2,,,,,,
2.3,0.86,10.290,264.6,,,,,,
2.8,0.86,10.400,261.1,,,,,,
3.2,0.86,10.390,254.8,,,,,,
3.6,0.86,9.950,253.2,,,,,,
3.6,0.86,10.030,252.8,,,,,,
2.9,0.86,10.140,249.1,,,,,,
2.5,0.86,9.890,249.5,,,,,,
1.9,0.86,9.690,260.5,,,,,,
1.6,0.86,9.020,262.9,,,,,,
1.7,0.86,8.930,261.3,,,,,,
2.0,0.86,9.220,262.4,,,,,,
0.5,0.86,8.210,250.2,,,,,,
0.3,0.86,8.250,256.3,,,,,,
0.6,0.86,8.420,251.2,,,,,,
0.5,0.86,9.240,250.5,,,,,,
0.5,0.86,8.880,251.4,,,,,,
0.4,0.86,9.080,246.3,,,,,,
0.5,0.86,9.000,246.4,,,,,,
0.1,0.86,9.390,247.0,,,,,,
0.4,0.86,10.620,253.8,,,,,,
0.4,0.86,11.270,253.7,,,,,,
-0.4,0.86,10.310,247.0,,,,,,
-0.2,0.86,11.490,244.5,,,,,,
0.1,0.86,13.280,248.2,,,,,,
0.7,0.86,11.800,247.8,,,,,,
1.1,0.86,9.870,223.0,,,,,,
2.0,0.86,11.590,201.1,,,,,,
2.3,0.86,14.910,206.5,,,,,,
2.7,0.86,16.680,229.1,,,,,,
2.6,0.86,17.450,246.4,,,,,,
1.6,0.86,15.790,234.3,,,,,,
1.2,0.86,10.940,251.9,,,,,,
1.9,0.86,9.850,239.4,,,,,,
0.9,0.86,7.200,255.7,,,,,,
0.6,0.86,6.930,256.3,,,,,,
0.7,0.86,2.180,321.2,,,,,,
0.9,0.86,2.800,324.2,,,,,,
1.2,0.86,5.650,2.9,,,,,,
2.0,0.86,5.570,22.5,,,,,,
1.6,0.86,8.460,26.1,,,,,,
1.4,0.86,7.840,26.4,,,,,,
1.1,0.86,7.910,29.0,,,,,,
1.2,0.86,8.190,20.8,,,,,,
0.7,0.86,10.260,27.5,,,,,,
1.0,0.86,13.680,26.1,,,,,,
0.8,0.86,14.080,28.7,,,,,,
0.4,0.86,12.050,22.8,,,,,,
0.8,0.86,10.630,28.1,,,,,,
2.4,0.86,13.690,33.1,,,,,,
3.5,0.86,17.050,36.7,,,,,,
4.7,0.86,15.190,28.7,,,,,,
6.5,0.86,19.580,26.3,,,,,,
7.2,0.86,16.870,35.0,,,,,,
7.5,0.86,16.730,38.2,,,,,,
7.7,0.86,16.190,43.1,,,,,,
7.4,0.86,16.300,25.3,,,,,,
7.7,0.86,18.470,18.6,,,,,,
7.5,0.86,19.510,13.8,,,,,,
7.5,0.86,18.040,13.6,,,,,,
7.5,0.86,17.250,11.4,,,,,,
7.8,0.86,16.050,16.2,,,,,,
7.9,0.86,14.900,22.8,,,,,,
7.8,0.86,13.740,24.8,,,,,,
7.9,0.86,11.890,25.9,,,,,,
8.1,0.86,10.010,29.3,,,,,,
8.4,0.86,5.970,16.7,,,,,,
8.8,0.86,5.690,24.6,,,,,,
9.2,0.86,4.640,29.8,,,,,,
8.8,0.86,1.440,264.9,,,,,,
9.3,0.87,6.620,283.2,,,,,,
9.5,0.87,6.580,281.8,,,,,,
10.1,0.87,5.330,284.6,,,,,,
10.4,0.87,3.820,280.5,,,,,,
10.9,0.87,2.520,280.7,,,,,,
10.7,0.87,2.100,19.4,,,,,,
11.1,0.87,2.040,338.7,,,,,,
11.2,0.87,3.600,312.4,,,,,,
11.3,0.86,2.960,337.2,,,,,,
10.5,0.86,4.780,292.8,,,,,,
10.3,0.86,3.480,294.3,,,,,,
10.5,0.86,2.600,305.1,,,,,,
9.8,0.86,4.410,256.4,,,,,,
10.4,0.86,5.580,272.4,,,,,,
10.7,0.87,5.720,282.4,,,,,,
9.7,0.87,6.100,276.2,,,,,,
10.8,0.87,3.960,292.4,,,,,,
10.9,0.86,2.350,312.2,,,,,,
10.7,0.86,2.190,324.8,,,,,,
10.5,0.86,1.630,340.8,,,,,,
10.3,0.86,1.220,8.2,,,,,,
10.0,0.86,0.470,350.7,,,,,,
9.9,0.86,0.250,42.3,,,,,,
9.8,0.86,0.370,57.4,,,,,,
9.6,0.86,0.360,110.1,,,,,,
9.3,0.86,1.780,227.8,,,,,,
9.8,0.86,2.720,225.3,,,,,,
10.3,0.86,3.510,239.6,,,,,,
10.4,0.86,5.480,246.1,,,,,,
10.3,0.86,7.430,244.7,,,,,,
10.2,0.86,8.560,245.3,,,,,,
9.8,0.86,9.460,247.0,,,,,,
9.2,0.86,9.790,249.3,,,,,,
7.9,0.86,11.170,256.0,,,,,,
7.0,0.86,11.360,258.4,,,,,,
6.6,0.86,11.540,253.9,,,,,,
6.0,0.86,11.110,252.2,,,,,,
5.2,0.86,10.820,250.2,,,,,,
4.5,0.86,11.590,243.5,,,,,,
3.5,0.86,11.990,242.5,,,,,,
2.7,0.86,13.000,242.7,,,,,,
2.0,0.86,13.340,247.7,,,,,,
0.3,0.86,11.460,254.7,,,,,,
0.6,0.86,10.860,246.7,,,,,,
1.1,0.86,10.870,248.8,,,,,,
1.9,0.86,12.570,250.0,,,,,,
2.0,0.86,14.850,258.1,,,,,,
1.9,0.86,10.160,248.4,,,,,,
1.8,0.86,9.330,237.7,,,,,,
3.6,0.86,11.110,263.7,,,,,,
4.2,0.86,11.580,267.5,,,,,,
4.0,0.86,11.540,260.7,,,,,,
4.5,0.86,11.250,251.2,,,,,,
4.9,0.86,10.460,255.4,,,,,,
5.6,0.86,10.370,255.8,,,,,,
5.3,0.86,10.860,253.7,,,,,,
4.8,0.86,12.410,259.6,,,,,,
4.4,0.86,11.760,260.5,,,,,,
3.9,0.86,9.450,264.8,,,,,,
3.5,0.86,7.910,255.4,,,,,,
3.3,0.86,9.340,261.7,,,,,,
3.9,0.86,7.480,275.6,,,,,,
4.9,0.86,4.980,279.6,,,,,,
7.3,0.86,2.920,337.9,,,,,,
7.0,0.86,1.590,35.6,,,,,,
6.9,0.86,1.410,82.9,,,,,,
6.6,0.86,1.010,139.7,,,,,,
6.4,0.86,1.850,90.1,,,,,,
6.0,0.86,2.100,124.5,,,,,,
5.8,0.86,1.760,130.7,,,,,,
5.7,0.86,1.470,131.1,,,,,,
5.9,0.86,1.510,127.6,,,,,,
5.5,0.86,1.680,101.9,,,,,,
5.6,0.86,2.670,90.7,,,,,,
5.8,0.86,2.720,92.9,,,,,,
6.0,0.86,3.220,57.5,,,,,,
6.8,0.86,2.810,77.3,,,,,,
7.3,0.86,3.080,76.8,,,,,,
7.2,0.86,3.500,64.3,,,,,,
7.2,0.86,3.380,63.1,,,,,,
6.9,0.86,3.640,62.2,,,,,,
6.8,0.86,2.830,62.2,,,,,,
6.7,0.86,3.590,69.9,,,,,,
6.8,0.86,3.110,69.3,,,,,,
7.0,0.86,3.680,59.4,,,,,,
7.1,0.86,4.080,48.1,,,,,,
7.1,0.86,4.820,47.3,,,,,,
6.8,0.86,4.830,44.6,,,,,,
6.8,0.86,5.090,39.9,,,,,,
6.6,0.86,5.970,37.0,,,,,,
6.6,0.86,6.650,34.1,,,,,,
6.5,0.86,7.680,36.5,,,,,,
6.3,0.86,7.990,34.1,,,,,,
6.0,0.86,9.370,31.5,,,,,,
6.0,0.86,10.190,36.6,,,,,,
6.1,0.86,10.960,38.9,,,,,,
6.4,0.86,10.670,36.4,,,,,,
6.7,0.87,10.450,36.4,,,,,,
7.2,0.87,10.280,37.9,,,,,,
7.7,0.87,10.170,38.7,,,,,,
8.3,0.87,9.980,38.7,,,,,,
8.9,0.87,10.250,39.5,,,,,,
