,Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
0,NSRDB,72872,-,-,-,32.85,-117.14,-8,130,-8,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,,3.0.6
1,Year,Month,Day,Hour,Minute,GHI,DHI,DNI,Wind Speed,Temperature,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12234,2012,9,12,20,0,0,0,0,1.9000000000000001,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12235,2012,9,12,20,30,0,0,0,1.8,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12236,2012,9,12,21,0,0,0,0,1.8,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12237,2012,9,12,21,30,0,0,0,1.6,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12238,2012,9,12,22,0,0,0,0,1.5,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12239,2012,9,12,22,30,0,0,0,1.4000000000000001,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12240,2012,9,12,23,0,0,0,0,1.4000000000000001,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12241,2012,9,12,23,30,0,0,0,1.4000000000000001,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12242,2012,9,13,0,0,0,0,0,1.5,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12243,2012,9,13,0,30,0,0,0,1.5,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12244,2012,9,13,1,0,0,0,0,1.5,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12245,2012,9,13,1,30,0,0,0,1.5,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12246,2012,9,13,2,0,0,0,0,1.5,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12247,2012,9,13,2,30,0,0,0,1.5,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12248,2012,9,13,3,0,0,0,0,1.5,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12249,2012,9,13,3,30,0,0,0,1.4000000000000001,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12250,2012,9,13,4,0,0,0,0,1.4000000000000001,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12251,2012,9,13,4,30,0,0,0,1.4000000000000001,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12252,2012,9,13,5,0,0,0,0,1.5,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12253,2012,9,13,5,30,0,0,0,1.6,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12254,2012,9,13,6,0,53,30,251,1.7000000000000002,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12255,2012,9,13,6,30,147,55,463,2.1,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12256,2012,9,13,7,0,255,70,606,2.5,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12257,2012,9,13,7,30,365,83,694,2.7,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12258,2012,9,13,8,0,472,90,763,2.9000000000000004,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12259,2012,9,13,8,30,232,218,23,3,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12260,2012,9,13,9,0,663,101,845,3.1,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12261,2012,9,13,9,30,742,106,869,3,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12262,2012,9,13,10,0,812,99,907,2.9000000000000004,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12263,2012,9,13,10,30,863,101,919,2.7,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12264,2012,9,13,11,0,896,104,926,2.6,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12265,2012,9,13,11,30,914,105,930,2.5,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12266,2012,9,13,12,0,914,106,930,2.4000000000000004,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12267,2012,9,13,12,30,897,105,926,2.3000000000000003,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12268,2012,9,13,13,0,861,107,913,2.2,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12269,2012,9,13,13,30,810,105,901,2.2,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12270,2012,9,13,14,0,744,102,882,2.2,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12271,2012,9,13,14,30,664,97,858,2.2,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12272,2012,9,13,15,0,572,93,823,2.2,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12273,2012,9,13,15,30,471,86,778,2.1,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12274,2012,9,13,16,0,362,79,708,2.1,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12275,2012,9,13,16,30,252,67,618,1.7000000000000002,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12276,2012,9,13,17,0,143,52,476,1.3,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12277,2012,9,13,17,30,49,28,250,1.3,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12278,2012,9,13,18,0,0,0,0,1.3,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12279,2012,9,13,18,30,0,0,0,1.3,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12280,2012,9,13,19,0,0,0,0,1.3,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12281,2012,9,13,19,30,0,0,0,1.3,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12282,2012,9,13,20,0,0,0,0,1.3,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12283,2012,9,13,20,30,0,0,0,1.3,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12284,2012,9,13,21,0,0,0,0,1.3,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12285,2012,9,13,21,30,0,0,0,1.2000000000000002,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12286,2012,9,13,22,0,0,0,0,1.2000000000000002,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12287,2012,9,13,22,30,0,0,0,1.1,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12288,2012,9,13,23,0,0,0,0,1.1,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12289,2012,9,13,23,30,0,0,0,1.1,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12290,2012,9,14,0,0,0,0,0,1.1,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12291,2012,9,14,0,30,0,0,0,1.1,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12292,2012,9,14,1,0,0,0,0,1.1,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12293,2012,9,14,1,30,0,0,0,1.2000000000000002,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12294,2012,9,14,2,0,0,0,0,1.3,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12295,2012,9,14,2,30,0,0,0,1.4000000000000001,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12296,2012,9,14,3,0,0,0,0,1.5,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12297,2012,9,14,3,30,0,0,0,1.6,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12298,2012,9,14,4,0,0,0,0,1.8,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12299,2012,9,14,4,30,0,0,0,2,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12300,2012,9,14,5,0,0,0,0,2.2,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12301,2012,9,14,5,30,0,0,0,3,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12302,2012,9,14,6,0,50,29,239,3.8000000000000003,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12303,2012,9,14,6,30,144,54,456,4.6000000000000005,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12304,2012,9,14,7,0,250,72,588,5.5,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12305,2012,9,14,7,30,358,84,677,5.800000000000001,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12306,2012,9,14,8,0,463,96,736,6.2,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12307,2012,9,14,8,30,561,104,782,6.300000000000001,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12308,2012,9,14,9,0,650,111,812,6.4,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12309,2012,9,14,9,30,727,116,838,6.300000000000001,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12310,2012,9,14,10,0,800,104,889,6.300000000000001,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12311,2012,9,14,10,30,850,106,902,6.1000000000000005,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12312,2012,9,14,11,0,881,116,898,6.1000000000000005,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12313,2012,9,14,11,30,899,117,903,6,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12314,2012,9,14,12,0,897,125,892,5.9,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12315,2012,9,14,12,30,881,124,890,5.7,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12316,2012,9,14,13,0,851,116,895,5.5,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12317,2012,9,14,13,30,802,113,884,5.300000000000001,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12318,2012,9,14,14,0,736,113,860,5.1000000000000005,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12319,2012,9,14,14,30,657,108,836,4.9,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12320,2012,9,14,15,0,565,106,794,4.800000000000001,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12321,2012,9,14,15,30,464,98,747,4.5,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12322,2012,9,14,16,0,355,89,672,4.3,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12323,2012,9,14,16,30,244,75,575,3.2,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12324,2012,9,14,17,0,135,58,415,2.2,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12325,2012,9,14,17,30,42,28,182,1.9000000000000001,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12326,2012,9,14,18,0,0,0,0,1.6,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12327,2012,9,14,18,30,0,0,0,1.6,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12328,2012,9,14,19,0,0,0,0,1.6,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12329,2012,9,14,19,30,0,0,0,1.6,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12330,2012,9,14,20,0,0,0,0,1.6,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12331,2012,9,14,20,30,0,0,0,1.6,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12332,2012,9,14,21,0,0,0,0,1.6,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12333,2012,9,14,21,30,0,0,0,1.5,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12334,2012,9,14,22,0,0,0,0,1.5,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12335,2012,9,14,22,30,0,0,0,1.5,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12336,2012,9,14,23,0,0,0,0,1.5,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12337,2012,9,14,23,30,0,0,0,1.5,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12338,2012,9,15,0,0,0,0,0,1.5,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12339,2012,9,15,0,30,0,0,0,1.5,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12340,2012,9,15,1,0,0,0,0,1.5,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12341,2012,9,15,1,30,0,0,0,1.5,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12342,2012,9,15,2,0,0,0,0,1.6,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12343,2012,9,15,2,30,0,0,0,1.6,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12344,2012,9,15,3,0,0,0,0,1.6,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12345,2012,9,15,3,30,0,0,0,1.6,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12346,2012,9,15,4,0,0,0,0,1.6,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12347,2012,9,15,4,30,0,0,0,1.7000000000000002,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12348,2012,9,15,5,0,0,0,0,1.8,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12349,2012,9,15,5,30,0,0,0,2.1,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12350,2012,9,15,6,0,48,30,210,2.5,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12351,2012,9,15,6,30,142,58,427,3.3000000000000003,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12352,2012,9,15,7,0,250,75,583,4.2,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12353,2012,9,15,7,30,361,89,676,4.3,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12354,2012,9,15,8,0,469,98,748,4.4,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12355,2012,9,15,8,30,570,106,796,4.3,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12356,2012,9,15,9,0,663,110,837,4.3,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12357,2012,9,15,9,30,742,115,863,4.2,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12358,2012,9,15,10,0,816,102,916,4.2,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12359,2012,9,15,10,30,867,104,928,4.1000000000000005,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12360,2012,9,15,11,0,901,107,935,4.1000000000000005,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12361,2012,9,15,11,30,918,107,939,4,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12362,2012,9,15,12,0,917,108,939,4,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12363,2012,9,15,12,30,899,107,935,3.8000000000000003,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12364,2012,9,15,13,0,864,104,929,3.6,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12365,2012,9,15,13,30,812,102,916,3.3000000000000003,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12366,2012,9,15,14,0,745,100,896,3.1,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12367,2012,9,15,14,30,664,95,872,2.8000000000000003,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12368,2012,9,15,15,0,571,90,837,2.6,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12369,2012,9,15,15,30,468,83,792,2.3000000000000003,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12370,2012,9,15,16,0,359,74,730,2,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12371,2012,9,15,16,30,247,63,639,1.3,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12372,2012,9,15,17,0,138,48,496,0.6000000000000001,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12373,2012,9,15,17,30,43,24,253,0.5,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12374,2012,9,15,18,0,0,0,0,0.4,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12375,2012,9,15,18,30,0,0,0,0.5,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12376,2012,9,15,19,0,0,0,0,0.6000000000000001,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12377,2012,9,15,19,30,0,0,0,0.6000000000000001,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12378,2012,9,15,20,0,0,0,0,0.7000000000000001,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12379,2012,9,15,20,30,0,0,0,0.7000000000000001,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12380,2012,9,15,21,0,0,0,0,0.7000000000000001,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12381,2012,9,15,21,30,0,0,0,0.7000000000000001,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12382,2012,9,15,22,0,0,0,0,0.8,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12383,2012,9,15,22,30,0,0,0,0.8,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12384,2012,9,15,23,0,0,0,0,0.9,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12385,2012,9,15,23,30,0,0,0,0.9,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12386,2012,9,16,0,0,0,0,0,0.9,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12387,2012,9,16,0,30,0,0,0,0.9,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12388,2012,9,16,1,0,0,0,0,0.9,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12389,2012,9,16,1,30,0,0,0,0.9,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12390,2012,9,16,2,0,0,0,0,1,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12391,2012,9,16,2,30,0,0,0,1,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12392,2012,9,16,3,0,0,0,0,1,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12393,2012,9,16,3,30,0,0,0,1,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12394,2012,9,16,4,0,0,0,0,1.1,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12395,2012,9,16,4,30,0,0,0,1.1,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12396,2012,9,16,5,0,0,0,0,1.2000000000000002,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12397,2012,9,16,5,30,0,0,0,1.4000000000000001,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12398,2012,9,16,6,0,50,27,268,1.6,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12399,2012,9,16,6,30,145,50,492,1.8,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12400,2012,9,16,7,0,150,116,112,2.1,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12401,2012,9,16,7,30,363,78,715,2.3000000000000003,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12402,2012,9,16,8,0,470,87,776,2.5,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12403,2012,9,16,8,30,570,94,820,2.4000000000000004,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12404,2012,9,16,9,0,660,100,851,2.4000000000000004,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12405,2012,9,16,9,30,738,105,875,2.5,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12406,2012,9,16,10,0,806,102,904,2.6,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12407,2012,9,16,10,30,855,105,916,2.7,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12408,2012,9,16,11,0,888,107,922,2.9000000000000004,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12409,2012,9,16,11,30,904,108,926,3,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12410,2012,9,16,12,0,903,108,925,3.2,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12411,2012,9,16,12,30,885,107,921,3.3000000000000003,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12412,2012,9,16,13,0,845,116,895,3.4000000000000004,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12413,2012,9,16,13,30,793,113,882,3.4000000000000004,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12414,2012,9,16,14,0,727,109,863,3.4000000000000004,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12415,2012,9,16,14,30,647,104,837,3.3000000000000003,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12416,2012,9,16,15,0,555,98,802,3.3000000000000003,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12417,2012,9,16,15,30,454,91,754,3.2,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12418,2012,9,16,16,0,346,82,685,3.1,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12419,2012,9,16,16,30,236,69,589,2.8000000000000003,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12420,2012,9,16,17,0,129,51,440,2.6,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12421,2012,9,16,17,30,38,24,199,2.1,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12422,2012,9,16,18,0,0,0,0,1.7000000000000002,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12423,2012,9,16,18,30,0,0,0,1.4000000000000001,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12424,2012,9,16,19,0,0,0,0,1.2000000000000002,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12425,2012,9,16,19,30,0,0,0,0.8,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12426,2012,9,16,20,0,0,0,0,0.5,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12427,2012,9,16,20,30,0,0,0,0.30000000000000004,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12428,2012,9,16,21,0,0,0,0,0.2,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12429,2012,9,16,21,30,0,0,0,0.30000000000000004,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12430,2012,9,16,22,0,0,0,0,0.4,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12431,2012,9,16,22,30,0,0,0,0.5,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12432,2012,9,16,23,0,0,0,0,0.6000000000000001,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12433,2012,9,16,23,30,0,0,0,0.6000000000000001,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12434,2012,9,17,0,0,0,0,0,0.7000000000000001,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12435,2012,9,17,0,30,0,0,0,0.7000000000000001,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436,2012,9,17,1,0,0,0,0,0.7000000000000001,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437,2012,9,17,1,30,0,0,0,0.6000000000000001,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12438,2012,9,17,2,0,0,0,0,0.6000000000000001,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12439,2012,9,17,2,30,0,0,0,0.5,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12440,2012,9,17,3,0,0,0,0,0.5,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12441,2012,9,17,3,30,0,0,0,0.4,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12442,2012,9,17,4,0,0,0,0,0.4,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12443,2012,9,17,4,30,0,0,0,0.4,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
