BalanceComponent,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand
t213,54.9808194,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-54.9808194
t214,55.40246575,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-55.40246575
t215,55.66426237219148,0.2168500578085215,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-55.88111243
t216,56.34081021,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-56.34081021
t217,57.03318281,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-57.03318281
t218,56.770060774994924,0.8805457650050741,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-57.65060654
t219,58.11776112,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-58.11776112
t220,56.267339085708095,2.1655447642919086,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-58.43288385
t221,58.50200854,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-58.50200854
t222,58.41733869,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-58.41733869
t223,55.51325652174333,2.9494105482566724,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-58.46266707
t224,58.39897887,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-58.39897887
t225,55.010534772387444,3.3300439276125573,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-58.3405787
t226,58.38088908,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-58.38088908
t227,58.24054805,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-58.24054805
t228,58.10373244,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-58.10373244
t229,57.92329028,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-57.92329028
t230,53.56901123688464,4.152862633115362,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-57.72187387
t231,57.49093244,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-57.49093244
t232,57.36310825,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-57.36310825
