BalanceComponent,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand
t9847,65.58926211539485,33.50184062252193,-52.17868130137836,0.0,0.0,0.0,5.583402851541639e-12,0.0,0.0,-46.91242144
t9848,65.58926211901208,32.93514576915527,-51.43118874543981,0.0,0.0,0.0,5.581306869846603e-12,0.0,0.0,-47.09321914
t9849,65.5892621505514,32.32841026071642,-50.77541649093589,0.0,0.0,0.0,6.026160302235505e-12,0.0,0.0,-47.14225592
t9850,65.58926212111737,33.395234713562004,-51.61561331203641,0.0,0.0,0.0,5.5742358174094e-12,0.0,0.0,-47.36888352
t9851,65.58926211254916,32.444491946232375,-50.59640788228514,0.0,0.0,0.0,5.572919309114139e-12,0.0,0.0,-47.43734618
t9852,65.58926211653764,31.727796841632077,-49.790538525284234,0.0,0.0,0.0,5.570540181640783e-12,0.0,0.0,-47.52652043
t9853,65.58926214967562,31.62182590919865,-49.30807522941718,0.0,0.0,0.0,6.028771578361617e-12,0.0,0.0,-47.90301283
t9854,66.13662070578285,31.38412794064604,-49.27102780542657,0.0,0.0,0.0,5.615630118684633e-12,0.0,0.0,-48.24972084
t9855,66.65759614105906,32.87963676635172,-51.135581090378814,0.0,0.0,0.0,5.566453110841835e-12,0.0,0.0,-48.40165182
t9856,67.18038281091158,32.66100070333322,-51.218174540796035,0.0,0.0,0.0,5.595366341734006e-12,0.0,0.0,-48.62320897
t9857,67.73299568058296,34.595371646832334,-53.67546685823288,0.0,0.0,0.0,6.039809565203146e-12,0.0,0.0,-48.65290047
t9858,68.24103809628023,34.58161257773866,-54.072195231282784,0.0,0.0,0.0,5.642282455579071e-12,0.0,0.0,-48.75045544
t9859,68.72484775579129,34.735048222767645,-54.35849916726032,0.0,0.0,0.0,5.653878022376494e-12,0.0,0.0,-49.10139681
t9860,69.94419053303832,36.079468547447185,-56.63707455118733,0.0,0.0,0.0,0.0,0.0,0.0,-49.38658453
t9861,71.11317336154471,37.33721390101268,-58.80417400001342,0.0,0.0,0.0,0.0,0.0,0.0,-49.64621326
t9862,71.99853490284968,37.94703001505449,-60.082027419210704,0.0,0.0,0.0,0.0,0.0,0.0,-49.8635375
t9863,72.9523207470178,38.82833524001908,-61.706034246289434,0.0,0.0,0.0,0.0,0.0,0.0,-50.07462174
t9864,74.26888821100773,39.64833951154548,-63.71789345348998,0.0,0.0,0.0,0.0,0.0,0.0,-50.19933427
t9865,74.71017563858938,41.02197163063596,-65.06922369661217,0.0,0.0,0.0,0.0,0.0,0.0,-50.66292357
t9866,75.31381397638039,41.48595067012864,-65.82527861414282,0.0,0.0,0.0,0.0,0.0,0.0,-50.97448603
t9867,75.89175290094884,39.69876972170829,-64.48382766312884,0.0,0.0,0.0,0.0,0.0,0.0,-51.10669496
t9868,76.39327714171338,41.55634022692247,-66.75522132708619,0.0,0.0,0.0,0.0,0.0,0.0,-51.19439604
t9869,76.60743734155545,43.06517104196788,-68.46790012279078,0.0,0.0,0.0,0.0,0.0,0.0,-51.20470826
t9870,77.24690932926815,44.32540843228897,-70.23346844439541,0.0,0.0,0.0,0.0,0.0,0.0,-51.33884932
t9871,77.83658545149353,44.83479362677046,-71.19089729586479,0.0,0.0,0.0,0.0,0.0,0.0,-51.48048178
t9872,77.28694092101433,44.99471241882243,-70.59700235035993,0.0,0.0,0.0,0.0,0.0,0.0,-51.68465099
t9873,76.38357639599892,44.49489941733592,-69.02138399615382,0.0,0.0,0.0,0.0,0.0,0.0,-51.85709182
t9874,76.45138951001316,43.27525850278844,-67.62087911669235,0.0,0.0,0.0,0.0,0.0,0.0,-52.1057689
t9875,75.81324691989492,43.17216400800813,-66.70111271926626,0.0,0.0,0.0,0.0,0.0,0.0,-52.28429821
t9876,75.44307720635538,41.85457366123045,-64.70129970719486,0.0,0.0,0.0,0.0,0.0,0.0,-52.59635116
t9877,74.53844225508537,43.38464427236444,-64.85515917589497,0.0,0.0,0.0,0.0,0.0,0.0,-53.06792735
t9878,75.76525734397647,41.22825478787116,-63.509940503944584,0.0,0.0,0.0,0.0,0.0,0.0,-53.48357163
