Resource,onshore_wind,solar_pv_sat,solar_btm,solar_btm_curt,hydro,battery4,battery8,pumped_hydro,geothermal
t15380,0.0,0.0,0.0,0.0,2500.598514841333,2.1710506361390745,295.0720029318211,28.84996034144571,0.0
t15381,0.0,0.0,0.0,0.0,2500.062739376231,2.1801442453400632,295.3029637748928,28.81318932243527,0.0
t15382,0.0,0.0,0.0,0.0,2499.473257542252,2.18918902152233,295.534332414377,28.74142905832231,0.0
t15383,0.0,0.0,0.0,0.0,2498.8609036722983,2.19833750144097,295.76406174869487,28.385143663003596,0.0
t15384,0.0,0.0,0.0,0.0,2498.2269945332055,2.207545525506042,295.99329846366555,27.969276159271978,0.0
t15385,0.0,0.0,0.0,0.0,2497.5978106125767,2.216800225148716,296.22510445624243,27.390893151720174,0.0
t15386,0.0,0.0,0.0,0.0,2496.92436164094,2.226077880560013,296.4593422735331,27.210166993161785,0.0
t15387,0.0,0.0,0.0,0.0,2496.2378631687593,2.2352909840881403,296.69592324333644,27.54735022861172,0.0
t15388,0.0,0.0,0.0,0.0,2495.5392475905537,2.2445906947248355,296.93518199510015,27.97876800750816,0.0
t15389,0.0,0.0,0.0,0.0,2494.855339423149,2.253951491904756,297.175820515612,28.747776380819758,0.0
t15390,0.0,0.0,0.0,0.0,2494.1264764925095,2.2633714967619247,297.41839641322906,29.949310856957027,0.0
t15391,0.0,0.0,0.0,0.0,2493.384621757554,2.272826036120676,297.6627125296899,31.50799218054138,0.0
t15392,0.0,0.0,0.0,0.0,2492.631060880531,2.282222754591125,297.9086744865088,32.628430354997484,0.0
