Resource,onshore_wind,solar_pv_sat,solar_btm,solar_btm_curt,hydro,battery4,battery8,pumped_hydro,Total
t77,0.0,0.0,0.0,0.0,0.0,9.792253569430132e-11,9.89933161526595e-11,1.746716407811766e-10,3.715874926281374e-10
t78,0.0,0.0,0.0,0.0,0.0,9.820547404579507e-11,9.893635648920724e-11,1.7428405916923173e-10,3.7142588970423405e-10
t79,0.0,0.0,0.0,0.0,0.0,9.844859816516717e-11,9.898971971083863e-11,1.7331024384406705e-10,3.7074856172007285e-10
t80,0.0,0.0,0.0,0.0,0.0,9.873776711377928e-11,9.902271884433775e-11,1.7153516665775957e-10,3.692956526158766e-10
t81,0.0,0.0,0.0,0.0,0.0,9.881022673621991e-11,9.871001304916455e-11,1.5498094624312113e-10,3.525011860285056e-10
t82,0.0,0.0,0.0,0.0,0.0,9.93163336656021e-11,9.881748344869115e-11,1.5093608764574684e-10,3.490699047600401e-10
t83,0.0,0.0,0.0,0.0,0.0,9.990437199766999e-11,9.869412857329645e-11,1.4387615920949531e-10,3.4247465978046175e-10
t84,0.0,0.0,0.0,0.0,0.0,1.0045144212298407e-10,9.861206808167784e-11,1.358572138113184e-10,3.349207240159803e-10
t85,0.0,0.0,0.0,0.0,0.0,1.0042656135968166e-10,9.834087367523816e-11,1.2469789799015372e-10,3.2346533302507353e-10
t86,0.0,0.0,0.0,0.0,0.0,2.7928661037056923e-10,9.658588497906462e-11,9.978483567668872e-11,4.756573310263226e-10
t87,0.0,0.0,0.0,0.0,0.0,0.007059255264534885,0.0022149797726062673,3.785096206160098e-10,0.009274235415650773
t88,0.0,0.0,0.0,0.0,0.0,9.735977019705635,7.437553867942961,3.671450452594213e-10,17.17353088801574
t89,0.0,0.0,0.0,0.0,0.0,11.037774605289895,17.311098786898675,3.392695855714626e-10,28.348873392527842
t90,0.0,0.0,0.0,0.0,0.0,10.41518441125408,27.479280234452695,3.1391716247648554e-10,37.894464646020694
t91,0.0,0.0,0.0,0.0,0.0,8.636412854415621,37.42766472622334,2.7771264099793844e-10,46.064077580916674
t92,0.0,0.0,0.0,0.0,0.0,8.1129578133673,45.833751395891476,2.676966114092877e-10,53.946709209526475
t93,0.0,0.0,0.0,0.0,0.0,7.738100101101502,54.54372182815383,2.648410471893321e-10,62.28182192952017
t94,0.0,0.0,0.0,0.0,0.0,7.347483221166739,63.08914368077227,2.627672289050513e-10,70.43662690220177
t95,0.0,0.0,0.0,0.0,0.0,7.034932147444167,71.35007592669336,2.6315484729643726e-10,78.38500807440069
t96,0.0,0.0,0.0,0.0,0.0,6.380385576388938,78.0224296498517,2.4383924049301927e-10,84.40281522648448
