Year,Month,Day,Hour,Minute,Total (kW),,
2012,7,21,8,0,16804.17,,
2012,7,21,8,30,19442.32,,
2012,7,21,9,0,20884.17,,
2012,7,21,9,30,23253.7,,
2012,7,21,10,0,25365.94,,
2012,7,21,10,30,26943.59,,
2012,7,21,11,0,28008.7,,
2012,7,21,11,30,28887.34,,
2012,7,21,12,0,29370.86,,
2012,7,21,12,30,29363.15,,
2012,7,21,13,0,28858.83,,
2012,7,21,13,30,27984.72,,
2012,7,21,14,0,26764,,
2012,7,21,14,30,25145.38,,
2012,7,21,15,0,22764.76,,
2012,7,21,15,30,20005.12,,
2012,7,21,16,0,16739.41,,
2012,7,21,16,30,13034.484,,
2012,7,21,17,0,9146.982,,
2012,7,21,17,30,5583.246,,
2012,7,21,18,0,2653.883,,
2012,7,21,18,30,399.3648,,
2012,7,21,19,0,-21.4825,,
2012,7,21,19,30,-21.4825,,
2012,7,21,20,0,-21.4825,,
2012,7,21,20,30,-21.4825,,
2012,7,21,21,0,-21.4825,,
2012,7,21,21,30,-21.4825,,
2012,7,21,22,0,-21.4825,,
2012,7,21,22,30,-21.4825,,
2012,7,21,23,0,-21.4825,,
2012,7,21,23,30,-21.4825,,
2012,7,22,0,0,-21.4825,,
2012,7,22,0,30,-21.4825,,
2012,7,22,1,0,-21.4825,,
2012,7,22,1,30,-21.4825,,
2012,7,22,2,0,-21.4825,,
2012,7,22,2,30,-21.4825,,
2012,7,22,3,0,-21.4825,,
2012,7,22,3,30,-21.4825,,
2012,7,22,4,0,-21.4825,,
2012,7,22,4,30,-21.4825,,
2012,7,22,5,0,-21.4825,,
2012,7,22,5,30,1053.743,,
2012,7,22,6,0,3120.457,,
2012,7,22,6,30,5980.64,,
2012,7,22,7,0,9542.655,,
2012,7,22,7,30,13167.22,,
2012,7,22,8,0,16293.26,,
2012,7,22,8,30,19068.94,,
2012,7,22,9,0,21357,,
2012,7,22,9,30,23590.94,,
2012,7,22,10,0,25204.4,,
2012,7,22,10,30,26783.29,,
2012,7,22,11,0,28142.43,,
2012,7,22,11,30,28983.96,,
2012,7,22,12,0,29535.29,,
2012,7,22,12,30,29545.54,,
2012,7,22,13,0,29380.1,,
2012,7,22,13,30,28535.42,,
2012,7,22,14,0,27139.34,,
2012,7,22,14,30,25315.86,,
2012,7,22,15,0,22899.98,,
2012,7,22,15,30,20082.86,,
2012,7,22,16,0,16843.2,,
2012,7,22,16,30,13079.927,,
2012,7,22,17,0,9187.649,,
2012,7,22,17,30,5606.169,,
2012,7,22,18,0,2619.356,,
2012,7,22,18,30,387.1088,,
2012,7,22,19,0,-21.4825,,
2012,7,22,19,30,-21.4825,,
2012,7,22,20,0,-21.4825,,
2012,7,22,20,30,-21.4825,,
2012,7,22,21,0,-21.4825,,
2012,7,22,21,30,-21.4825,,
2012,7,22,22,0,-21.4825,,
2012,7,22,22,30,-21.4825,,
2012,7,22,23,0,-21.4825,,
2012,7,22,23,30,-21.4825,,
2012,7,23,0,0,-21.4825,,
2012,7,23,0,30,-21.4825,,
2012,7,23,1,0,-21.4825,,
2012,7,23,1,30,-21.4825,,
2012,7,23,2,0,-21.4825,,
2012,7,23,2,30,-21.4825,,
2012,7,23,3,0,-21.4825,,
2012,7,23,3,30,-21.4825,,
2012,7,23,4,0,-21.4825,,
2012,7,23,4,30,-21.4825,,
2012,7,23,5,0,-21.4825,,
2012,7,23,5,30,1067.234,,
2012,7,23,6,0,3128.857,,
2012,7,23,6,30,6116.58,,
2012,7,23,7,0,3325.277,,
2012,7,23,7,30,5268.338,,
2012,7,23,8,0,7609.91,,
2012,7,23,8,30,20477.82,,
2012,7,23,9,0,23297.75,,
2012,7,23,9,30,25730.96,,
2012,7,23,10,0,27778.87,,
2012,7,23,10,30,29371.37,,
2012,7,23,11,0,30374.78,,
2012,7,23,11,30,31103.39,,
2012,7,23,12,0,31487.14,,
2012,7,23,12,30,31321.94,,
2012,7,23,13,0,30784.08,,
2012,7,23,13,30,29672.86,,
2012,7,23,14,0,28172.53,,
2012,7,23,14,30,26263.97,,
2012,7,23,15,0,23788.91,,
2012,7,23,15,30,20872.83,,
2012,7,23,16,0,17491.83,,
2012,7,23,16,30,13612.676,,
2012,7,23,17,0,9503.494,,
2012,7,23,17,30,5787.974,,
2012,7,23,18,0,2728.921,,
2012,7,23,18,30,474.588,,
2012,7,23,19,0,-21.4825,,
2012,7,23,19,30,-21.4825,,
2012,7,23,20,0,-21.4825,,
2012,7,23,20,30,-21.4825,,
2012,7,23,21,0,-21.4825,,
2012,7,23,21,30,-21.4825,,
2012,7,23,22,0,-21.4825,,
2012,7,23,22,30,-21.4825,,
2012,7,23,23,0,-21.4825,,
2012,7,23,23,30,-21.4825,,
2012,7,24,0,0,-21.4825,,
2012,7,24,0,30,-21.4825,,
2012,7,24,1,0,-21.4825,,
2012,7,24,1,30,-21.4825,,
2012,7,24,2,0,-21.4825,,
2012,7,24,2,30,-21.4825,,
2012,7,24,3,0,-21.4825,,
2012,7,24,3,30,-21.4825,,
2012,7,24,4,0,-21.4825,,
2012,7,24,4,30,-21.4825,,
2012,7,24,5,0,-21.4825,,
2012,7,24,5,30,1118.0587,,
2012,7,24,6,0,3208.748,,
2012,7,24,6,30,6329.307,,
2012,7,24,7,0,2942.325,,
2012,7,24,7,30,5661.477,,
2012,7,24,8,0,9340.1,,
2012,7,24,8,30,21584.13,,
2012,7,24,9,0,24613.81,,
2012,7,24,9,30,27240.65,,
2012,7,24,10,0,29337.48,,
2012,7,24,10,30,31070.23,,
2012,7,24,11,0,32374.22,,
2012,7,24,11,30,33083.12,,
2012,7,24,12,0,33420.65,,
2012,7,24,12,30,33203.41,,
2012,7,24,13,0,32557.45,,
2012,7,24,13,30,31306.83,,
2012,7,24,14,0,29604.2,,
2012,7,24,14,30,27504.96,,
2012,7,24,15,0,24880.62,,
2012,7,24,15,30,21796.45,,
2012,7,24,16,0,18317.54,,
2012,7,24,16,30,14246.765,,
2012,7,24,17,0,10014.618,,
2012,7,24,17,30,6136.305,,
2012,7,24,18,0,2850.078,,
2012,7,24,18,30,571.16,,
2012,7,24,19,0,-21.4825,,
2012,7,24,19,30,-21.4825,,
2012,7,24,20,0,-21.4825,,
2012,7,24,20,30,-21.4825,,
2012,7,24,21,0,-21.4825,,
2012,7,24,21,30,-21.4825,,
2012,7,24,22,0,-21.4825,,
2012,7,24,22,30,-21.4825,,
2012,7,24,23,0,-21.4825,,
2012,7,24,23,30,-21.4825,,
2012,7,25,0,0,-21.4825,,
2012,7,25,0,30,-21.4825,,
2012,7,25,1,0,-21.4825,,
2012,7,25,1,30,-21.4825,,
2012,7,25,2,0,-21.4825,,
2012,7,25,2,30,-21.4825,,
2012,7,25,3,0,-21.4825,,
2012,7,25,3,30,-21.4825,,
2012,7,25,4,0,-21.4825,,
2012,7,25,4,30,-21.4825,,
2012,7,25,5,0,-21.4825,,
2012,7,25,5,30,1116.8101,,
2012,7,25,6,0,3213.493,,
2012,7,25,6,30,6454.57,,
2012,7,25,7,0,6446.662,,
2012,7,25,7,30,14592.45,,
2012,7,25,8,0,18548.1,,
2012,7,25,8,30,21991.51,,
2012,7,25,9,0,25031.93,,
2012,7,25,9,30,27665.84,,
2012,7,25,10,0,29884.36,,
2012,7,25,10,30,31584.23,,
2012,7,25,11,0,32701.97,,
2012,7,25,11,30,33386.28,,
2012,7,25,12,0,33657.32,,
2012,7,25,12,30,33439.72,,
2012,7,25,13,0,32772.23,,
2012,7,25,13,30,31529.6,,
2012,7,25,14,0,29830.62,,
2012,7,25,14,30,27747.19,,
2012,7,25,15,0,25056.38,,
2012,7,25,15,30,21926.35,,
2012,7,25,16,0,18381.99,,
2012,7,25,16,30,14323.562,,
2012,7,25,17,0,10057.311,,
2012,7,25,17,30,6075.828,,
2012,7,25,18,0,2850.502,,
2012,7,25,18,30,542.2048,,
2012,7,25,19,0,-21.4825,,
2012,7,25,19,30,-21.4825,,
2012,7,25,20,0,-21.4825,,
2012,7,25,20,30,-21.4825,,
2012,7,25,21,0,-21.4825,,
2012,7,25,21,30,-21.4825,,
2012,7,25,22,0,-21.4825,,
2012,7,25,22,30,-21.4825,,
2012,7,25,23,0,-21.4825,,
2012,7,25,23,30,-21.4825,,
2012,7,26,0,0,-21.4825,,
2012,7,26,0,30,-21.4825,,
2012,7,26,1,0,-21.4825,,
2012,7,26,1,30,-21.4825,,
2012,7,26,2,0,-21.4825,,
2012,7,26,2,30,-21.4825,,
2012,7,26,3,0,-21.4825,,
2012,7,26,3,30,-21.4825,,
2012,7,26,4,0,-21.4825,,
2012,7,26,4,30,-21.4825,,
2012,7,26,5,0,-21.4825,,
2012,7,26,5,30,1137.1106,,
2012,7,26,6,0,3262.463,,
2012,7,26,6,30,6589.478,,
2012,7,26,7,0,4937.325,,
2012,7,26,7,30,8272.81,,
2012,7,26,8,0,18909.22,,
2012,7,26,8,30,22513.59,,
2012,7,26,9,0,25674.82,,
2012,7,26,9,30,28226.23,,
2012,7,26,10,0,30354.63,,
2012,7,26,10,30,32096.71,,
2012,7,26,11,0,33215.06,,
2012,7,26,11,30,33947.3,,
2012,7,26,12,0,34196.05,,
2012,7,26,12,30,33970.33,,
2012,7,26,13,0,33166.75,,
2012,7,26,13,30,31903.66,,
2012,7,26,14,0,30197.67,,
2012,7,26,14,30,28049.53,,
2012,7,26,15,0,25359.17,,
2012,7,26,15,30,22207.8,,
2012,7,26,16,0,18598.13,,
2012,7,26,16,30,14479.379,,
2012,7,26,17,0,10157.347,,
2012,7,26,17,30,6161.333,,
2012,7,26,18,0,2856.4774,,
2012,7,26,18,30,565.3365,,
2012,7,26,19,0,-21.4825,,
2012,7,26,19,30,-21.4825,,
2012,7,26,20,0,-21.4825,,
2012,7,26,20,30,-21.4825,,
2012,7,26,21,0,-21.4825,,
2012,7,26,21,30,-21.4825,,
2012,7,26,22,0,-21.4825,,
2012,7,26,22,30,-21.4825,,
2012,7,26,23,0,-21.4825,,
2012,7,26,23,30,-21.4825,,
2012,7,27,0,0,-21.4825,,
2012,7,27,0,30,-21.4825,,
2012,7,27,1,0,-21.4825,,
2012,7,27,1,30,-21.4825,,
2012,7,27,2,0,-21.4825,,
2012,7,27,2,30,-21.4825,,
2012,7,27,3,0,-21.4825,,
2012,7,27,3,30,-21.4825,,
2012,7,27,4,0,-21.4825,,
2012,7,27,4,30,-21.4825,,
2012,7,27,5,0,-21.4825,,
2012,7,27,5,30,1110.0123,,
2012,7,27,6,0,3227.168,,
2012,7,27,6,30,6549.664,,
2012,7,27,7,0,5678.359,,
2012,7,27,7,30,14836.57,,
2012,7,27,8,0,18885.19,,
2012,7,27,8,30,22394.61,,
2012,7,27,9,0,25523.91,,
2012,7,27,9,30,28268.71,,
2012,7,27,10,0,30346.94,,
2012,7,27,10,30,32153.27,,
2012,7,27,11,0,33510.74,,
2012,7,27,11,30,34280.07,,
2012,7,27,12,0,34393.45,,
2012,7,27,12,30,34195.1,,
2012,7,27,13,0,33529.24,,
2012,7,27,13,30,32442.94,,
2012,7,27,14,0,30750.2,,
2012,7,27,14,30,28442.82,,
2012,7,27,15,0,25708.68,,
2012,7,27,15,30,22557.35,,
2012,7,27,16,0,18925.14,,
2012,7,27,16,30,14731.095,,
2012,7,27,17,0,10332.28,,
2012,7,27,17,30,6289.221,,
2012,7,27,18,0,2922.4712,,
2012,7,27,18,30,574.58826,,
2012,7,27,19,0,-21.4825,,
2012,7,27,19,30,-21.4825,,
2012,7,27,20,0,-21.4825,,
2012,7,27,20,30,-21.4825,,
2012,7,27,21,0,-21.4825,,
2012,7,27,21,30,-21.4825,,
2012,7,27,22,0,-21.4825,,
2012,7,27,22,30,-21.4825,,
2012,7,27,23,0,-21.4825,,
2012,7,27,23,30,-21.4825,,
2012,7,28,0,0,-21.4825,,
2012,7,28,0,30,-21.4825,,
2012,7,28,1,0,-21.4825,,
2012,7,28,1,30,-21.4825,,
2012,7,28,2,0,-21.4825,,
2012,7,28,2,30,-21.4825,,
2012,7,28,3,0,-21.4825,,
2012,7,28,3,30,-21.4825,,
2012,7,28,4,0,-21.4825,,
2012,7,28,4,30,-21.4825,,
2012,7,28,5,0,-21.4825,,
2012,7,28,5,30,1118.1718,,
2012,7,28,6,0,3313.704,,
2012,7,28,6,30,6653.055,,
2012,7,28,7,0,5534.879,,
2012,7,28,7,30,15090.11,,
2012,7,28,8,0,19017.59,,
2012,7,28,8,30,22432.32,,
2012,7,28,9,0,25381.82,,
2012,7,28,9,30,27990.69,,
2012,7,28,10,0,29945.19,,
2012,7,28,10,30,31755.93,,
2012,7,28,11,0,32828.56,,
2012,7,28,11,30,33635.41,,
2012,7,28,12,0,33952.07,,
2012,7,28,12,30,33933.32,,
2012,7,28,13,0,33225.88,,
2012,7,28,13,30,31907.64,,
2012,7,28,14,0,30181.58,,
2012,7,28,14,30,28023.03,,
2012,7,28,15,0,25282.89,,
2012,7,28,15,30,22133.06,,
2012,7,28,16,0,18605.64,,
2012,7,28,16,30,14452.343,,
2012,7,28,17,0,10104.669,,
2012,7,28,17,30,6072.596,,
2012,7,28,18,0,2812.969,,
2012,7,28,18,30,462.2634,,
2012,7,28,19,0,-21.4825,,
2012,7,28,19,30,-21.4825,,
2012,7,28,20,0,-21.4825,,
2012,7,28,20,30,-21.4825,,
2012,7,28,21,0,-21.4825,,
2012,7,28,21,30,-21.4825,,
2012,7,28,22,0,-21.4825,,
2012,7,28,22,30,-21.4825,,
2012,7,28,23,0,-21.4825,,
2012,7,28,23,30,-21.4825,,
2012,7,29,0,0,-21.4825,,
2012,7,29,0,30,-21.4825,,
2012,7,29,1,0,-21.4825,,
2012,7,29,1,30,-21.4825,,
2012,7,29,2,0,-21.4825,,
2012,7,29,2,30,-21.4825,,
2012,7,29,3,0,-21.4825,,
2012,7,29,3,30,-21.4825,,
2012,7,29,4,0,-21.4825,,
2012,7,29,4,30,-21.4825,,
2012,7,29,5,0,-21.4825,,
2012,7,29,5,30,1027.5881,,
2012,7,29,6,0,3177.551,,
2012,7,29,6,30,6504.462,,
2012,7,29,7,0,2959.054,,
2012,7,29,7,30,6028.319,,
2012,7,29,8,0,17620.57,,
2012,7,29,8,30,20986.49,,
2012,7,29,9,0,24047.88,,
2012,7,29,9,30,26365.23,,
2012,7,29,10,0,28003.06,,
2012,7,29,10,30,29301.4,,
2012,7,29,11,0,30079.64,,
2012,7,29,11,30,30572.52,,
2012,7,29,12,0,30575.28,,
2012,7,29,12,30,30333.93,,
2012,7,29,13,0,29562.14,,
2012,7,29,13,30,28376.4,,
2012,7,29,14,0,26905.33,,
2012,7,29,14,30,25043.78,,
2012,7,29,15,0,22341.98,,
2012,7,29,15,30,19708.3,,
2012,7,29,16,0,16325.53,,
2012,7,29,16,30,12648.929,,
2012,7,29,17,0,8670.822,,
2012,7,29,17,30,5163.485,,
2012,7,29,18,0,2260.526,,
2012,7,29,18,30,88.75698,,
2012,7,29,19,0,-21.4825,,
2012,7,29,19,30,-21.4825,,
2012,7,29,20,0,-21.4825,,
2012,7,29,20,30,-21.4825,,
2012,7,29,21,0,-21.4825,,
2012,7,29,21,30,-21.4825,,
2012,7,29,22,0,-21.4825,,
2012,7,29,22,30,-21.4825,,
2012,7,29,23,0,-21.4825,,
2012,7,29,23,30,-21.4825,,
2012,7,30,0,0,-21.4825,,
2012,7,30,0,30,-21.4825,,
2012,7,30,1,0,-21.4825,,
2012,7,30,1,30,-21.4825,,
2012,7,30,2,0,-21.4825,,
2012,7,30,2,30,-21.4825,,
2012,7,30,3,0,-21.4825,,
2012,7,30,3,30,-21.4825,,
2012,7,30,4,0,-21.4825,,
2012,7,30,4,30,-21.4825,,
2012,7,30,5,0,-21.4825,,
2012,7,30,5,30,673.0001,,
2012,7,30,6,0,2802.064,,
2012,7,30,6,30,5645.424,,
2012,7,30,7,0,5693.357,,
2012,7,30,7,30,12698.5,,
2012,7,30,8,0,16347.28,,
2012,7,30,8,30,19562.75,,
2012,7,30,9,0,22455.35,,
2012,7,30,9,30,24796.06,,
2012,7,30,10,0,27066.14,,
2012,7,30,10,30,28245.88,,
2012,7,30,11,0,28832.39,,
2012,7,30,11,30,29222.89,,
2012,7,30,12,0,29197.45,,
2012,7,30,12,30,28812.62,,
2012,7,30,13,0,27850.65,,
2012,7,30,13,30,26744.44,,
2012,7,30,14,0,25189.28,,
2012,7,30,14,30,18888.02,,
2012,7,30,15,0,18159.24,,
2012,7,30,15,30,13646.1,,
2012,7,30,16,0,12247.14,,
2012,7,30,16,30,11727.245,,
2012,7,30,17,0,7641.076,,
2012,7,30,17,30,5082.065,,
2012,7,30,18,0,2235.068,,
2012,7,30,18,30,112.476,,
2012,7,30,19,0,-21.4825,,
2012,7,30,19,30,-21.4825,,
2012,7,30,20,0,-21.4825,,
2012,7,30,20,30,-21.4825,,
2012,7,30,21,0,-21.4825,,
2012,7,30,21,30,-21.4825,,
2012,7,30,22,0,-21.4825,,
2012,7,30,22,30,-21.4825,,
2012,7,30,23,0,-21.4825,,
2012,7,30,23,30,-21.4825,,
2012,7,31,0,0,-21.4825,,
2012,7,31,0,30,-21.4825,,
2012,7,31,1,0,-21.4825,,
2012,7,31,1,30,-21.4825,,
2012,7,31,2,0,-21.4825,,
2012,7,31,2,30,-21.4825,,
2012,7,31,3,0,-21.4825,,
2012,7,31,3,30,-21.4825,,
2012,7,31,4,0,-21.4825,,
2012,7,31,4,30,-21.4825,,
2012,7,31,5,0,-21.4825,,
2012,7,31,5,30,143.166,,
2012,7,31,6,0,1157.758,,
2012,7,31,6,30,1697.356,,
2012,7,31,7,0,9419.257,,
2012,7,31,7,30,5830.38,,
2012,7,31,8,0,10834.39,,
2012,7,31,8,30,16945.15,,
2012,7,31,9,0,23190.21,,
2012,7,31,9,30,25600.01,,
2012,7,31,10,0,27207.97,,
2012,7,31,10,30,28920.94,,
2012,7,31,11,0,30068.63,,
2012,7,31,11,30,30813.39,,
2012,7,31,12,0,31259.2,,
2012,7,31,12,30,31022,,
2012,7,31,13,0,30359.61,,
2012,7,31,13,30,29089.32,,
2012,7,31,14,0,27509.97,,
2012,7,31,14,30,25427.64,,
2012,7,31,15,0,22946.29,,
2012,7,31,15,30,20066.19,,
2012,7,31,16,0,16751.7,,
2012,7,31,16,30,12906.84,,
2012,7,31,17,0,8951.746,,
2012,7,31,17,30,5365.642,,
2012,7,31,18,0,2347.671,,
2012,7,31,18,30,215.68072,,
2012,7,31,19,0,-21.4825,,
2012,7,31,19,30,-21.4825,,
2012,7,31,20,0,-21.4825,,
2012,7,31,20,30,-21.4825,,
2012,7,31,21,0,-21.4825,,
2012,7,31,21,30,-21.4825,,
2012,7,31,22,0,-21.4825,,
2012,7,31,22,30,-21.4825,,
2012,7,31,23,0,-21.4825,,
2012,7,31,23,30,-21.4825,,
2012,8,1,0,0,-21.4825,,
2012,8,1,0,30,-21.4825,,
2012,8,1,1,0,-21.4825,,
2012,8,1,1,30,-21.4825,,
2012,8,1,2,0,-21.4825,,
2012,8,1,2,30,-21.4825,,
2012,8,1,3,0,-21.4825,,
2012,8,1,3,30,-21.4825,,
2012,8,1,4,0,-21.4825,,
2012,8,1,4,30,-21.4825,,
2012,8,1,5,0,-21.4825,,
2012,8,1,5,30,719.0982,,
2012,8,1,6,0,2854.329,,
2012,8,1,6,30,5846.055,,
2012,8,1,7,0,9429.359,,
2012,8,1,7,30,13275.75,,
2012,8,1,8,0,16851.4,,
2012,8,1,8,30,20024.23,,
2012,8,1,9,0,22778.07,,
2012,8,1,9,30,25229.29,,
2012,8,1,10,0,27266.88,,
2012,8,1,10,30,28905.51,,
2012,8,1,11,0,29940.17,,
2012,8,1,11,30,30642.2,,
2012,8,1,12,0,31018.86,,
2012,8,1,12,30,31009.6,,
2012,8,1,13,0,30434.82,,
2012,8,1,13,30,29211.06,,
2012,8,1,14,0,27560.93,,
2012,8,1,14,30,25467.83,,
2012,8,1,15,0,22955.56,,
2012,8,1,15,30,20055.82,,
2012,8,1,16,0,11144.94,,
2012,8,1,16,30,8733.499,,
2012,8,1,17,0,8847,,
2012,8,1,17,30,5219.657,,
2012,8,1,18,0,2280.406,,
2012,8,1,18,30,188.87798,,
2012,8,1,19,0,-21.4825,,
2012,8,1,19,30,-21.4825,,
2012,8,1,20,0,-21.4825,,
2012,8,1,20,30,-21.4825,,
2012,8,1,21,0,-21.4825,,
2012,8,1,21,30,-21.4825,,
2012,8,1,22,0,-21.4825,,
2012,8,1,22,30,-21.4825,,
2012,8,1,23,0,-21.4825,,
2012,8,1,23,30,-21.4825,,
2012,8,2,0,0,-21.4825,,
2012,8,2,0,30,-21.4825,,
2012,8,2,1,0,-21.4825,,
2012,8,2,1,30,-21.4825,,
2012,8,2,2,0,-21.4825,,
2012,8,2,2,30,-21.4825,,
2012,8,2,3,0,-21.4825,,
2012,8,2,3,30,-21.4825,,
2012,8,2,4,0,-21.4825,,
2012,8,2,4,30,-21.4825,,
2012,8,2,5,0,-21.4825,,
2012,8,2,5,30,665.2869,,
2012,8,2,6,0,2775.826,,
2012,8,2,6,30,5721.444,,
2012,8,2,7,0,4881.05,,
2012,8,2,7,30,8719.03,,
2012,8,2,8,0,16815.11,,
2012,8,2,8,30,19887.82,,
2012,8,2,9,0,22527.49,,
2012,8,2,9,30,24665.81,,
2012,8,2,10,0,26542.71,,
2012,8,2,10,30,28029,,
2012,8,2,11,0,28945.31,,
2012,8,2,11,30,29648.08,,
2012,8,2,12,0,29973.28,,
2012,8,2,12,30,29932.84,,
2012,8,2,13,0,29477.65,,
2012,8,2,13,30,28449.01,,
2012,8,2,14,0,27026.06,,
2012,8,2,14,30,25080.69,,
2012,8,2,15,0,22759.74,,
2012,8,2,15,30,19967.96,,
2012,8,2,16,0,16628.16,,
2012,8,2,16,30,12819.836,,
2012,8,2,17,0,8804.866,,
2012,8,2,17,30,5217.822,,
2012,8,2,18,0,2261.65,,
2012,8,2,18,30,178.32698,,
2012,8,2,19,0,-21.4825,,
2012,8,2,19,30,-21.4825,,
2012,8,2,20,0,-21.4825,,
2012,8,2,20,30,-21.4825,,
2012,8,2,21,0,-21.4825,,
2012,8,2,21,30,-21.4825,,
2012,8,2,22,0,-21.4825,,
2012,8,2,22,30,-21.4825,,
2012,8,2,23,0,-21.4825,,
2012,8,2,23,30,-21.4825,,
2012,8,3,0,0,-21.4825,,
2012,8,3,0,30,-21.4825,,
2012,8,3,1,0,-21.4825,,
2012,8,3,1,30,-21.4825,,
2012,8,3,2,0,-21.4825,,
2012,8,3,2,30,-21.4825,,
2012,8,3,3,0,-21.4825,,
2012,8,3,3,30,-21.4825,,
2012,8,3,4,0,-21.4825,,
2012,8,3,4,30,-21.4825,,
2012,8,3,5,0,-21.4825,,
2012,8,3,5,30,644.6254,,
2012,8,3,6,0,2793.852,,
2012,8,3,6,30,5796.79,,
2012,8,3,7,0,4255.11,,
2012,8,3,7,30,9284.35,,
2012,8,3,8,0,8778.79,,
2012,8,3,8,30,13307.99,,
2012,8,3,9,0,23594.09,,
2012,8,3,9,30,26143.34,,
2012,8,3,10,0,28181.37,,
2012,8,3,10,30,29759.17,,
2012,8,3,11,0,30693.07,,
2012,8,3,11,30,31350.86,,
2012,8,3,12,0,31422.28,,
2012,8,3,12,30,31176.3,,
2012,8,3,13,0,30593.2,,
2012,8,3,13,30,29429.44,,
2012,8,3,14,0,27899.07,,
2012,8,3,14,30,25867.11,,
2012,8,3,15,0,23357.55,,
2012,8,3,15,30,20366.05,,
2012,8,3,16,0,16884.66,,
2012,8,3,16,30,12948.28,,
2012,8,3,17,0,7260.061,,
2012,8,3,17,30,2224.085,,
2012,8,3,18,0,909.889,,
2012,8,3,18,30,155.71962,,
2012,8,3,19,0,-21.4825,,
2012,8,3,19,30,-21.4825,,
2012,8,3,20,0,-21.4825,,
2012,8,3,20,30,-21.4825,,
2012,8,3,21,0,-21.4825,,
2012,8,3,21,30,-21.4825,,
2012,8,3,22,0,-21.4825,,
2012,8,3,22,30,-21.4825,,
2012,8,3,23,0,-21.4825,,
2012,8,3,23,30,-21.4825,,
2012,8,4,0,0,-21.4825,,
2012,8,4,0,30,-21.4825,,
2012,8,4,1,0,-21.4825,,
2012,8,4,1,30,-21.4825,,
2012,8,4,2,0,-21.4825,,
2012,8,4,2,30,-21.4825,,
2012,8,4,3,0,-21.4825,,
2012,8,4,3,30,-21.4825,,
2012,8,4,4,0,-21.4825,,
2012,8,4,4,30,-21.4825,,
2012,8,4,5,0,-21.4825,,
2012,8,4,5,30,581.9538,,
2012,8,4,6,0,2751.034,,
2012,8,4,6,30,5753.043,,
2012,8,4,7,0,2296.517,,
2012,8,4,7,30,3174.224,,
2012,8,4,8,0,4706.495,,
2012,8,4,8,30,7008.8,,
2012,8,4,9,0,10476.48,,
2012,8,4,9,30,20113.14,,
2012,8,4,10,0,27772.94,,
2012,8,4,10,30,29283.61,,
2012,8,4,11,0,30220.5,,
2012,8,4,11,30,30845.1,,
2012,8,4,12,0,31192.68,,
2012,8,4,12,30,30979.39,,
2012,8,4,13,0,30386.75,,
2012,8,4,13,30,29303.67,,
2012,8,4,14,0,27822.12,,
2012,8,4,14,30,25922.33,,
2012,8,4,15,0,23373.95,,
2012,8,4,15,30,20461.57,,
2012,8,4,16,0,17013.07,,
2012,8,4,16,30,13056.586,,
2012,8,4,17,0,8938.094,,
2012,8,4,17,30,5271.013,,
2012,8,4,18,0,2239.765,,
2012,8,4,18,30,152.97983,,
2012,8,4,19,0,-21.4825,,
2012,8,4,19,30,-21.4825,,
2012,8,4,20,0,-21.4825,,
2012,8,4,20,30,-21.4825,,
2012,8,4,21,0,-21.4825,,
2012,8,4,21,30,-21.4825,,
2012,8,4,22,0,-21.4825,,
2012,8,4,22,30,-21.4825,,
2012,8,4,23,0,-21.4825,,
2012,8,4,23,30,-21.4825,,
2012,8,5,0,0,-21.4825,,
2012,8,5,0,30,-21.4825,,
2012,8,5,1,0,-21.4825,,
2012,8,5,1,30,-21.4825,,
2012,8,5,2,0,-21.4825,,
2012,8,5,2,30,-21.4825,,
2012,8,5,3,0,-21.4825,,
2012,8,5,3,30,-21.4825,,
2012,8,5,4,0,-21.4825,,
2012,8,5,4,30,-21.4825,,
2012,8,5,5,0,-21.4825,,
2012,8,5,5,30,594.4488,,
2012,8,5,6,0,2827.89,,
2012,8,5,6,30,6010.75,,
2012,8,5,7,0,1278.713,,
2012,8,5,7,30,3100.3,,
2012,8,5,8,0,4095.433,,
2012,8,5,8,30,7519.83,,
2012,8,5,9,0,16415.5,,
2012,8,5,9,30,24250.41,,
2012,8,5,10,0,25537,,
2012,8,5,10,30,26864.58,,
2012,8,5,11,0,27760.66,,
2012,8,5,11,30,28480.88,,
2012,8,5,12,0,28442.82,,
2012,8,5,12,30,28277.97,,
2012,8,5,13,0,27808.2,,
2012,8,5,13,30,26982.32,,
2012,8,5,14,0,25884.47,,
2012,8,5,14,30,24191.09,,
2012,8,5,15,0,21943.64,,
2012,8,5,15,30,19378.19,,
2012,8,5,16,0,16201.98,,
2012,8,5,16,30,12512.422,,
2012,8,5,17,0,8603.744,,
2012,8,5,17,30,5035.747,,
2012,8,5,18,0,2050.428,,
2012,8,5,18,30,51.15968,,
2012,8,5,19,0,-21.4825,,
2012,8,5,19,30,-21.4825,,
2012,8,5,20,0,-21.4825,,
2012,8,5,20,30,-21.4825,,
2012,8,5,21,0,-21.4825,,
2012,8,5,21,30,-21.4825,,
2012,8,5,22,0,-21.4825,,
2012,8,5,22,30,-21.4825,,
2012,8,5,23,0,-21.4825,,
2012,8,5,23,30,-21.4825,,
2012,8,6,0,0,-21.4825,,
2012,8,6,0,30,-21.4825,,
2012,8,6,1,0,-21.4825,,
2012,8,6,1,30,-21.4825,,
2012,8,6,2,0,-21.4825,,
2012,8,6,2,30,-21.4825,,
