Resource,natural_gas_combined_cycle,solar_pv,onshore_wind,battery,Total
t330,0.0,2310.065857115151,3603.9715415998053,8442.962601285042,14356.999999999998
t331,0.0,-0.0,21034.429225564887,1211.2666878600794,22245.695913424966
t332,0.0,-0.0,6240.037398714957,8442.962601285042,14683.0
t333,0.0,-0.0,22655.96260128504,-0.0,22655.96260128504
t334,0.0,-0.0,15690.082520944621,3167.9400401702123,18858.022561114834
t335,0.0,-0.0,4244.037398714957,8442.962601285042,12687.0
t336,0.0,-0.0,20269.962601285046,-0.0,20269.962601285046
t337,0.0,-0.0,18421.962601285042,0.0,18421.962601285042
t338,0.0,-0.0,18012.962601285042,-0.0,18012.962601285042
t339,0.0,-0.0,2847.8904593498855,7505.536070967579,10353.426530317465
t340,0.0,-0.0,994.0373987149567,8442.962601285042,9436.999999999998
t341,0.0,-0.0,18160.962601285042,-0.0,18160.962601285042
t342,0.0,-0.0,4409.053887655374,7380.954356814835,11790.00824447021
t343,0.0,-0.0,19278.19504504587,898.8837781195845,20177.078823165455
t344,0.0,5037.143602722517,8143.097261257592,4499.360868652468,17679.60173263258
t345,0.0,11880.338693735062,0.0,5223.81195377499,17104.150647510054
t346,0.0,16824.584385180024,0.0,2724.689108052509,19549.273493232533
t347,0.0,20118.573555602856,0.0,1101.1945228410927,21219.768078443947
t348,0.0,19971.56936469553,0.0,1159.1966182947565,21130.765982990288
t349,0.0,18518.62418502122,0.0,1814.1692081319104,20332.79339315313
t350,0.0,21357.608878964624,0.0,350.1768611602101,21707.785740124833
t351,0.0,19725.56235134041,0.0,1061.7001249723162,20787.262476312724
t352,0.0,13915.360840314872,0.0,3870.3008804850856,17785.66172079996
t353,117.0,7587.216302135346,6097.407109455087,3530.1019242847956,17331.725335875228
t354,279.34066408244183,1815.05174487619,4285.768416862645,6952.839174178724,13333.0
t355,234.0,-0.0,5198.406570660284,8347.593429339715,13780.0
t356,234.0,-0.0,7577.940795071218,6692.059204928781,14504.0
t357,500.0,-0.0,7114.036201812218,6455.963798187782,14070.0
t358,234.0,-0.0,10826.049089407767,1991.9509105922336,13052.0
t359,117.0,-0.0,13736.842403628796,-0.0,13853.842403628796
t360,0.0,-0.0,15394.342980422216,1788.3098104314142,17182.65279085363
t361,0.0,-0.0,18144.962601285046,0.0,18144.962601285046
t362,0.0,-0.0,5235.023029850043,6218.4697857175,11453.492815567542
t363,0.0,-0.0,561.0373987149568,8442.962601285042,9003.999999999998
t364,0.0,-0.0,17393.962601285042,0.0,17393.962601285042
t365,0.0,-0.0,4915.786624796436,6357.587988244304,11273.37461304074
t366,0.0,-0.0,13422.769341362966,2553.5966299610386,15976.365971324005
t367,0.0,-0.0,12676.788206269814,3847.5871975076143,16524.375403777427
t368,0.0,648.0184742037308,10907.548322324834,5026.69790237824,16582.264698906805
t369,0.0,4116.117345405178,12047.792373570426,2891.5264411547187,19055.436160130324
t370,0.0,10404.296613604343,6031.121626523182,2819.7721805787587,19255.190420706283
t371,0.0,11856.338009505293,0.0,5155.312295889875,17011.650305395167
t372,0.0,13653.389241209159,0.0,4265.7866800379425,17919.1759212471
t373,0.0,15285.435768833368,0.0,3411.263416225837,18696.699185059206
t374,0.0,16701.47613838967,0.0,2691.243231447687,19392.719369837356
t375,0.0,17073.48674395107,0.0,2435.2379286669848,19508.724672618057
t376,0.0,14712.419432847662,0.0,3548.27158421869,18260.691017066354
t377,0.0,9261.26402716165,1420.660051320816,5568.5192614012885,16250.443339883754
t378,0.0,3102.0884366974888,18864.874164587553,0.0,21966.962601285042
t379,0.0,-0.0,19151.744104689056,1513.6092482979943,20665.35335298705
t380,0.0,-0.0,17814.721251738425,2514.620674773308,20329.341926511734
t381,0.0,-0.0,15821.754841836348,3313.603879724348,19135.358721560697
