Resource,onshore_wind,solar_pv_sat,solar_btm,solar_btm_curt,hydro,battery4,battery8,pumped_hydro_long,pumped_hydro_short,geothermal,Total
t1845,65.26802089144313,342.6013688137237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,407.86938970516684
t1846,65.26802089144313,342.1400490521882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,407.40806994363135
t1847,65.26802089144313,341.66121831584155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,406.9292392072847
t1848,65.26802089144313,341.15682896407617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,406.4248498555193
t1849,65.26802089144313,340.57047468254063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,405.8384955739838
t1850,65.26802089144313,290.4191741633479,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,355.68719505479106
t1851,65.26802089144313,338.6055672179285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,403.87358810937167
t1852,65.26802089144313,337.5466567133319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,402.81467760477506
t1853,65.26802089144313,336.5869171233165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,401.8549380147596
t1854,65.26802089144313,335.725888113531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,400.99390900497417
t1855,65.26802089144313,334.8437064089344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,400.11172730037754
t1856,65.26802089144313,333.66625540695657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,398.9342762983997
t1857,65.26802089144313,332.5853115649787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,397.85333245642187
t1858,65.26802089144313,331.4598598832308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,396.72788077467396
t1859,65.26802089144313,330.32454149125306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,395.5925623826962
t1860,65.26802089144313,329.1619014695052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,394.42992236094835
t1861,65.26802089144313,327.95166882752727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,393.2196897189704
t1862,65.26802089144313,327.2136638372795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,392.48168472872266
t1863,65.26802089144313,326.5510137470317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,391.8190346384748
t1864,65.26802089144313,325.78128037678385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,391.049301268227
t1865,65.26802089144313,325.097570956306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,390.36559184774916
t1866,65.26802089144313,324.3596589160582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,389.62767980750135
t1867,65.26802089144313,323.59222187581037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,388.8602427672535
t1868,65.26802089144313,322.90767045474536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,388.1756913461885
t1869,65.26802089144313,322.2447123482615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,387.51273323970463
t1870,65.26802089144313,272.2879767626003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,337.55599765404344
t1871,65.26802089144313,320.65232581071257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,385.9203467021557
t1872,65.26802089144313,319.80750682445864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,385.0755277159018
t1873,65.26802089144313,319.0371609833936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,384.30518187483676
t1874,65.26802089144313,319.35536505980184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,384.623385951245
t1875,65.26802089144313,319.73350016162897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,385.0015210530721
t1876,65.26802089144313,320.1041441980372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,385.37216508948035
t1877,65.26802089144313,320.5551950644454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,385.82321595588854
t1878,65.26802089144313,320.9330939962725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,386.2011148877156
t1879,65.26802089144313,321.3206880926807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,386.58870898412385
t1880,65.26802089144313,272.5653212421332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,337.83334213357637
t1881,65.26802089144313,322.1811390353591,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,387.4491599268022
t1882,65.26802089144313,322.6093816942188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,387.87740258566197
t1883,65.26802089144313,323.03731661826737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,388.3053375097105
t1884,65.26802089144313,323.5287086768971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,388.79672956834025
t1885,65.26802089144313,323.9205084709457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,389.18852936238886
t1886,65.26802089144313,324.64659198815144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,389.9146128795946
t1887,65.26802089144313,325.49870766535713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,390.7667285568003
t1888,65.26802089144313,326.2737057525629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,391.541726644006
t1889,65.26802089144313,327.1201753397686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,392.38819623121174
t1890,65.26802089144313,278.82181452756697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,344.0898354190101
t1891,65.26802089144313,328.78667415418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,394.05469504562313
t1892,65.26802089144313,329.2708453442436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,394.5388662356867
t1893,65.26802089144313,329.670847769496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,394.93886866093914
t1894,65.26802089144313,330.05983379955967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,395.3278546910028
t1895,65.26802089144313,330.627754434812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,395.89577532625515
t1896,65.26802089144313,331.1551336348756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,396.42315452631874
t1897,65.26802089144313,331.69969864012813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,396.9677195315713
t1898,65.26802089144313,331.9918788640106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,397.2598997554537
t1899,65.26802089144313,332.4444632830818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,397.71248417452495
t1900,65.26802089144313,332.72033822215315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,397.9883591135963
t1901,65.26802089144313,333.1516108960355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,398.41963178747864
t1902,65.26802089144313,333.5824428999179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,398.85046379136105
t1903,65.26802089144313,333.89649639898926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,399.1645172904324
t1904,65.26802089144313,332.1214884193715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,397.3895093108146
t1905,65.26802089144313,330.3971577599837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,395.66517865142686
t1906,65.26802089144313,328.634929260366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,393.90295015180914
t1907,65.26802089144313,326.9337806909782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,392.20180158242135
t1908,65.26802089144313,325.20134437136045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,390.4693652628036
t1909,65.26802089144313,323.46714540197274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,388.7351662934159
t1910,65.02648757314746,270.3557071486597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,335.38219472180714
t1911,64.7849542548518,315.7238589495802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,380.508813204432
t1912,64.54342093655612,311.8405381359045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,376.38395907246064
t1913,64.30188761826045,307.9243401822288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,372.22622780048926
t1914,64.06035429996479,304.14739417374193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,368.2077484737067
t1915,63.81882104693714,300.19065440006625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,364.0094754470034
t1916,63.57728772864147,292.8329259232633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,356.41021365190477
t1917,63.33575441034581,285.28350555127156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,348.6192599616174
t1918,63.094221092050134,277.7239492944686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,340.8181703865187
t1919,62.85268777375447,270.1309371078957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,332.98362488165014
t1920,62.611154455458795,213.4005863464966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,276.0117408019554
t1921,62.36962113716313,254.94447242910098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,317.3140935662641
t1922,62.611154455458795,233.02335357847264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,295.6345080339314
t1923,62.85268777375447,211.1070821278443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,273.95976990159875
t1924,63.094221092050134,188.96033880240478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,252.0545598944549
t1925,63.33575441034581,167.1117979217764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,230.4475523321222
t1926,63.57728772864147,145.02132809091808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,208.59861581955954
t1927,63.81882104693714,122.91014671028972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,186.72896775722685
t1928,64.06035429996479,99.47662518368534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,163.53697948365013
t1929,64.30188761826045,75.985375637081,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140.28726325534146
t1930,64.54342093655612,18.864306490352334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.40772742690845
t1931,64.7849542548518,28.946338234102264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.73129248895407
