BalanceComponent,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand
t1487,9514.658411824847,1631.341588175153,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-11146.0
t1488,10237.135494504135,0.0,-21.135494504134652,0.0,0.0,0.0,0.0,0.0,0.0,-10216.0
t1489,11355.046301887052,17.889082548299573,-1896.9353844353482,0.0,0.0,0.0,0.0,0.0,0.0,-9476.0
t1490,12190.201912129487,1605.566109386079,-4807.768021515567,0.0,0.0,0.0,0.0,0.0,0.0,-8988.0
t1491,13353.234035138034,1891.3642830735046,-6551.598318211538,0.0,0.0,0.0,0.0,0.0,0.0,-8693.0
t1492,1549.5558275420108,7723.203386871517,-719.7592144135261,0.0,0.0,0.0,0.0,0.0,0.0,-8553.0
t1493,16592.291484379854,200.3355584525952,-8242.627042832448,0.0,0.0,0.0,0.0,0.0,0.0,-8550.0
t1494,2441.106261924249,7385.428169680397,-1057.5344316046453,0.0,0.0,0.0,0.0,0.0,0.0,-8769.0
t1495,17728.962601285042,0.0,-8442.962601285042,0.0,0.0,0.0,0.0,0.0,0.0,-9286.0
t1496,10344.338301310761,4050.8121499871404,-4392.150451297902,0.0,0.0,0.0,0.0,0.0,0.0,-10003.0
t1497,3972.113240026571,7707.924680629236,-735.0379206558068,0.0,0.0,0.0,0.0,0.0,0.0,-10945.0
t1498,18980.69040919889,622.136096043075,-7820.826505241967,0.0,0.0,0.0,0.0,0.0,0.0,-11782.0
t1499,7572.215874491742,6568.37336339665,-1874.5892378883927,0.0,0.0,0.0,0.0,0.0,0.0,-12266.0
t1500,18171.11222763762,1414.4251868237125,-7028.537414461331,0.0,0.0,0.0,0.0,0.0,0.0,-12557.0
t1501,8832.251796554552,6172.355402365246,-2270.607198919797,0.0,0.0,0.0,0.0,0.0,0.0,-12734.0
t1502,19079.817627793534,1035.5724867457543,-7407.390114539288,0.0,0.0,0.0,0.0,0.0,0.0,-12708.0
t1503,6795.193722553009,7155.8844393660165,-1287.078161919026,0.0,0.0,0.0,0.0,0.0,0.0,-12664.0
t1504,18950.196688788517,1089.3829562482636,-7353.57964503678,0.0,0.0,0.0,0.0,0.0,0.0,-12686.0
t1505,16135.840898510181,2668.5608513874295,-5774.401749897614,0.0,0.0,0.0,0.0,0.0,0.0,-13030.0
t1506,5335.037398714958,8442.962601285042,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-13778.0
t1507,22845.962601285046,0.0,-8442.962601285042,0.0,0.0,0.0,0.0,0.0,0.0,-14403.0
t1508,8231.715509829723,7146.123545727661,-1296.8390555573824,0.0,0.0,0.0,0.0,0.0,0.0,-14081.0
t1509,21858.962601285042,0.0,-8442.962601285042,0.0,0.0,0.0,0.0,0.0,0.0,-13416.0
t1510,4458.426356582184,8243.76812235143,-199.194478933613,0.0,0.0,0.0,0.0,0.0,0.0,-12503.0
t1511,19897.962601285046,0.0,-8442.962601285042,0.0,0.0,0.0,0.0,0.0,0.0,-11455.0
t1512,4254.519095890903,7314.721752697071,-1128.2408485879723,0.0,0.0,0.0,0.0,0.0,0.0,-10441.0
t1513,11897.52589464887,0.0,-1103.5258946488707,0.0,0.0,0.0,0.0,0.0,0.0,-10794.0
t1514,10419.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-10419.0
t1515,10263.000000000002,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-10263.0
t1516,10270.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-10270.0
t1517,10665.145773040531,0.0,-16.14577304053016,0.0,0.0,0.0,0.0,0.0,0.0,-10649.0
t1518,11544.22951359194,186.77048640805882,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-11731.0
t1519,11150.151784199685,2486.848215800316,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-13637.0
t1520,12028.278971100228,2571.7210288997726,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-14600.0
t1521,14683.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-14683.0
t1522,21664.971614999406,0.0,-6956.971614999405,0.0,0.0,0.0,0.0,0.0,0.0,-14708.0
t1523,17835.5084682462,2647.727066519422,-5795.235534765621,0.0,0.0,0.0,0.0,0.0,0.0,-14688.0
t1524,18222.519501451206,2411.7215499169183,-6031.241051368124,0.0,0.0,0.0,0.0,0.0,0.0,-14603.0
t1525,18174.518132991667,2376.722234146687,-6066.240367138355,0.0,0.0,0.0,0.0,0.0,0.0,-14485.0
