Voll,Demand_Segment,Cost_of_Demand_Curtailment_per_MW,Max_Demand_Curtailment,Rep_Periods,Timesteps_per_Rep_Period,Sub_Weights,Time_Index,Load_MW_z1
,,,,,,,710,52.52238454
,,,,,,,711,52.40083455
,,,,,,,712,52.35508015
,,,,,,,713,52.22330174
,,,,,,,714,52.08359125
,,,,,,,715,52.02672708
,,,,,,,716,51.96833885
,,,,,,,717,51.85707
,,,,,,,718,51.92868
,,,,,,,719,51.84239282
,,,,,,,720,51.84732475
,,,,,,,721,51.91615413
,,,,,,,722,51.83656569
,,,,,,,723,51.81382395
,,,,,,,724,51.77169264
,,,,,,,725,51.71349263
,,,,,,,726,51.5878698
,,,,,,,727,51.55258473
,,,,,,,728,51.4987678
,,,,,,,729,51.43878145
,,,,,,,730,51.3219484
,,,,,,,731,51.2212869
,,,,,,,732,51.13252355
,,,,,,,733,51.11691176
,,,,,,,734,51.0665317
,,,,,,,735,51.01086356
,,,,,,,736,50.89658608
,,,,,,,737,50.80910693
,,,,,,,738,50.73793267
,,,,,,,739,50.67424984
,,,,,,,740,50.53983015
,,,,,,,741,50.4380202
,,,,,,,742,50.39305694
,,,,,,,743,50.19559898
,,,,,,,744,50.0192933
,,,,,,,745,49.96417241
,,,,,,,746,49.87197158
,,,,,,,747,49.71234797
,,,,,,,748,49.68712928
,,,,,,,749,49.5867156
,,,,,,,750,49.48718327
,,,,,,,751,49.43348082
,,,,,,,752,49.38539242
,,,,,,,753,49.23066137
,,,,,,,754,49.29714769
,,,,,,,755,49.27831715
,,,,,,,756,49.14050517
,,,,,,,757,49.20143627
,,,,,,,758,49.14583771
,,,,,,,759,49.13474704
,,,,,,,760,49.1730116
,,,,,,,761,49.11591779
,,,,,,,762,49.05794262
,,,,,,,763,49.05945817
,,,,,,,764,49.00461402
,,,,,,,765,48.97532885
,,,,,,,766,48.94251833
,,,,,,,767,48.90658796
,,,,,,,768,48.95923269
,,,,,,,769,49.04713116
,,,,,,,770,49.28975733
,,,,,,,771,49.39357179
,,,,,,,772,49.64765539
,,,,,,,773,49.87455027
,,,,,,,774,50.07456414
,,,,,,,775,50.50725281
,,,,,,,776,50.93759476
,,,,,,,777,51.3855636
,,,,,,,778,51.91902277
,,,,,,,779,52.40105567
,,,,,,,780,52.91173223
,,,,,,,781,53.46206928
,,,,,,,782,53.94093505
,,,,,,,783,54.26865034
,,,,,,,784,54.72680453
,,,,,,,785,55.13396025
,,,,,,,786,55.44108342
,,,,,,,787,55.74379986
,,,,,,,788,55.88336439
,,,,,,,789,56.04584388
,,,,,,,790,56.29689842
,,,,,,,791,56.45270885
,,,,,,,792,56.62218012
,,,,,,,793,56.86039624
,,,,,,,794,57.26673657
,,,,,,,795,57.58317984
,,,,,,,796,57.77270955
,,,,,,,797,57.65969371
,,,,,,,798,57.52420358
,,,,,,,799,57.34464625
,,,,,,,800,57.14038929
,,,,,,,801,57.03484287
,,,,,,,802,56.82441648
,,,,,,,803,56.67434008
,,,,,,,804,56.47667112
,,,,,,,805,56.37991604
,,,,,,,806,56.22284548
,,,,,,,807,56.07238501
,,,,,,,808,55.93029728
,,,,,,,809,55.69381558
,,,,,,,810,55.48597755
,,,,,,,811,55.32132537
,,,,,,,812,55.16209255
,,,,,,,813,55.01872391
,,,,,,,814,54.86477913
,,,,,,,815,54.70770894
,,,,,,,816,54.45633493
,,,,,,,817,54.2256725
,,,,,,,818,54.01816229
,,,,,,,819,53.84590585
,,,,,,,820,53.67409007
,,,,,,,821,53.39718718
,,,,,,,822,53.2150288
,,,,,,,823,53.04256518
,,,,,,,824,52.77046308
,,,,,,,825,52.56269906
,,,,,,,826,52.35317238
,,,,,,,827,52.14330974
,,,,,,,828,51.9070068
,,,,,,,829,51.68789006
,,,,,,,830,51.49894784
,,,,,,,831,51.2474302
,,,,,,,832,51.0708268
,,,,,,,833,50.90980565
,,,,,,,834,50.70868335
,,,,,,,835,50.41942666
,,,,,,,836,50.19921377
,,,,,,,837,49.9957464
,,,,,,,838,49.81871936
,,,,,,,839,49.60895632
,,,,,,,840,49.26126294
,,,,,,,841,48.84614675
,,,,,,,842,48.54512124
,,,,,,,843,48.16301207
,,,,,,,844,47.8910709
,,,,,,,845,47.53265291
,,,,,,,846,47.2354883
,,,,,,,847,46.87839231
,,,,,,,848,46.59652973
,,,,,,,849,46.24019354
,,,,,,,850,45.91426376
,,,,,,,851,45.53937144
,,,,,,,852,45.19047878
,,,,,,,853,44.72260469
,,,,,,,854,44.28999091
,,,,,,,855,43.95256227
,,,,,,,856,43.67021766
,,,,,,,857,43.47395072
,,,,,,,858,43.18426132
,,,,,,,859,42.92277493
,,,,,,,860,42.70290127
,,,,,,,861,42.47421417
,,,,,,,862,42.30149241
,,,,,,,863,42.04372095
,,,,,,,864,41.79476295
,,,,,,,865,41.41883468
,,,,,,,866,41.19044078
,,,,,,,867,41.00875811
,,,,,,,868,40.83809226
,,,,,,,869,40.5767372
,,,,,,,870,40.40924528
,,,,,,,871,40.24748209
,,,,,,,872,40.10070359
,,,,,,,873,39.94643363
,,,,,,,874,39.85429844
,,,,,,,875,39.70395899
,,,,,,,876,39.63338116
,,,,,,,877,39.48216036
,,,,,,,878,39.40324659
,,,,,,,879,39.26660481
,,,,,,,880,39.15023393
,,,,,,,881,38.9750144
,,,,,,,882,38.93552182
,,,,,,,883,38.81097956
,,,,,,,884,38.70214111
,,,,,,,885,38.62194634
,,,,,,,886,38.52103998
,,,,,,,887,38.42030495
,,,,,,,888,38.32618001
,,,,,,,889,38.26686815
,,,,,,,890,38.16168639
,,,,,,,891,38.07897889
,,,,,,,892,38.02403373
,,,,,,,893,37.98479723
,,,,,,,894,37.92440847
,,,,,,,895,37.86534175
