Resource,onshore_wind,solar_pv_sat,solar_btm,solar_btm_curt,hydro,battery4,battery8,pumped_hydro
t592,0.0,0.0,0.0,0.0,2771.0509338087786,367.4518987817695,6506.975889607838,9.868894323299127e-9
t593,0.0,0.0,0.0,0.0,2771.7289625082235,367.56590515647065,6434.910877008136,9.873972188749401e-9
t594,0.0,0.0,0.0,0.0,2772.402291909259,367.71079859251813,6363.027286657462,9.900185600885555e-9
t595,0.0,0.0,0.0,0.0,2773.064458540162,367.9348194661983,6291.180142242331,9.95573830376006e-9
t596,0.0,0.0,0.0,0.0,2773.7170899174216,368.03822497439694,6219.3867084803,9.906662535003012e-9
t597,0.0,0.0,0.0,0.0,2774.360164646448,368.26484711281563,6147.662246173807,9.889861115710851e-9
t598,0.0,0.0,0.0,0.0,2774.9937449769127,368.5841292701183,6076.026255066559,9.896676319249171e-9
t599,0.0,0.0,0.0,0.0,2775.6181151671876,368.97644852384025,6004.498753031271,9.928852221631516e-9
t600,0.0,0.0,0.0,0.0,2776.2342692132165,369.4436749606985,5933.039044884803,9.990886214131712e-9
t601,0.0,0.0,0.0,0.0,2776.8428622628203,369.8020835166541,5861.587783736632,9.9493304783233e-9
t602,0.0,0.0,0.0,0.0,2777.4519225868894,370.2112434334539,5790.266499876138,9.940312515069302e-9
t603,0.0,0.0,0.0,0.0,2778.0611868248793,370.64940141611123,5719.082823657893,9.95626482545354e-9
t604,0.0,0.0,0.0,0.0,2778.670523707559,371.0891516962088,5648.090167352219,9.999504030399654e-9
t605,0.0,0.0,0.0,0.0,2779.279858719787,371.5465086454317,5577.215918039347,1.0075342616236201e-8
t606,0.0,0.0,0.0,0.0,2779.8897523172764,371.8164568789613,5506.4558367783175,1.0051781859996658e-8
t607,0.0,0.0,0.0,0.0,2780.499458816782,372.17422774540034,5435.804836665938,1.0065126454862235e-8
t608,0.0,0.0,0.0,0.0,2781.1087033692834,372.594946531605,5365.250088626858,1.0017695695978635e-8
t609,0.0,0.0,0.0,0.0,2781.717503279727,373.0773097040052,5294.785657985679,9.996188780506754e-9
t610,0.0,0.0,0.0,0.0,2782.3263019291458,373.59187124842003,5224.435283501418,1.0003842720578417e-8
t611,0.0,0.0,0.0,0.0,2782.935698767004,373.94177017552147,5154.183256369227,9.919262500130321e-9
t612,0.0,0.0,0.0,0.0,2783.545168801888,374.41382389786446,5083.957512440616,9.955113620621972e-9
t613,0.0,0.0,0.0,0.0,2784.1549977097925,375.04954805170155,5013.685987493244,9.926084451229172e-9
t614,0.0,0.0,0.0,0.0,2784.769939682269,375.66244210736977,4943.639276503499,9.923799940171276e-9
t615,0.0,0.0,0.0,0.0,2785.3904279343888,376.2369825513648,4873.869095969005,9.948940476142392e-9
t616,0.0,0.0,0.0,0.0,2786.016841772692,376.43392475655594,4804.272012666501,9.889188146981446e-9
t617,0.0,0.0,0.0,0.0,2786.6491628603144,376.5713178050188,4735.011364122512,9.856719712821862e-9
t618,0.0,0.0,0.0,0.0,2787.287905749429,376.93101773615336,4665.955739185418,9.820999814638361e-9
t619,0.0,0.0,0.0,0.0,2787.9339298145073,377.309315025821,4597.048334094451,9.807062645871418e-9
t620,0.0,0.0,0.0,0.0,2788.5814126463933,377.7071527561943,4528.307519907743,9.817678855599057e-9
t621,0.0,0.0,0.0,0.0,2789.2410249360964,377.77801862500826,4459.656145348692,9.747247445393658e-9
t622,0.0,0.0,0.0,0.0,2789.9112864533445,377.8250897717419,4391.127275284198,9.730681029301246e-9
t623,0.0,0.0,0.0,0.0,2790.5881308290145,377.898372136771,4322.852542385318,9.704501968900735e-9
t624,0.0,0.0,0.0,0.0,2791.2713489898024,377.9771363505449,4254.79379504961,9.702288996506553e-9
t625,0.0,0.0,0.0,0.0,2791.9609630636855,378.11537944787915,4186.8221653515475,9.725453122182377e-9
t626,0.0,0.0,0.0,0.0,2792.6707467526826,377.9515170552978,4118.907963127273,9.669773076713587e-9
t627,0.0,0.0,0.0,0.0,2793.400663745297,377.85441230737456,4051.0876445060003,9.639030143453843e-9
t628,0.0,0.0,0.0,0.0,2794.150792730841,377.8542053612744,3983.281514817201,9.634319725816656e-9
t629,0.0,0.0,0.0,0.0,2794.9211929659905,377.9736579566616,3915.444173519667,9.64997578487733e-9
t630,0.0,0.0,0.0,0.0,2795.711789659347,378.2370217210299,3847.5959680359106,9.692340587076042e-9
t631,0.0,0.0,0.0,0.0,2796.5226461863317,378.3078585252588,3779.6707689700615,9.642940919267325e-9
t632,0.0,0.0,0.0,0.0,2797.3536561436354,378.4495637205076,3711.7971582440637,9.641005195849256e-9
t633,0.0,0.0,0.0,0.0,2798.2047192682703,378.7736694439446,3643.8572897004356,9.646357072930287e-9
t634,0.0,0.0,0.0,0.0,2799.0758748946487,379.29032963926966,3575.7774035501357,9.67582874340131e-9
t635,0.0,0.0,0.0,0.0,2799.96727100385,380.0639091446993,3507.405670965899,9.729504930132566e-9
t636,0.0,0.0,0.0,0.0,2800.879058003858,380.69672818101594,3438.8345038567913,9.63717605926856e-9
t637,0.0,0.0,0.0,0.0,2801.810797013217,381.6206085650797,3369.8612744145466,9.661268541340615e-9
t638,0.0,0.0,0.0,0.0,2802.779342891488,382.67251400574366,3300.696875620844,9.613255618205167e-9
t639,0.0,0.0,0.0,0.0,2803.784645718905,383.8687436441238,3231.332829461464,9.587818818691699e-9
t640,0.0,0.0,0.0,0.0,2804.8267851603487,385.21661334551055,3161.7776139505554,9.583912672896274e-9
