Time_Index,onshore_wind,solar_pv_sat,solar_btm,solar_btm_curt,hydro,battery4,battery8,pumped_hydro_long,pumped_hydro_short,geothermal
13891,0.476433933,0.0,0.0,0.0,0.267179787,1.0,1.0,1.0,1.0,1.0
13892,0.47246931,0.0,0.0,0.0,0.273451044,1.0,1.0,1.0,1.0,1.0
13893,0.468504688,0.0,0.0,0.0,0.279722301,1.0,1.0,1.0,1.0,1.0
13894,0.464540066,0.0,0.0,0.0,0.285993559,1.0,1.0,1.0,1.0,1.0
13895,0.460575444,0.0,0.0,0.0,0.292264816,1.0,1.0,1.0,1.0,1.0
13896,0.456610821,0.0,0.0,0.0,0.298536074,1.0,1.0,1.0,1.0,1.0
13897,0.452646199,0.0,0.0,0.0,0.304807332,1.0,1.0,1.0,1.0,1.0
13898,0.449892991,0.012363272,0.004684148,0.004684148,0.309515668,1.0,1.0,1.0,1.0,1.0
13899,0.447139782,0.024726543,0.009368295,0.009368295,0.314224003,1.0,1.0,1.0,1.0,1.0
13900,0.444386574,0.037089815,0.014052443,0.014052443,0.318932339,1.0,1.0,1.0,1.0,1.0
13901,0.441633365,0.049453087,0.018736591,0.018736591,0.323640674,1.0,1.0,1.0,1.0,1.0
13902,0.438880157,0.061816358,0.023420739,0.023420739,0.32834901,1.0,1.0,1.0,1.0,1.0
13903,0.436126948,0.07417963,0.028104886,0.028104886,0.333057345,1.0,1.0,1.0,1.0,1.0
13904,0.43337374,0.124146982,0.048566737,0.048566737,0.337765681,1.0,1.0,1.0,1.0,1.0
13905,0.430620531,0.174114334,0.069028588,0.069028588,0.342474016,1.0,1.0,1.0,1.0,1.0
13906,0.427867323,0.224081687,0.089490439,0.089490439,0.347182353,1.0,1.0,1.0,1.0,1.0
13907,0.425114114,0.274049039,0.10995229,0.10995229,0.351890688,1.0,1.0,1.0,1.0,1.0
13908,0.422360906,0.324016391,0.130414141,0.130414141,0.356599024,1.0,1.0,1.0,1.0,1.0
13909,0.419607697,0.373983743,0.150875991,0.150875991,0.361307359,1.0,1.0,1.0,1.0,1.0
13910,0.420435871,0.413298592,0.169920863,0.169920863,0.355830767,1.0,1.0,1.0,1.0,1.0
13911,0.421264045,0.452613441,0.188965734,0.188965734,0.350354175,1.0,1.0,1.0,1.0,1.0
13912,0.422092219,0.491928291,0.208010605,0.208010605,0.344877583,1.0,1.0,1.0,1.0,1.0
13913,0.422920393,0.53124314,0.227055476,0.227055476,0.339400991,1.0,1.0,1.0,1.0,1.0
13914,0.423748567,0.570557989,0.246100347,0.246100347,0.333924399,1.0,1.0,1.0,1.0,1.0
13915,0.424576742,0.609872838,0.265145218,0.265145218,0.328447807,1.0,1.0,1.0,1.0,1.0
13916,0.425404916,0.629798273,0.283564876,0.283564876,0.322971215,1.0,1.0,1.0,1.0,1.0
13917,0.42623309,0.649723709,0.301984534,0.301984534,0.317494623,1.0,1.0,1.0,1.0,1.0
13918,0.427061264,0.669649144,0.320404192,0.320404192,0.312018031,1.0,1.0,1.0,1.0,1.0
13919,0.427889438,0.689574579,0.33882385,0.33882385,0.306541439,1.0,1.0,1.0,1.0,1.0
13920,0.428717612,0.709500015,0.357243509,0.357243509,0.301064847,1.0,1.0,1.0,1.0,1.0
13921,0.429545786,0.72942545,0.375663167,0.375663167,0.295588255,1.0,1.0,1.0,1.0,1.0
13922,0.431397603,0.736522994,0.392314655,0.392314655,0.288577318,1.0,1.0,1.0,1.0,1.0
13923,0.433249421,0.743620538,0.408966143,0.408966143,0.281566381,1.0,1.0,1.0,1.0,1.0
13924,0.435101238,0.750718082,0.425617631,0.425617631,0.274555444,1.0,1.0,1.0,1.0,1.0
13925,0.436953056,0.757815625,0.442269118,0.442269118,0.267544507,1.0,1.0,1.0,1.0,1.0
13926,0.438804873,0.764913169,0.458920607,0.458920607,0.26053357,1.0,1.0,1.0,1.0,1.0
13927,0.440656691,0.772010713,0.475572094,0.475572094,0.253522633,1.0,1.0,1.0,1.0,1.0
13928,0.442508508,0.773874381,0.490045913,0.490045913,0.246511696,1.0,1.0,1.0,1.0,1.0
13929,0.444360325,0.775738048,0.504519731,0.504519731,0.239500758,1.0,1.0,1.0,1.0,1.0
13930,0.446212143,0.777601716,0.518993549,0.518993549,0.232489822,1.0,1.0,1.0,1.0,1.0
13931,0.44806396,0.779465384,0.533467367,0.533467367,0.225478885,1.0,1.0,1.0,1.0,1.0
13932,0.449915778,0.781329051,0.547941185,0.547941185,0.218467948,1.0,1.0,1.0,1.0,1.0
13933,0.451767595,0.783192719,0.562415003,0.562415003,0.211457011,1.0,1.0,1.0,1.0,1.0
13934,0.459548235,0.781381006,0.574233152,0.574233152,0.20700403,1.0,1.0,1.0,1.0,1.0
13935,0.467328876,0.779569293,0.586051302,0.586051302,0.202551047,1.0,1.0,1.0,1.0,1.0
13936,0.475109516,0.777757581,0.597869451,0.597869451,0.198098066,1.0,1.0,1.0,1.0,1.0
13937,0.482890156,0.775945868,0.6096876,0.6096876,0.193645085,1.0,1.0,1.0,1.0,1.0
13938,0.490670796,0.774134155,0.62150575,0.62150575,0.189192103,1.0,1.0,1.0,1.0,1.0
13939,0.498451437,0.772322442,0.633323899,0.633323899,0.184739122,1.0,1.0,1.0,1.0,1.0
13940,0.506232077,0.77151621,0.644282216,0.644282216,0.18028614,1.0,1.0,1.0,1.0,1.0
13941,0.514012717,0.770709977,0.655240533,0.655240533,0.175833158,1.0,1.0,1.0,1.0,1.0
13942,0.521793357,0.769903745,0.66619885,0.66619885,0.171380177,1.0,1.0,1.0,1.0,1.0
13943,0.529573998,0.769097512,0.677157167,0.677157167,0.166927195,1.0,1.0,1.0,1.0,1.0
13944,0.537354638,0.76829128,0.688115485,0.688115485,0.162474214,1.0,1.0,1.0,1.0,1.0
13945,0.545135278,0.767485047,0.699073802,0.699073802,0.158021232,1.0,1.0,1.0,1.0,1.0
13946,0.549287567,0.765158391,0.706029096,0.706029096,0.155498141,1.0,1.0,1.0,1.0,1.0
13947,0.553439857,0.762831735,0.712984391,0.712984391,0.152975049,1.0,1.0,1.0,1.0,1.0
13948,0.557592146,0.760505079,0.719939685,0.719939685,0.150451958,1.0,1.0,1.0,1.0,1.0
13949,0.561744436,0.758178422,0.726894979,0.726894979,0.147928866,1.0,1.0,1.0,1.0,1.0
13950,0.565896725,0.755851766,0.733850274,0.733850274,0.145405775,1.0,1.0,1.0,1.0,1.0
13951,0.570049014,0.75352511,0.740805568,0.740805568,0.142882683,1.0,1.0,1.0,1.0,1.0
13952,0.574201304,0.75126529,0.745291465,0.745291465,0.140359592,1.0,1.0,1.0,1.0,1.0
13953,0.578353593,0.74900547,0.749777362,0.749777362,0.1378365,1.0,1.0,1.0,1.0,1.0
13954,0.582505883,0.74674565,0.754263259,0.754263259,0.135313409,1.0,1.0,1.0,1.0,1.0
13955,0.586658172,0.744485829,0.758749156,0.758749156,0.132790318,1.0,1.0,1.0,1.0,1.0
13956,0.590810462,0.742226009,0.763235053,0.763235053,0.130267226,1.0,1.0,1.0,1.0,1.0
13957,0.594962751,0.739966189,0.76772095,0.76772095,0.127744135,1.0,1.0,1.0,1.0,1.0
13958,0.60519965,0.738893796,0.769424673,0.769424673,0.126833599,1.0,1.0,1.0,1.0,1.0
13959,0.615436548,0.737821402,0.771128397,0.771128397,0.125923064,1.0,1.0,1.0,1.0,1.0
13960,0.625673447,0.736749009,0.77283212,0.77283212,0.125012529,1.0,1.0,1.0,1.0,1.0
13961,0.635910346,0.735676615,0.774535843,0.774535843,0.124101994,1.0,1.0,1.0,1.0,1.0
13962,0.646147244,0.734604222,0.776239567,0.776239567,0.123191459,1.0,1.0,1.0,1.0,1.0
13963,0.656384143,0.733531828,0.77794329,0.77794329,0.122280923,1.0,1.0,1.0,1.0,1.0
13964,0.666621042,0.734531997,0.776601932,0.776601932,0.121370388,1.0,1.0,1.0,1.0,1.0
13965,0.67685794,0.735532166,0.775260573,0.775260573,0.120459853,1.0,1.0,1.0,1.0,1.0
13966,0.687094839,0.736532335,0.773919215,0.773919215,0.119549318,1.0,1.0,1.0,1.0,1.0
13967,0.697331738,0.737532504,0.772577856,0.772577856,0.118638783,1.0,1.0,1.0,1.0,1.0
13968,0.707568636,0.738532673,0.771236497,0.771236497,0.117728247,1.0,1.0,1.0,1.0,1.0
13969,0.717805535,0.739532842,0.769895139,0.769895139,0.116817712,1.0,1.0,1.0,1.0,1.0
13970,0.726951205,0.741251027,0.766792149,0.766792149,0.116766729,1.0,1.0,1.0,1.0,1.0
13971,0.736096876,0.742969212,0.763689159,0.763689159,0.116715745,1.0,1.0,1.0,1.0,1.0
13972,0.745242546,0.744687397,0.760586169,0.760586169,0.116664761,1.0,1.0,1.0,1.0,1.0
13973,0.754388217,0.746405582,0.75748318,0.75748318,0.116613777,1.0,1.0,1.0,1.0,1.0
13974,0.763533887,0.748123767,0.75438019,0.75438019,0.116562794,1.0,1.0,1.0,1.0,1.0
13975,0.772679558,0.749841952,0.7512772,0.7512772,0.116511811,1.0,1.0,1.0,1.0,1.0
13976,0.781825228,0.751628682,0.745296252,0.745296252,0.116460827,1.0,1.0,1.0,1.0,1.0
13977,0.790970898,0.753415412,0.739315304,0.739315304,0.116409843,1.0,1.0,1.0,1.0,1.0
13978,0.800116569,0.755202143,0.733334356,0.733334356,0.116358859,1.0,1.0,1.0,1.0,1.0
13979,0.809262239,0.756988873,0.727353408,0.727353408,0.116307876,1.0,1.0,1.0,1.0,1.0
13980,0.81840791,0.758775603,0.72137246,0.72137246,0.116256892,1.0,1.0,1.0,1.0,1.0
13981,0.82755358,0.760562333,0.715391512,0.715391512,0.116205908,1.0,1.0,1.0,1.0,1.0
13982,0.839705902,0.763326251,0.706949624,0.706949624,0.117735312,1.0,1.0,1.0,1.0,1.0
13983,0.851858225,0.766090169,0.698507737,0.698507737,0.119264715,1.0,1.0,1.0,1.0,1.0
13984,0.864010547,0.768854087,0.69006585,0.69006585,0.120794118,1.0,1.0,1.0,1.0,1.0
13985,0.87616287,0.771618004,0.681623963,0.681623963,0.122323521,1.0,1.0,1.0,1.0,1.0
13986,0.888315192,0.774381922,0.673182076,0.673182076,0.123852924,1.0,1.0,1.0,1.0,1.0
13987,0.900467515,0.77714584,0.664740189,0.664740189,0.125382328,1.0,1.0,1.0,1.0,1.0
13988,0.912619837,0.778756184,0.653741113,0.653741113,0.126911731,1.0,1.0,1.0,1.0,1.0
13989,0.924772159,0.780366528,0.642742038,0.642742038,0.128441134,1.0,1.0,1.0,1.0,1.0
13990,0.936924482,0.781976872,0.631742962,0.631742962,0.129970537,1.0,1.0,1.0,1.0,1.0
13991,0.949076804,0.783587215,0.620743887,0.620743887,0.131499941,1.0,1.0,1.0,1.0,1.0
13992,0.961229127,0.785197559,0.609744811,0.609744811,0.133029344,1.0,1.0,1.0,1.0,1.0
13993,0.973381449,0.786807903,0.598745735,0.598745735,0.134558747,1.0,1.0,1.0,1.0,1.0
13994,0.975599662,0.786290244,0.58563524,0.58563524,0.139838699,1.0,1.0,1.0,1.0,1.0
13995,0.977817874,0.785772585,0.572524744,0.572524744,0.145118653,1.0,1.0,1.0,1.0,1.0
13996,0.980036087,0.785254927,0.559414249,0.559414249,0.150398605,1.0,1.0,1.0,1.0,1.0
13997,0.982254299,0.784737268,0.546303753,0.546303753,0.155678558,1.0,1.0,1.0,1.0,1.0
13998,0.984472512,0.784219609,0.533193258,0.533193258,0.160958511,1.0,1.0,1.0,1.0,1.0
13999,0.986690725,0.78370195,0.520082763,0.520082763,0.166238463,1.0,1.0,1.0,1.0,1.0
14000,0.988908937,0.777351353,0.503477536,0.503477536,0.171518416,1.0,1.0,1.0,1.0,1.0
14001,0.99112715,0.771000755,0.486872309,0.486872309,0.176798369,1.0,1.0,1.0,1.0,1.0
14002,0.993345362,0.764650158,0.470267082,0.470267082,0.182078321,1.0,1.0,1.0,1.0,1.0
14003,0.995563575,0.75829956,0.453661855,0.453661855,0.187358274,1.0,1.0,1.0,1.0,1.0
14004,0.997781787,0.751948963,0.437056628,0.437056628,0.192638227,1.0,1.0,1.0,1.0,1.0
14005,1.0,0.745598365,0.420451401,0.420451401,0.197918179,1.0,1.0,1.0,1.0,1.0
14006,0.985697877,0.73216383,0.401923689,0.401923689,0.208214905,1.0,1.0,1.0,1.0,1.0
14007,0.971395753,0.718729294,0.383395977,0.383395977,0.218511631,1.0,1.0,1.0,1.0,1.0
14008,0.95709363,0.705294759,0.364868265,0.364868265,0.228808357,1.0,1.0,1.0,1.0,1.0
14009,0.942791507,0.691860223,0.346340552,0.346340552,0.239105083,1.0,1.0,1.0,1.0,1.0
14010,0.928489383,0.678425688,0.32781284,0.32781284,0.249401809,1.0,1.0,1.0,1.0,1.0
14011,0.91418726,0.664991152,0.309285128,0.309285128,0.259698535,1.0,1.0,1.0,1.0,1.0
14012,0.899885137,0.62381168,0.289078842,0.289078842,0.26999526,1.0,1.0,1.0,1.0,1.0
14013,0.885583013,0.582632209,0.268872557,0.268872557,0.280291986,1.0,1.0,1.0,1.0,1.0
14014,0.87128089,0.541452737,0.248666272,0.248666272,0.290588712,1.0,1.0,1.0,1.0,1.0
14015,0.856978767,0.500273265,0.228459986,0.228459986,0.300885438,1.0,1.0,1.0,1.0,1.0
14016,0.842676643,0.459093794,0.208253701,0.208253701,0.311182163,1.0,1.0,1.0,1.0,1.0
14017,0.82837452,0.417914322,0.188047416,0.188047416,0.321478889,1.0,1.0,1.0,1.0,1.0
14018,0.822114851,0.365578128,0.164962724,0.164962724,0.335003664,1.0,1.0,1.0,1.0,1.0
14019,0.815855182,0.313241934,0.141878032,0.141878032,0.348528438,1.0,1.0,1.0,1.0,1.0
14020,0.809595514,0.26090574,0.118793341,0.118793341,0.362053213,1.0,1.0,1.0,1.0,1.0
14021,0.803335845,0.208569546,0.095708649,0.095708649,0.375577987,1.0,1.0,1.0,1.0,1.0
14022,0.797076176,0.156233352,0.072623957,0.072623957,0.389102762,1.0,1.0,1.0,1.0,1.0
14023,0.790816507,0.103897158,0.049539265,0.049539265,0.402627537,1.0,1.0,1.0,1.0,1.0
14024,0.784556838,0.086580965,0.041282721,0.041282721,0.41615231,1.0,1.0,1.0,1.0,1.0
14025,0.778297169,0.069264772,0.033026177,0.033026177,0.429677085,1.0,1.0,1.0,1.0,1.0
14026,0.772037501,0.051948579,0.024769633,0.024769633,0.443201859,1.0,1.0,1.0,1.0,1.0
14027,0.765777832,0.034632386,0.016513088,0.016513088,0.456726634,1.0,1.0,1.0,1.0,1.0
14028,0.759518163,0.017316193,0.008256544,0.008256544,0.470251408,1.0,1.0,1.0,1.0,1.0
14029,0.753258494,0.0,0.0,0.0,0.483776183,1.0,1.0,1.0,1.0,1.0
14030,0.762958847,0.0,0.0,0.0,0.493874089,1.0,1.0,1.0,1.0,1.0
14031,0.772659199,0.0,0.0,0.0,0.503971996,1.0,1.0,1.0,1.0,1.0
14032,0.782359552,0.0,0.0,0.0,0.514069903,1.0,1.0,1.0,1.0,1.0
14033,0.792059905,0.0,0.0,0.0,0.524167809,1.0,1.0,1.0,1.0,1.0
14034,0.801760257,0.0,0.0,0.0,0.534265716,1.0,1.0,1.0,1.0,1.0
14035,0.81146061,0.0,0.0,0.0,0.544363622,1.0,1.0,1.0,1.0,1.0
14036,0.821160963,0.0,0.0,0.0,0.554461529,1.0,1.0,1.0,1.0,1.0
14037,0.830861315,0.0,0.0,0.0,0.564559435,1.0,1.0,1.0,1.0,1.0
14038,0.840561668,0.0,0.0,0.0,0.574657342,1.0,1.0,1.0,1.0,1.0
14039,0.850262021,0.0,0.0,0.0,0.584755248,1.0,1.0,1.0,1.0,1.0
14040,0.859962373,0.0,0.0,0.0,0.594853155,1.0,1.0,1.0,1.0,1.0
14041,0.869662726,0.0,0.0,0.0,0.604951061,1.0,1.0,1.0,1.0,1.0
14042,0.874501974,0.0,0.0,0.0,0.603884629,1.0,1.0,1.0,1.0,1.0
14043,0.879341222,0.0,0.0,0.0,0.602818197,1.0,1.0,1.0,1.0,1.0
14044,0.88418047,0.0,0.0,0.0,0.601751764,1.0,1.0,1.0,1.0,1.0
14045,0.889019718,0.0,0.0,0.0,0.600685331,1.0,1.0,1.0,1.0,1.0
14046,0.893858966,0.0,0.0,0.0,0.599618898,1.0,1.0,1.0,1.0,1.0
14047,0.898698215,0.0,0.0,0.0,0.598552466,1.0,1.0,1.0,1.0,1.0
14048,0.903537463,0.0,0.0,0.0,0.597486034,1.0,1.0,1.0,1.0,1.0
14049,0.908376711,0.0,0.0,0.0,0.596419601,1.0,1.0,1.0,1.0,1.0
14050,0.913215959,0.0,0.0,0.0,0.595353169,1.0,1.0,1.0,1.0,1.0
14051,0.918055207,0.0,0.0,0.0,0.594286735,1.0,1.0,1.0,1.0,1.0
14052,0.922894455,0.0,0.0,0.0,0.593220303,1.0,1.0,1.0,1.0,1.0
14053,0.927733703,0.0,0.0,0.0,0.592153871,1.0,1.0,1.0,1.0,1.0
14054,0.925779526,0.0,0.0,0.0,0.588255587,1.0,1.0,1.0,1.0,1.0
14055,0.92382535,0.0,0.0,0.0,0.584357304,1.0,1.0,1.0,1.0,1.0
14056,0.921871173,0.0,0.0,0.0,0.58045902,1.0,1.0,1.0,1.0,1.0
14057,0.919916997,0.0,0.0,0.0,0.576560736,1.0,1.0,1.0,1.0,1.0
14058,0.91796282,0.0,0.0,0.0,0.572662453,1.0,1.0,1.0,1.0,1.0
14059,0.916008644,0.0,0.0,0.0,0.56876417,1.0,1.0,1.0,1.0,1.0
14060,0.914054467,0.0,0.0,0.0,0.564865886,1.0,1.0,1.0,1.0,1.0
14061,0.91210029,0.0,0.0,0.0,0.560967603,1.0,1.0,1.0,1.0,1.0
14062,0.910146114,0.0,0.0,0.0,0.557069319,1.0,1.0,1.0,1.0,1.0
14063,0.908191937,0.0,0.0,0.0,0.553171035,1.0,1.0,1.0,1.0,1.0
14064,0.906237761,0.0,0.0,0.0,0.549272752,1.0,1.0,1.0,1.0,1.0
14065,0.904283584,0.0,0.0,0.0,0.545374468,1.0,1.0,1.0,1.0,1.0
14066,0.898958169,0.0,0.0,0.0,0.539985887,1.0,1.0,1.0,1.0,1.0
14067,0.893632753,0.0,0.0,0.0,0.534597306,1.0,1.0,1.0,1.0,1.0
14068,0.888307338,0.0,0.0,0.0,0.529208725,1.0,1.0,1.0,1.0,1.0
14069,0.882981923,0.0,0.0,0.0,0.523820144,1.0,1.0,1.0,1.0,1.0
14070,0.877656507,0.0,0.0,0.0,0.518431562,1.0,1.0,1.0,1.0,1.0
14071,0.872331092,0.0,0.0,0.0,0.513042981,1.0,1.0,1.0,1.0,1.0
14072,0.867005677,0.0,0.0,0.0,0.507654399,1.0,1.0,1.0,1.0,1.0
14073,0.861680261,0.0,0.0,0.0,0.502265818,1.0,1.0,1.0,1.0,1.0
14074,0.856354846,0.0,0.0,0.0,0.496877237,1.0,1.0,1.0,1.0,1.0
14075,0.851029431,0.0,0.0,0.0,0.491488656,1.0,1.0,1.0,1.0,1.0
14076,0.845704015,0.0,0.0,0.0,0.486100075,1.0,1.0,1.0,1.0,1.0
14077,0.8403786,0.0,0.0,0.0,0.480711493,1.0,1.0,1.0,1.0,1.0
14078,0.850874161,0.0,0.0,0.0,0.474473046,1.0,1.0,1.0,1.0,1.0
14079,0.861369722,0.0,0.0,0.0,0.468234597,1.0,1.0,1.0,1.0,1.0
14080,0.871865283,0.0,0.0,0.0,0.46199615,1.0,1.0,1.0,1.0,1.0
14081,0.882360844,0.0,0.0,0.0,0.455757701,1.0,1.0,1.0,1.0,1.0
14082,0.892856405,0.0,0.0,0.0,0.449519254,1.0,1.0,1.0,1.0,1.0
14083,0.903351966,0.0,0.0,0.0,0.443280806,1.0,1.0,1.0,1.0,1.0
14084,0.913847527,0.0,0.0,0.0,0.437042358,1.0,1.0,1.0,1.0,1.0
14085,0.924343088,0.0,0.0,0.0,0.43080391,1.0,1.0,1.0,1.0,1.0
14086,0.934838649,0.0,0.0,0.0,0.424565462,1.0,1.0,1.0,1.0,1.0
14087,0.94533421,0.0,0.0,0.0,0.418327014,1.0,1.0,1.0,1.0,1.0
14088,0.955829771,0.0,0.0,0.0,0.412088566,1.0,1.0,1.0,1.0,1.0
14089,0.966325332,0.0,0.0,0.0,0.405850118,1.0,1.0,1.0,1.0,1.0
14090,0.962441781,0.0,0.0,0.0,0.399388615,1.0,1.0,1.0,1.0,1.0
14091,0.958558229,0.0,0.0,0.0,0.392927112,1.0,1.0,1.0,1.0,1.0
14092,0.954674678,0.0,0.0,0.0,0.386465609,1.0,1.0,1.0,1.0,1.0
14093,0.950791127,0.0,0.0,0.0,0.380004106,1.0,1.0,1.0,1.0,1.0
14094,0.946907575,0.0,0.0,0.0,0.373542603,1.0,1.0,1.0,1.0,1.0
14095,0.943024024,0.0,0.0,0.0,0.3670811,1.0,1.0,1.0,1.0,1.0
14096,0.939140473,0.0,0.0,0.0,0.360619597,1.0,1.0,1.0,1.0,1.0
14097,0.935256921,0.0,0.0,0.0,0.354158094,1.0,1.0,1.0,1.0,1.0
14098,0.93137337,0.0,0.0,0.0,0.347696591,1.0,1.0,1.0,1.0,1.0
14099,0.927489819,0.0,0.0,0.0,0.341235088,1.0,1.0,1.0,1.0,1.0
14100,0.923606267,0.0,0.0,0.0,0.334773585,1.0,1.0,1.0,1.0,1.0
14101,0.919722716,0.0,0.0,0.0,0.328312082,1.0,1.0,1.0,1.0,1.0
14102,0.920559777,0.0,0.0,0.0,0.324011696,1.0,1.0,1.0,1.0,1.0
14103,0.921396839,0.0,0.0,0.0,0.31971131,1.0,1.0,1.0,1.0,1.0
14104,0.9222339,0.0,0.0,0.0,0.315410924,1.0,1.0,1.0,1.0,1.0
14105,0.923070961,0.0,0.0,0.0,0.311110538,1.0,1.0,1.0,1.0,1.0
14106,0.923908023,0.0,0.0,0.0,0.306810152,1.0,1.0,1.0,1.0,1.0
14107,0.924745084,0.0,0.0,0.0,0.302509766,1.0,1.0,1.0,1.0,1.0
14108,0.925582145,0.0,0.0,0.0,0.29820938,1.0,1.0,1.0,1.0,1.0
14109,0.926419207,0.0,0.0,0.0,0.293908994,1.0,1.0,1.0,1.0,1.0
14110,0.927256268,0.0,0.0,0.0,0.289608608,1.0,1.0,1.0,1.0,1.0
14111,0.928093329,0.0,0.0,0.0,0.285308222,1.0,1.0,1.0,1.0,1.0
14112,0.928930391,0.0,0.0,0.0,0.281007836,1.0,1.0,1.0,1.0,1.0
14113,0.142958361,0.0,0.0,0.0,0.263263567,1.0,1.0,1.0,1.0,1.0
14114,0.147572212,0.0,0.0,0.0,0.260414754,1.0,1.0,1.0,1.0,1.0
14115,0.152186063,0.0,0.0,0.0,0.25756594,1.0,1.0,1.0,1.0,1.0
14116,0.156799915,0.0,0.0,0.0,0.254717127,1.0,1.0,1.0,1.0,1.0
14117,0.161413766,0.0,0.0,0.0,0.251868314,1.0,1.0,1.0,1.0,1.0
14118,0.166027617,0.0,0.0,0.0,0.249019501,1.0,1.0,1.0,1.0,1.0
14119,0.170641468,0.0,0.0,0.0,0.246170688,1.0,1.0,1.0,1.0,1.0
14120,0.175255319,0.0,0.0,0.0,0.243321874,1.0,1.0,1.0,1.0,1.0
14121,0.17986917,0.0,0.0,0.0,0.240473061,1.0,1.0,1.0,1.0,1.0
14122,0.184483022,0.0,0.0,0.0,0.237624248,1.0,1.0,1.0,1.0,1.0
14123,0.189096873,0.0,0.0,0.0,0.234775435,1.0,1.0,1.0,1.0,1.0
14124,0.193710724,0.0,0.0,0.0,0.231926621,1.0,1.0,1.0,1.0,1.0
14125,0.198324575,0.0,0.0,0.0,0.229077808,1.0,1.0,1.0,1.0,1.0
14126,0.197581414,0.0,0.0,0.0,0.227059799,1.0,1.0,1.0,1.0,1.0
14127,0.196838254,0.0,0.0,0.0,0.22504179,1.0,1.0,1.0,1.0,1.0
14128,0.196095093,0.0,0.0,0.0,0.223023781,1.0,1.0,1.0,1.0,1.0
14129,0.195351933,0.0,0.0,0.0,0.221005771,1.0,1.0,1.0,1.0,1.0
14130,0.194608772,0.0,0.0,0.0,0.218987762,1.0,1.0,1.0,1.0,1.0
14131,0.193865612,0.0,0.0,0.0,0.216969752,1.0,1.0,1.0,1.0,1.0
14132,0.193122451,0.0,0.0,0.0,0.214951743,1.0,1.0,1.0,1.0,1.0
14133,0.19237929,0.0,0.0,0.0,0.212933734,1.0,1.0,1.0,1.0,1.0
14134,0.19163613,0.0,0.0,0.0,0.210915725,1.0,1.0,1.0,1.0,1.0
14135,0.190892969,0.0,0.0,0.0,0.208897715,1.0,1.0,1.0,1.0,1.0
14136,0.190149809,0.0,0.0,0.0,0.206879706,1.0,1.0,1.0,1.0,1.0
14137,0.189406648,0.0,0.0,0.0,0.204861697,1.0,1.0,1.0,1.0,1.0
14138,0.187250636,0.0,0.0,0.0,0.20457133,1.0,1.0,1.0,1.0,1.0
14139,0.185094625,0.0,0.0,0.0,0.204280964,1.0,1.0,1.0,1.0,1.0
14140,0.182938613,0.0,0.0,0.0,0.203990598,1.0,1.0,1.0,1.0,1.0
14141,0.180782601,0.0,0.0,0.0,0.203700232,1.0,1.0,1.0,1.0,1.0
14142,0.178626589,0.0,0.0,0.0,0.203409865,1.0,1.0,1.0,1.0,1.0
14143,0.176470578,0.0,0.0,0.0,0.203119499,1.0,1.0,1.0,1.0,1.0
14144,0.174314566,0.0,0.0,0.0,0.202829132,1.0,1.0,1.0,1.0,1.0
14145,0.172158554,0.0,0.0,0.0,0.202538766,1.0,1.0,1.0,1.0,1.0
14146,0.170002542,0.0,0.0,0.0,0.2022484,1.0,1.0,1.0,1.0,1.0
14147,0.167846531,0.0,0.0,0.0,0.201958033,1.0,1.0,1.0,1.0,1.0
14148,0.165690519,0.0,0.0,0.0,0.201667667,1.0,1.0,1.0,1.0,1.0
14149,0.163534507,0.0,0.0,0.0,0.201377301,1.0,1.0,1.0,1.0,1.0
14150,0.167302265,0.0,0.0,0.0,0.201886094,1.0,1.0,1.0,1.0,1.0
14151,0.171070023,0.0,0.0,0.0,0.202394887,1.0,1.0,1.0,1.0,1.0
14152,0.17483778,0.0,0.0,0.0,0.202903681,1.0,1.0,1.0,1.0,1.0
14153,0.178605538,0.0,0.0,0.0,0.203412474,1.0,1.0,1.0,1.0,1.0
14154,0.182373296,0.0,0.0,0.0,0.203921267,1.0,1.0,1.0,1.0,1.0
14155,0.186141054,0.0,0.0,0.0,0.204430061,1.0,1.0,1.0,1.0,1.0
14156,0.189908812,0.0,0.0,0.0,0.204938854,1.0,1.0,1.0,1.0,1.0
14157,0.19367657,0.0,0.0,0.0,0.205447648,1.0,1.0,1.0,1.0,1.0
14158,0.197444328,0.0,0.0,0.0,0.205956441,1.0,1.0,1.0,1.0,1.0
14159,0.201212085,0.0,0.0,0.0,0.206465234,1.0,1.0,1.0,1.0,1.0
14160,0.204979843,0.0,0.0,0.0,0.206974027,1.0,1.0,1.0,1.0,1.0
14161,0.208747601,0.0,0.0,0.0,0.207482821,1.0,1.0,1.0,1.0,1.0
14162,0.204404043,0.0,0.0,0.0,0.211554546,1.0,1.0,1.0,1.0,1.0
14163,0.200060485,0.0,0.0,0.0,0.215626271,1.0,1.0,1.0,1.0,1.0
14164,0.195716928,0.0,0.0,0.0,0.219697997,1.0,1.0,1.0,1.0,1.0
14165,0.19137337,0.0,0.0,0.0,0.223769722,1.0,1.0,1.0,1.0,1.0
14166,0.187029812,0.0,0.0,0.0,0.227841447,1.0,1.0,1.0,1.0,1.0
14167,0.182686254,0.0,0.0,0.0,0.231913173,1.0,1.0,1.0,1.0,1.0
14168,0.178342696,0.0,0.0,0.0,0.235984898,1.0,1.0,1.0,1.0,1.0
14169,0.173999138,0.0,0.0,0.0,0.240056624,1.0,1.0,1.0,1.0,1.0
