BalanceComponent,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand
t152,86.50921297079292,3.983524449213215e-11,-34.64262857083276,0.0,0.0,0.0,0.0,0.0,0.0,-51.8665844
t153,87.06722096729928,3.947015158282966e-11,-35.351333227338756,0.0,0.0,0.0,0.0,0.0,0.0,-51.71588774
t154,86.94827517068333,3.938581692515935e-11,-35.33945757072273,0.0,0.0,0.0,0.0,0.0,0.0,-51.6088176
t155,87.09644491768157,3.9141940403046534e-11,-35.42236502772069,0.0,0.0,0.0,0.0,0.0,0.0,-51.67407989
t156,87.33868798001151,3.949773657016547e-11,-35.68307347005103,0.0,0.0,0.0,0.0,0.0,0.0,-51.65561451
t157,87.69712732440915,3.9216218666153384e-11,-36.01679235444838,0.0,0.0,0.0,0.0,0.0,0.0,-51.68033497
t158,87.5889643035362,3.917812553237229e-11,-35.998724753575374,0.0,0.0,0.0,0.0,0.0,0.0,-51.59023955
t159,87.6733812321732,3.894306108453331e-11,-36.17455912221215,0.0,0.0,0.0,0.0,0.0,0.0,-51.49882211
t160,87.72620604986695,3.8727660936475416e-11,-36.235514369905694,0.0,0.0,0.0,0.0,0.0,0.0,-51.49069168
t161,87.9428066726417,3.893971313320633e-11,-36.51628289268066,0.0,0.0,0.0,0.0,0.0,0.0,-51.42652378
t162,87.88310776922472,3.9024924436939454e-11,-36.52690128926373,0.0,0.0,0.0,0.0,0.0,0.0,-51.35620648
t163,87.93763164040612,3.880546264596325e-11,-36.607715280444936,0.0,0.0,0.0,0.0,0.0,0.0,-51.32991636
t164,87.77347750313383,3.868758926015913e-11,-36.48588946317252,0.0,0.0,0.0,0.0,0.0,0.0,-51.28758804
t165,87.73537348968699,3.8294445489889166e-11,-36.54475708972527,0.0,0.0,0.0,0.0,0.0,0.0,-51.1906164
t166,87.43867226963296,3.9142030790008436e-11,-36.298756969672105,0.0,0.0,0.0,0.0,0.0,0.0,-51.1399153
t167,87.28951222563173,3.908424762766828e-11,-36.21969551567081,0.0,0.0,0.0,0.0,0.0,0.0,-51.06981671
t168,87.14277350392273,3.8973729403674527e-11,-36.13600464396171,0.0,0.0,0.0,0.0,0.0,0.0,-51.00676886
t169,87.16194355363841,3.8208640609979275e-11,-36.13052880367661,0.0,0.0,0.0,0.0,0.0,0.0,-51.03141475
t170,87.8230826984161,3.860070626144753e-11,-36.9461755384547,0.0,0.0,0.0,0.0,0.0,0.0,-50.87690716
t171,88.66604980769286,3.9312072600667695e-11,-37.94365022773214,0.0,0.0,0.0,0.0,0.0,0.0,-50.72239958
t172,89.53659468591735,3.9361184875894745e-11,-38.918466085956716,0.0,0.0,0.0,0.0,0.0,0.0,-50.6181286
t173,90.43257372287124,3.9270115540852256e-11,-39.985456602910496,0.0,0.0,0.0,0.0,0.0,0.0,-50.44711712
t174,91.31156525774608,3.908045318404769e-11,-41.02752751778516,0.0,0.0,0.0,0.0,0.0,0.0,-50.28403774
t175,92.15547763046837,3.886412212425829e-11,-41.92787663050722,0.0,0.0,0.0,0.0,0.0,0.0,-50.227601
t176,92.43242576454209,3.9676233002489816e-11,-42.28588555458175,0.0,0.0,0.0,0.0,0.0,0.0,-50.14654021
t177,92.68463503438475,3.9513555215122605e-11,-42.543360024424274,0.0,0.0,0.0,0.0,0.0,0.0,-50.14127501
t178,92.95067566932525,3.932010129319665e-11,-42.81598785936457,0.0,0.0,0.0,0.0,0.0,0.0,-50.13468781
t179,93.26952376860207,3.909583728015371e-11,-43.26133603864115,0.0,0.0,0.0,0.0,0.0,0.0,-50.00818773
t180,93.59630327294323,3.882928655436251e-11,-43.74414067298205,0.0,0.0,0.0,0.0,0.0,0.0,-49.8521626
t181,93.89491949807268,3.9599320232087046e-11,-44.113732308112304,0.0,0.0,0.0,0.0,0.0,0.0,-49.78118719
t182,94.62922693935268,3.936943779138726e-11,-44.81694411939204,0.0,0.0,0.0,0.0,0.0,0.0,-49.81228282
t183,95.47149454818349,3.926379541896882e-11,-45.76913112822275,0.0,0.0,0.0,0.0,0.0,0.0,-49.70236342
t184,96.32181540212562,3.9181549532825286e-11,-46.61567802216479,0.0,0.0,0.0,0.0,0.0,0.0,-49.70613738
t185,97.19327793715989,3.905736323180488e-11,-47.542384367198935,0.0,0.0,0.0,0.0,0.0,0.0,-49.65089357
t186,98.0716164320715,4.0026493170000325e-11,-48.47772936211152,0.0,0.0,0.0,0.0,0.0,0.0,-49.59388707
t187,98.95035490656858,3.9945452807153885e-11,-49.373373186608525,0.0,0.0,0.0,0.0,0.0,0.0,-49.57698172
t188,98.00506898897353,3.981665386274087e-11,-48.54593750901335,0.0,0.0,0.0,0.0,0.0,0.0,-49.45913148
t189,97.05006919609366,3.9678389820135444e-11,-47.66075471613334,0.0,0.0,0.0,0.0,0.0,0.0,-49.38931448
t190,96.09012711952539,3.952152178160645e-11,-46.692189999564924,0.0,0.0,0.0,0.0,0.0,0.0,-49.39793712
t191,95.16844103592757,4.046501671808121e-11,-45.80219667596803,0.0,0.0,0.0,0.0,0.0,0.0,-49.36624436
t192,94.29587001316395,4.0380126417150494e-11,-44.99833485320433,0.0,0.0,0.0,0.0,0.0,0.0,-49.29753516
t193,93.33965287730551,4.0137590939230545e-11,-44.009031697345634,0.0,0.0,0.0,0.0,0.0,0.0,-49.33062118
t194,89.68912747700708,3.982733812068659e-11,-40.240147187046894,0.0,0.0,0.0,0.0,0.0,0.0,-49.44898029
t195,86.0920424965668,3.955048932093915e-11,-36.50487288660637,0.0,0.0,0.0,0.0,0.0,0.0,-49.58716961
t196,82.46884592895744,3.9907315062809325e-11,-32.54826926899735,0.0,0.0,0.0,0.0,0.0,0.0,-49.92057666
t197,78.93164881017289,3.973720690226598e-11,-28.729284490212596,0.0,0.0,0.0,0.0,0.0,0.0,-50.20236432
t198,75.49720163861721,3.966747412044081e-11,-25.02759184865685,0.0,0.0,0.0,0.0,0.0,0.0,-50.46960979
t199,72.03747844060584,3.958750605750142e-11,-21.17238761064542,0.0,0.0,0.0,0.0,0.0,0.0,-50.86509083
t200,69.03236664248428,3.941300527401311e-11,-17.738921982523678,0.0,0.0,0.0,0.0,0.0,0.0,-51.29344466
t201,66.06730384074646,3.922254026048449e-11,-14.29923476078571,0.0,0.0,0.0,0.0,0.0,0.0,-51.76806908
t202,63.14667145413635,3.883356006334394e-11,-10.849775334175192,0.0,0.0,0.0,0.0,0.0,0.0,-52.29689612
t203,60.30447234787551,3.8163695967472326e-11,-7.445219677913691,0.0,0.0,0.0,0.0,0.0,0.0,-52.85925267
t204,57.561797316092324,3.7240412877701105e-11,-4.175441856129564,0.0,0.0,0.0,0.0,0.0,0.0,-53.38635546
t205,46.71694102727166,7.298753132768155,-3.9825216496862873e-11,0.0,0.0,0.0,0.0,0.0,0.0,-54.01569416
t206,45.03394558434457,9.445031715696253,-4.083182091669892e-11,0.0,0.0,0.0,0.0,0.0,0.0,-54.4789773
t207,43.00383311859125,11.956935541451044,-4.226018377836768e-11,0.0,0.0,0.0,0.0,0.0,0.0,-54.96076866
t208,40.80884508281618,14.688358297225594,-4.177342449502837e-11,0.0,0.0,0.0,0.0,0.0,0.0,-55.49720338
t209,38.523708526106326,17.4264378039365,-4.2841042927917354e-11,0.0,0.0,0.0,0.0,0.0,0.0,-55.95014633
t210,36.13840620391482,20.11176991612851,-4.33312295822225e-11,0.0,0.0,0.0,0.0,0.0,0.0,-56.25017612
