Resource,onshore_wind,solar_pv_sat,solar_btm,solar_btm_curt,hydro,battery4,battery8,pumped_hydro,geothermal
t109,0.0,0.0,0.0,0.0,2774.777346037647,3.004515931484712,491.3751621737285,1.3123844196181297e-10,0.0
t110,0.0,0.0,0.0,0.0,2775.45032751764,3.0979368161493963,505.84341986032524,1.3216811702452822e-10,0.0
t111,0.0,0.0,0.0,0.0,2776.110855817633,3.1890901619421976,520.785112911718,1.3066507835049854e-10,0.0
t112,0.0,0.0,0.0,0.0,2776.758930937626,3.2795526524027614,536.2558395932932,1.297718298603743e-10,0.0
t113,0.0,0.0,0.0,0.0,2777.394552871618,3.3689266244336973,552.6835151874218,1.2984274223740074e-10,0.0
t114,0.0,0.0,0.0,0.0,2778.017721631611,3.4578603208201453,569.1972767493273,1.2986357912530807e-10,0.0
t115,0.0,0.0,0.0,0.0,2778.628437211604,3.546083561267363,586.2066739243223,1.3038447098844028e-10,0.0
t116,0.0,0.0,0.0,0.0,2779.226699605597,3.632541984094808,603.4387263898556,1.2905073075215334e-10,0.0
t117,0.0,0.0,0.0,0.0,2779.8125088255892,3.718025126521513,621.5987481727666,1.291662537943788e-10,0.0
t118,0.0,0.0,0.0,0.0,2780.385864859582,3.8032299400183778,639.527412482012,1.288054231495277e-10,0.0
t119,0.0,0.0,0.0,0.0,2780.946767713575,3.8878468397613775,657.6906283759793,1.2891642123918276e-10,0.0
t120,0.0,0.0,0.0,0.0,2781.4952173875677,3.9719533874131216,676.0705489339266,1.2949730733787494e-10,0.0
t121,0.0,0.0,0.0,0.0,2782.0312138815602,4.054208238037404,695.0164499624888,1.2885351239006078e-10,0.0
t122,0.0,0.0,0.0,0.0,2782.563337873553,4.136261456642965,713.7652065306535,1.2802785927075137e-10,0.0
