Resource,onshore_wind,solar_pv_sat,solar_btm,solar_btm_curt,hydro,battery4,battery8,pumped_hydro,Total
t133,578.8378648185707,3559.6631151795045,0.0,2.915519432972587,0.0,0.0,0.0,0.0,4141.416499431048
t134,570.5060631950188,3538.116605185148,0.0,2.923721714721976,0.0,0.0,0.0,0.0,4111.546390094889
t135,562.1742600027303,3530.7086993464623,0.0,2.943100530030135,0.0,0.0,0.0,0.0,4095.826059879223
t136,553.8424583791784,3524.8161886923826,0.0,2.966106346739044,0.0,0.0,0.0,0.0,4081.6247534183003
t137,545.5106567556264,3503.59421752493,0.0,2.9746555737075036,0.0,0.0,0.0,0.0,4052.079529854264
t138,537.1788551320745,3496.094201199044,0.0,2.9943928571290264,0.0,0.0,0.0,0.0,4036.267449188248
t139,528.8470519397861,3488.059479087215,0.0,3.0131986534420587,0.0,0.0,0.0,0.0,4019.919729680443
t140,520.5152503162341,3456.898816323178,0.0,3.007705378947408,0.0,0.0,0.0,0.0,3980.421772018359
t141,512.1834486926822,3442.1885375340707,0.0,3.0189420702795613,0.0,0.0,0.0,0.0,3957.3909282970326
t142,503.85164706913025,3424.23474786007,0.0,3.023659582381604,0.0,0.0,0.0,0.0,3931.110054511582
t143,495.51984544557837,3393.484578783646,0.0,3.01890047608372,0.0,0.0,0.0,0.0,3892.0233247053084
t144,487.18804225328984,3376.175218689555,0.0,3.025503102459788,0.0,0.0,0.0,0.0,3866.388764045305
t145,478.8562406297379,3358.4054302881286,0.0,3.03036048484216,0.0,0.0,0.0,0.0,3840.2920314027087
t146,479.8408440328416,3359.1723581139527,0.0,3.0184516936240295,0.0,0.0,0.0,0.0,3842.0316538404186
t147,480.82544743594525,3371.2421532241456,0.0,3.0134685887688315,0.0,0.0,0.0,0.0,3855.0810692488594
t148,481.810050839049,3382.7579638350076,0.0,3.0065871993003532,0.0,0.0,0.0,0.0,3867.5746018733566
t149,482.79465424215266,3381.375069365851,0.0,2.9904756377907438,0.0,0.0,0.0,0.0,3867.1601992457945
t150,483.7792576452563,3393.5301692455023,0.0,2.9854194250343027,0.0,0.0,0.0,0.0,3880.2948463157927
t151,484.76386104836,3407.1537835552535,0.0,2.982875696288281,0.0,0.0,0.0,0.0,3894.900520299902
t152,485.7484644514637,3428.27840290515,0.0,2.9541269806711306,0.0,0.0,0.0,0.0,3916.9809943372848
t153,486.7330678545674,3462.8164542447935,0.0,2.9361536607334413,0.0,0.0,0.0,0.0,3952.485675760094
t154,487.7176712576711,3496.7251858790087,0.0,2.9170675366211416,0.0,0.0,0.0,0.0,3987.359924673301
t155,488.7022746607747,3517.349511443888,0.0,2.8877403247719076,0.0,0.0,0.0,0.0,4008.9395264294344
t156,489.68687806387845,3554.351535522848,0.0,2.8740116596299354,0.0,0.0,0.0,0.0,4046.912425246356
t157,490.67148146698213,3587.947070537565,0.0,2.8550238127344665,0.0,0.0,0.0,0.0,4081.473575817282
t158,487.6801423721896,3594.83734914439,0.0,2.815677480323906,0.0,0.0,0.0,0.0,4085.333168996903
t159,484.68880170866055,3615.4212998287016,0.0,2.7867695874877643,0.0,0.0,0.0,0.0,4102.89687112485
t160,481.6974626138681,3635.288975031592,0.0,2.757954032081304,0.0,0.0,0.0,0.0,4119.744391677541
t161,478.706121950339,3644.162742264791,0.0,2.7225543680175424,0.0,0.0,0.0,0.0,4125.591418583148
t162,475.7147828555465,3664.7792170544312,0.0,2.693452938498221,0.0,0.0,0.0,0.0,4143.187452848476
t163,472.7234437607541,3684.4686372983783,0.0,2.664499531730507,0.0,0.0,0.0,0.0,4159.856580590863
t164,469.73210309722504,3689.820507396577,0.0,2.6141209012375057,0.0,0.0,0.0,0.0,4162.166731395039
